ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagec.drinker	Averagec.no_drinker	Medianc.drinker	Medianc.no_drinker
hsa-miR-1305	1.07666764428759	0.439018012635724	0.59943151886034	0.732390604802364	0.463930191602465	NA	c.no_drinker_vs_c.drinker	NA	0.97215603343349	1.96831773745788	0	0.554102655846949
hsa-miR-1305-5p:Novel	2.89493314425919	0.380688103804479	0.409565331545778	0.929492988011677	0.35263365746023	0.726138994360562	c.no_drinker_vs_c.drinker	FALSE	1.96501417691524	6.38518547330735	0	1.64735489197495
hsa-miR-1306-3p	52.195213470331	-0.250431694829869	0.381617713573894	-0.656237082090732	0.511671592994283	0.822602594852091	c.no_drinker_vs_c.drinker	FALSE	54.9307862865247	42.8431805549311	25.6484008459604	27.5224595740602
hsa-miR-1306-5p	4.78648943453147	-1.03940593512059	0.378933309933083	-2.74297853441321	0.00608846653578278	0.135675087618369	c.no_drinker_vs_c.drinker	FALSE	4.55647651043706	3.01224962722009	2.98146504762029	2.28505243788484
hsa-miR-1307-3p	14.0569725811124	-0.0579974551203004	0.328243354036414	-0.176690417055227	0.859751568525707	0.950721035329748	c.no_drinker_vs_c.drinker	FALSE	12.5959479343656	28.6455358068535	8.62567499494015	11.723587989816
hsa-miR-1307-5p	1.26869883763672	0.143907281566374	0.556373905324742	0.25865210461727	0.795903677154592	NA	c.no_drinker_vs_c.drinker	NA	1.20629890064896	1.52785454524613	0	1.11816882695625
hsa-miR-130a-3p	0.782846151767252	0.074126184602292	0.642378921386951	0.115393239308425	0.908133437417832	NA	c.no_drinker_vs_c.drinker	NA	0.584833907994808	1.78064260266205	0	0
hsa-miR-130a-5p	1.3300435376141	0.466542712152351	0.598945783133019	0.778939806057099	0.436015173971198	NA	c.no_drinker_vs_c.drinker	NA	1.33783440075999	1.10667572404216	0.343570426910072	0.428388347947916
hsa-miR-130b-3p	5.43075231498697	0.691042421478665	0.318913120831958	2.16686732636124	0.0302449719609418	0.295092834537837	c.no_drinker_vs_c.drinker	FALSE	3.94467616063462	7.15993819196347	3.1901808481575	4.11411911582915
hsa-miR-130b-5p	3.01087632278711	0.733320447794196	1.24082534787903	0.590994090383208	0.554524380587713	0.841813714853509	c.no_drinker_vs_c.drinker	FALSE	0.705665410057484	5.3906638415132	0	0
hsa-miR-132-3p	0.87342010388271	0.588278430592844	0.583083415939308	1.00890955652575	0.313018011597791	NA	c.no_drinker_vs_c.drinker	NA	0.895672684392735	2.84755675487795	0	0.697220802131018
hsa-miR-132-5p	0.953373188233225	0.961993910700595	0.555729317919289	1.73104761559531	0.0834432722732641	NA	c.no_drinker_vs_c.drinker	NA	0.775623598744083	3.59696797785511	0	1.10966406808058
hsa-miR-1321	0.308501598785029	0.333267830351721	0.984877867166261	0.338384932246082	0.735073127456412	NA	c.no_drinker_vs_c.drinker	NA	0.232501334649049	0.510446010864233	0	0
hsa-miR-1321-5p:Novel	5.13167846285782	-0.539249343740245	0.714693760230319	-0.754518051992598	0.450538209926256	0.794161590739153	c.no_drinker_vs_c.drinker	FALSE	1.79249390072612	7.70533665211707	0	0
hsa-miR-1322	0.829056829559794	-0.398524781541657	0.574611658020263	-0.693554987928218	0.487961330218383	NA	c.no_drinker_vs_c.drinker	NA	0.728821410804612	0.725583039860505	0	0.490940267997082
hsa-miR-1322-5p:Novel	2.40755520510156	-0.472382780123826	0.55366381221871	-0.853194248384838	0.393551592422155	0.759328540392014	c.no_drinker_vs_c.drinker	FALSE	2.13042078391783	2.53258922656512	0.86137091476266	1.1410368432486
hsa-miR-1323	0.947370794012133	0.900890851032626	0.604041188215776	1.49143943924368	0.135846160016382	NA	c.no_drinker_vs_c.drinker	NA	0.505508916138375	1.71346514317029	0	0.567761498060028
hsa-miR-1323-3p:Novel	1.51270584167744	-0.0460340860805216	0.483810214278738	-0.0951490578783026	0.924196432247598	NA	c.no_drinker_vs_c.drinker	NA	1.49270359774903	2.1098059441924	0.908920273117935	0.923270633452209
hsa-miR-1324	30.4181299990842	-0.317232420691866	0.352592922324126	-0.899712956802478	0.368273026346406	0.741860367984915	c.no_drinker_vs_c.drinker	FALSE	27.6918483238473	25.8081705606901	16.2229155570488	15.7243948914827
hsa-miR-1324-5p:Novel	9.62144617273928	-1.3185926615521	0.673570696614436	-1.95761583480358	NA	NA	c.no_drinker_vs_c.drinker	NA	6.50727336207982	8.59020355259858	0.595817340433505	1.33359502377807
hsa-miR-133a-3p	1.91915608835351	-0.194157951113748	0.48811157405249	-0.397773708789107	0.690796998907474	NA	c.no_drinker_vs_c.drinker	NA	1.64667987408559	2.28457868519503	0.699354391422023	1.35542160409477
hsa-miR-133a-5p	12.0067279676271	0.0942075173896737	0.355442010060183	0.265043283357875	0.79097611845568	0.928660159248346	c.no_drinker_vs_c.drinker	FALSE	10.6000118531597	12.8323647658644	4.02985845705737	7.78279855177272
hsa-miR-133b	20.938665827508	-0.195472979961835	0.436976214061909	-0.447330938553423	0.654636131742854	0.881776310321185	c.no_drinker_vs_c.drinker	FALSE	23.1426556168334	13.6437358620034	5.34266739029138	5.66539356537803
hsa-miR-133b-5p:Novel	8.99893360923302	0.636275271774357	0.282815138391791	2.24979212708518	0.0244621440242507	0.267703906547385	c.no_drinker_vs_c.drinker	FALSE	7.00783828560637	12.5779686839334	5.4377631838384	6.76224235881923
hsa-miR-134-3p	0.322063891025488	0.690824760436076	1.33749229874347	0.516507467807539	0.605500024550901	NA	c.no_drinker_vs_c.drinker	NA	0.317418888413568	0.453833938441202	0	0
hsa-miR-134-5p	11.4692290274469	0.213198411821936	0.445096238959574	0.478993963912824	0.631942922769237	0.87385958827741	c.no_drinker_vs_c.drinker	FALSE	8.92981083310037	11.9825498138516	4.25705843852553	6.37786751468735
hsa-miR-1343-3p	0.22691224180004	-0.447110001076346	1.19073264825858	-0.375491510819187	0.70729495875127	NA	c.no_drinker_vs_c.drinker	NA	0.213342586529368	0.868424166447041	0	0
hsa-miR-1343-5p	2.78287359790304	-0.154195404447965	0.379979966323947	-0.405798773918803	0.684890459624997	0.884915733445325	c.no_drinker_vs_c.drinker	FALSE	2.6534582148312	4.46272417755243	1.49741608277352	3.04615737345031
hsa-miR-135a-2-3p	1.48606469056312	0.506473337820486	0.464965407029819	1.08927100847312	0.27603439353666	NA	c.no_drinker_vs_c.drinker	NA	1.4213605623482	2.45758381057445	0.831485644608289	1.30936971759768
hsa-miR-135a-3p	0.931547472423812	1.04778045799246	0.63303146210802	1.65517911938106	0.0978881694846175	NA	c.no_drinker_vs_c.drinker	NA	0.676389085963134	1.44864328160879	0	0.627336888813781
hsa-miR-135a-5p	3.63506765656616	-0.117135106623243	0.431075647788611	-0.271727496610253	0.785831557269962	0.928176930322739	c.no_drinker_vs_c.drinker	FALSE	3.59266934608752	4.42844082739582	1.93875973120034	2.38169659692719
hsa-miR-135b-3p	1.45398464316233	1.34507330789313	0.522072807793671	2.5764094352616	0.00998323541891204	NA	c.no_drinker_vs_c.drinker	NA	0.981851943842215	1.63000432070052	0.415835898019142	0.546357381863715
hsa-miR-135b-5p	0.514822598534985	0.783394252735797	0.612124473969595	1.27979567236632	0.200617006285085	NA	c.no_drinker_vs_c.drinker	NA	0.56995079329017	1.84985358673661	0	0.326289598809547
hsa-miR-136-3p	0.263974447962706	0.650271740714422	2.10512692050632	0.308899066550353	0.75739830689288	NA	c.no_drinker_vs_c.drinker	NA	0.268253932615506	0.148879089226118	0	0
hsa-miR-136-5p	2.20242593749443	0.528050167424688	0.494601410549064	1.06762770215008	0.28568848251005	NA	c.no_drinker_vs_c.drinker	NA	1.99850570560643	2.83252363508225	0.693059830031903	1.23960352443646
hsa-miR-137-3p	44.884445535943	0.851152909789131	0.33131197360397	2.5690375766695	0.0101981398425797	0.175495688844035	c.no_drinker_vs_c.drinker	FALSE	46.8286135048092	245.437980596227	19.0533450420709	30.7516854511474
hsa-miR-137-5p	7.69166671325458	-0.568903196859084	0.514122243805117	-1.10655238849135	0.268487501884541	0.671084547923282	c.no_drinker_vs_c.drinker	FALSE	6.07730159443434	6.47112027464039	2.40002291844989	4.77960498749582
hsa-miR-138-1-3p	0.322148664341954	0.400630516535275	0.767652216124677	0.521890653241086	0.601746466438308	NA	c.no_drinker_vs_c.drinker	NA	0.280812787378989	0.429613597757335	0	0
hsa-miR-138-2-3p	0.289343252776653	0.676810905039183	1.31564510778859	0.514432730401593	0.606949480673844	NA	c.no_drinker_vs_c.drinker	NA	0.352830133731078	0.461837189171848	0	0
hsa-miR-138-5p	5.16970031276264	0.182374668119061	0.291892086284093	0.624801687639999	0.532101222915302	0.83062929113744	c.no_drinker_vs_c.drinker	FALSE	4.98293882098808	7.175943786915	3.87616911643197	4.99637933429144
hsa-miR-139-3p	10.8234092381491	0.249307938283694	0.57080883642551	0.436762576846038	NA	NA	c.no_drinker_vs_c.drinker	NA	8.94869329922732	7.91878373465388	0.741918974580507	2.54114445252829
hsa-miR-139-5p	2.62028195243777	0.198102451294511	0.581899203716321	0.340441179553644	0.733524311861748	0.904240974332081	c.no_drinker_vs_c.drinker	FALSE	2.04788417570305	8.72650201119583	0	0.661988509535792
hsa-miR-140-3p	6.74739677799309	0.743257281694831	0.531260716445983	1.39904430854037	0.161799696483919	0.573556780640671	c.no_drinker_vs_c.drinker	FALSE	3.04543427472865	47.2428341262308	0.745366261905072	1.37504568607428
hsa-miR-140-5p	0.422281589011689	-0.185536541726385	0.786320692920756	-0.235955308561468	0.81346734964464	NA	c.no_drinker_vs_c.drinker	NA	0.53169484230573	3.67138943990546	0	0
hsa-miR-141-3p	8.65490665189428	0.400724855383985	0.391059115912325	1.02471682433258	0.305496822198523	0.707550492760008	c.no_drinker_vs_c.drinker	FALSE	7.06496828177594	33.8184362522903	4.57353161116845	5.77327812891357
hsa-miR-141-5p	1.98580653070417	-0.779436742688622	0.577442710401556	-1.34980791799519	0.177077604365745	NA	c.no_drinker_vs_c.drinker	NA	2.10825303406886	2.7678765085869	0.872237816077132	0.687956651357744
hsa-miR-142-3p	2.53112722749618	0.507305656158858	0.602331496003894	0.842236641325458	0.399655507770169	0.760721170268656	c.no_drinker_vs_c.drinker	FALSE	1.33952565234038	20.1876295738405	0	1.16787669671087
hsa-miR-142-5p	8.80387747056549	1.03587917676459	0.596170729540966	1.73755457192973	0.0822893303302195	0.438730534612005	c.no_drinker_vs_c.drinker	FALSE	2.8938567739798	62.2878597012719	0.343570426910072	1.39893622422428
hsa-miR-143-3p	48.3561164790948	-0.183154664573612	0.330713164779835	-0.553817277566025	0.579703902718364	0.853795781078347	c.no_drinker_vs_c.drinker	FALSE	34.6196427512606	221.879309472235	18.4417041572444	23.0808218827557
hsa-miR-143-5p	0.715251542793216	0.337325296132735	0.523976916233002	0.643778925525668	0.519718801521316	NA	c.no_drinker_vs_c.drinker	NA	0.547026231972089	1.63578638745171	0	0.557292486511373
hsa-miR-144-3p	10.4947383738798	-0.231017152659085	0.551025867855705	-0.419249197062344	0.675034020707463	0.883530426743765	c.no_drinker_vs_c.drinker	FALSE	3.99565201851397	87.8760281054576	1.23715861683414	1.44857401079512
hsa-miR-144-5p	5.96187869546573	0.618900844435775	0.711133299497668	0.870302156955602	0.384135300501067	0.753209411054899	c.no_drinker_vs_c.drinker	FALSE	2.60933195306589	28.0290172433825	0	0.7354061518157
hsa-miR-145-3p	2.39308031806837	0.0883399314561094	0.405553939633333	0.217825356439587	0.827565187320198	0.940537484981171	c.no_drinker_vs_c.drinker	FALSE	1.88788717480175	5.52819251961961	0.832277254105627	2.16368883776286
hsa-miR-145-5p	0.419908186543645	0.0917084259156439	1.37521636444454	0.0666865435045091	0.946831247191753	NA	c.no_drinker_vs_c.drinker	NA	0.365563305709347	1.53452810488098	0	0
hsa-miR-1468-3p	0.283953636879446	-0.14429752898945	1.3924447944747	-0.103628904759478	0.917463848471448	NA	c.no_drinker_vs_c.drinker	NA	0.291498861575576	0.180191683009077	0	0
hsa-miR-1468-5p	0.433555772151229	0.731445877353674	0.742908364093758	0.984570793257838	0.324834941891179	NA	c.no_drinker_vs_c.drinker	NA	0.278205063895422	0.951069762203987	0	0
hsa-miR-1469	1.54769988108848	-1.01891758574363	0.576604337770104	-1.76710010487274	0.0772114649664452	NA	c.no_drinker_vs_c.drinker	NA	1.68058224197261	1.13371958178519	0	0.552628847284513
hsa-miR-1469-3p:Novel	24.9180646516051	0.146854802704615	0.396948261164398	0.369959556627947	0.711412624844939	0.896091966395753	c.no_drinker_vs_c.drinker	FALSE	28.0721453877206	34.7145882502291	10.4835949596283	9.99562246308748
hsa-miR-146a-3p	0.603584180008501	0.354173556702103	0.618625437790612	0.572516962714975	0.566971797384135	NA	c.no_drinker_vs_c.drinker	NA	0.427230253638814	0.981239914369047	0	0.132364991839094
hsa-miR-146a-5p	7.63370361928861	0.150997589232417	0.405506061067684	0.37236826703612	0.709618677131211	0.895707491064221	c.no_drinker_vs_c.drinker	FALSE	5.70819230386624	78.9567769778358	3.721655202173	4.35824569022564
hsa-miR-146b-3p	16.1627489334247	-0.249023548046005	0.641985930304049	-0.387895647382904	0.698093259326312	0.88845567732208	c.no_drinker_vs_c.drinker	FALSE	12.3846583985235	13.8820327403471	2.7267608193538	1.30378224900671
hsa-miR-146b-5p	8.23097325397428	0.756147100806077	0.372386801960717	2.03054215891852	0.0423014603401305	0.325038346154355	c.no_drinker_vs_c.drinker	FALSE	4.52729548286814	120.853037236511	2.99483216554704	4.01021473366539
hsa-miR-1470	2.23005500060617	0.193046096731454	0.424995423892996	0.45423100080263	0.649662572354199	NA	c.no_drinker_vs_c.drinker	NA	2.08895841129897	3.11507530273083	1.23715861683414	1.75437067953679
hsa-miR-1470-3p:Novel	4.42949352973125	0.589528377905189	0.323967234291654	1.81971605614431	0.0688022568955102	0.414163514155307	c.no_drinker_vs_c.drinker	FALSE	3.3415981555163	6.71956771408551	1.98624274090477	4.11750485096093
hsa-miR-1471	0.5562580340091	0.95762555031914	0.91552512487238	1.04598500281751	0.29556795657848	NA	c.no_drinker_vs_c.drinker	NA	0.294108884607299	0.837243895780512	0	0
hsa-miR-1471-3p:Novel	16.1839483822106	-0.316940906350684	0.446656391410738	-0.709585516843595	0.477961203527106	0.805695886618222	c.no_drinker_vs_c.drinker	FALSE	8.94811782050873	19.3788963872647	3.34709835074742	6.72174482739426
hsa-miR-147a	3.65778810436127	-0.280904691138705	0.520000779142743	-0.540200519702673	0.58905875431263	0.859568588626342	c.no_drinker_vs_c.drinker	FALSE	2.98270300249886	2.10067162058096	1.04705952732778	1.23960352443646
hsa-miR-147a-5p:Novel	8.99655060922032	-0.560655196194755	0.355027752645247	-1.57918695656161	0.114293180852926	0.502623520932779	c.no_drinker_vs_c.drinker	FALSE	9.06554473395636	6.57208477373459	6.2420794057922	4.93093492080218
hsa-miR-147b-3p	1.66887452401141	-0.333740061759978	0.43275692530755	-0.771195195831464	0.440591241360653	NA	c.no_drinker_vs_c.drinker	NA	2.19165645207007	5.10457315552683	0.780179493413245	0.943290135739071
hsa-miR-147b-5p	1.3420896882584	0.676490618820092	0.580216124322932	1.16592867805855	0.24364328296575	NA	c.no_drinker_vs_c.drinker	NA	1.00477545723122	1.94555000283163	0.138611966006381	0.644890199260545
hsa-miR-148a-3p	172.944827812899	0.419115391161402	0.443672315294321	0.944650762992437	0.344837201777272	0.72315432159868	c.no_drinker_vs_c.drinker	FALSE	76.639760250196	1070.0301896014	17.2144211834579	14.8378641065219
hsa-miR-148a-5p	5.42495847752676	-0.210286669007921	0.507434918735817	-0.414411112132	0.678573052268906	0.883530426743765	c.no_drinker_vs_c.drinker	FALSE	4.93421180546734	6.71989620823671	2.46530940745987	1.38233676137637
hsa-miR-148b-3p	4.27235984382763	0.199062641744068	0.574943236303392	0.346230078335985	0.729169811748937	0.904240974332081	c.no_drinker_vs_c.drinker	FALSE	1.95584973840126	22.5289992008659	0.465206900271626	0.729502983734511
hsa-miR-148b-5p	2.81113745856242	0.0801066971202626	0.479455187982478	0.167078590717409	0.867308211350514	0.953405189700169	c.no_drinker_vs_c.drinker	FALSE	2.51800066032447	3.44582259105586	1.13183131793363	1.1593616119277
hsa-miR-149-3p	34.1920153741706	0.142478681194803	0.338692812815611	0.420672290062354	0.673994398134522	0.883530426743765	c.no_drinker_vs_c.drinker	FALSE	40.3154326038796	49.7083152212605	14.8822942498082	23.9014515326439
hsa-miR-149-5p	0.823901203258021	0.232478659060628	0.582718295190653	0.398955483257251	0.689926006031936	NA	c.no_drinker_vs_c.drinker	NA	0.746073298353263	2.22963327505844	0	0.660878929043047
hsa-miR-150-3p	7.71194506755941	0.522520862224919	0.299575460804801	1.74420448464364	0.0811234396214234	0.437097935870655	c.no_drinker_vs_c.drinker	FALSE	6.57131115163726	11.5243340111947	4.2625577708787	5.64380789521916
hsa-miR-150-5p	5.86349128876345	0.291500389172544	0.337867033541198	0.862766592281336	0.388265810625621	0.756824825247565	c.no_drinker_vs_c.drinker	FALSE	4.50205229025538	23.5512468743027	3.51320379718496	3.80729935675472
hsa-miR-151a-3p	110.687321132595	0.35893487890833	0.21654025439107	1.65758962423724	0.0974003253471785	0.473360556792289	c.no_drinker_vs_c.drinker	FALSE	94.2828649144087	258.118444041958	88.2630116254294	99.1378076148911
hsa-miR-151a-5p	0.597049771014966	0.442782361971936	0.968203334863388	0.457323731522173	0.647438374676022	NA	c.no_drinker_vs_c.drinker	NA	0.390745571933	3.0461743965886	0	0
hsa-miR-151b	6.45953552518801	-0.00833518549062228	0.33423014626239	-0.0249384610689147	0.980104049268599	0.994361932544366	c.no_drinker_vs_c.drinker	FALSE	6.03195385651001	9.11633867597652	2.62085618747187	4.57857147903382
hsa-miR-151b-5p:Novel	1.14132368840942	0.11672997805504	0.485773377805548	0.240297190806051	0.810099872635481	NA	c.no_drinker_vs_c.drinker	NA	1.24097394235455	1.56509277372447	0.585139439224553	0.678515544501936
hsa-miR-152-3p	11.9474809264613	-0.258744544342466	0.308644766950535	-0.838324741089594	0.401848344222906	0.761108353958389	c.no_drinker_vs_c.drinker	FALSE	10.7084157061891	94.7728242739721	3.30717649995738	11.024709524819
hsa-miR-152-5p	6.53060443987009	0.307684511155814	0.384023322502122	0.801213085577933	0.423008296981997	0.775578793612615	c.no_drinker_vs_c.drinker	FALSE	6.74904344231692	8.38287886169971	3.03783903237492	3.54198800328116
hsa-miR-153-1-5p:Novel	1.05939128193707	0.624209574753815	0.539706661006037	1.15657193037096	0.247447295900368	NA	c.no_drinker_vs_c.drinker	NA	0.847705006768768	1.904645891358	0	1.02920354923566
hsa-miR-153-2-5p	4.02553828099917	-0.830917579487079	0.441394460477754	-1.88248302569932	0.0597704624405093	0.389479006155665	c.no_drinker_vs_c.drinker	FALSE	3.70637269897866	3.33782622113096	2.31942343968758	1.39468787750774
hsa-miR-153-3p	21.6901346623946	0.242473796071821	0.329676544422843	0.735489983056923	0.462041138284709	0.797974935253094	c.no_drinker_vs_c.drinker	FALSE	11.5706491303534	28.7513175438006	7.80566140748628	11.3780311048116
hsa-miR-1537-3p	0.200511441938827	0.985516083322357	1.38322464180295	0.712477245950303	0.476169296748293	NA	c.no_drinker_vs_c.drinker	NA	0.0931563257709158	0.390766571586102	0	0
hsa-miR-1537-5p	0.0933007289818047	0.819818421676459	2.96820094249868	0.276200445171452	0.782394115331721	NA	c.no_drinker_vs_c.drinker	NA	0.0529729313397109	0.119331838312926	0	0
hsa-miR-1538	14.0751938929646	-0.301982830759818	0.408839580466204	-0.738634039335096	0.4601292487664	0.797974935253094	c.no_drinker_vs_c.drinker	FALSE	16.4176449642942	10.088810230672	8.59061209074535	4.73418231752771
hsa-miR-1538-5p:Novel	2.58251919793651	0.411923673413778	0.387987400441676	1.06169342856199	0.288374883590435	0.688514106985099	c.no_drinker_vs_c.drinker	FALSE	2.70859280002775	3.8214131339664	1.55364662395383	1.72169365357834
hsa-miR-1539	2.2201211697649	0.237140570627552	0.468125460695346	0.506574819227536	0.612453180216385	NA	c.no_drinker_vs_c.drinker	NA	2.36812818165034	3.58477496975791	1.33903101725615	1.34417300469507
hsa-miR-1539-5p:Novel	7.3520225445324	-0.353762421173298	0.347266392361183	-1.0187061833653	0.308342476169307	0.707550492760008	c.no_drinker_vs_c.drinker	FALSE	8.4637663387868	10.7776258196701	4.05601545671695	6.31301387948345
hsa-miR-154-3p	0.459606231619425	0.886223622517696	0.987123889076877	0.897783583524111	0.369300938402598	NA	c.no_drinker_vs_c.drinker	NA	0.233303470809158	0.887359357405061	0	0
hsa-miR-154-5p	0.466691953558509	0.428553148844	0.707944072960763	0.605348876008956	0.544947212403389	NA	c.no_drinker_vs_c.drinker	NA	0.522151360007251	0.943936524760498	0	0
hsa-miR-155-3p	0.0216454910675245	0.444685426313236	3.88744477097272	0.114390159220697	0.908928514594619	NA	c.no_drinker_vs_c.drinker	NA	0.0108161402871971	0.0624381863244633	0	0
hsa-miR-155-5p	3.72913213564604	0.846505360569562	0.591677989108264	1.43068590711876	0.15252025401733	0.555899633488155	c.no_drinker_vs_c.drinker	FALSE	2.80639635535561	46.1264058962346	0.878903583341618	0.870113330570531
hsa-miR-1587	0.959572424320712	0.586979696187715	0.651111163204161	0.901504580721898	0.36732009939452	NA	c.no_drinker_vs_c.drinker	NA	0.771465081639448	1.04884860815643	0	0.625570342500479
hsa-miR-1587-3p:Novel	13.9952900339369	0.139786659203294	0.289782110302766	0.482385400041583	0.629532190705765	0.87385958827741	c.no_drinker_vs_c.drinker	FALSE	14.0569262758059	30.9417891946932	9.33958171021795	11.0575146839039
hsa-miR-15a-3p	0.571280036314093	0.866568165504075	0.837406937392787	1.03482324639211	0.30075146451245	NA	c.no_drinker_vs_c.drinker	NA	0.461097144687764	0.863294236498272	0	0
hsa-miR-15a-5p	1.8142813207904	-0.0325931392369164	0.571951930007526	-0.0569858016503023	0.954556505402916	NA	c.no_drinker_vs_c.drinker	NA	1.2483185308806	4.33397943082582	0.370959487290253	0.641784844705553
hsa-miR-15b-3p	0.7927122714252	0.136243685464918	0.820805950503502	0.165987692196119	0.868166636013845	NA	c.no_drinker_vs_c.drinker	NA	0.787506826797183	1.42157506659628	0	0
hsa-miR-15b-5p	4.82871409771601	-1.80153584058911	0.727434139885585	-2.47656212680981	0.0132654535760168	0.199534530872586	c.no_drinker_vs_c.drinker	FALSE	1.88278194654078	19.8788518762618	0	0
hsa-miR-16-1-3p	1.34214550311733	1.23890882208955	0.681440375765189	1.81807369529341	0.0690528698290028	NA	c.no_drinker_vs_c.drinker	NA	0.655431974554763	2.67530702268473	0	0.163921138043522
hsa-miR-16-2-3p	1.90630048205427	1.14194391595806	1.03510334301014	1.10321730063902	0.269932809976615	NA	c.no_drinker_vs_c.drinker	NA	0.692872866221889	21.3078225566629	0	0
hsa-miR-16-5p	4.23661797248819	0.652094648088568	0.466739675473408	1.39712709751352	0.162375354519326	0.573556780640671	c.no_drinker_vs_c.drinker	FALSE	2.10482151421255	25.1083848856286	1.35200515223898	1.6571256176925
hsa-miR-17-3p	0.984766861082547	-0.359417024308438	0.771368978726309	-0.465946951745339	0.641253472399343	NA	c.no_drinker_vs_c.drinker	NA	1.31467373331671	1.36934571307881	0	0.372858742969792
hsa-miR-17-5p	4.76127226347318	1.23711098857984	0.863523096037446	1.43263219508166	0.151962976014769	0.555899633488155	c.no_drinker_vs_c.drinker	FALSE	1.1842871337022	27.9259281007672	0	0.431914341586915
hsa-miR-181a-2-3p	1.0285777058337	1.87200426316124	0.583040154524991	3.21076387043424	0.00132382665919985	NA	c.no_drinker_vs_c.drinker	NA	0.605318505698478	2.29671026157204	0	0.492822360398686
hsa-miR-181a-3p	6.93042866595349	0.136737559609474	0.417113163480333	0.32781885488474	0.743048630278279	0.909424625993613	c.no_drinker_vs_c.drinker	FALSE	4.95762939067798	30.6568077664118	2.75519987530855	3.70941788157281
hsa-miR-181a-5p	4.82216097722552	0.539608995904924	0.39289330593094	1.37342374573257	0.169620651940127	0.582885752031738	c.no_drinker_vs_c.drinker	FALSE	4.0898955648321	8.80273329098849	2.42370466479807	4.78239710411658
hsa-miR-181b-2-3p	1.0815576388721	0.580018317289489	0.613822926414363	0.944927750870528	0.34469576270767	NA	c.no_drinker_vs_c.drinker	NA	0.823664406616726	1.20314658980793	0	0
hsa-miR-181b-3p	3.29192818837741	0.154228049099071	0.543570888855087	0.283731252466295	0.776616342542656	0.926469500502032	c.no_drinker_vs_c.drinker	FALSE	2.8567386230515	6.18124003138729	1.18030505719433	1.29199955950658
hsa-miR-181b-5p	35.6379939707681	0.487302707315583	0.264175323039946	1.84461857265108	0.065093043351167	0.40514808016847	c.no_drinker_vs_c.drinker	FALSE	27.2616707369217	43.19348702313	18.3591245128476	27.5098030618887
hsa-miR-181c-3p	19.2569702346173	-0.0625044389581079	0.349361261164762	-0.178910617478651	0.858007885758992	0.949542755239105	c.no_drinker_vs_c.drinker	FALSE	20.8281400784473	20.5427360367445	10.9070432774152	11.1477887115005
hsa-miR-181c-5p	0.873462366895932	0.73356481322578	0.487687107181876	1.50417101953898	0.132537337678617	NA	c.no_drinker_vs_c.drinker	NA	0.94179229403972	1.04294184062313	0.377277105977878	0.652579197619094
hsa-miR-181d-3p	2.4674763487967	-0.16662356692946	0.400626222965818	-0.415907789799563	0.677477479121556	0.883530426743765	c.no_drinker_vs_c.drinker	FALSE	2.14631007083797	3.49873609900677	1.66455450821125	1.87671102750143
hsa-miR-181d-5p	3.40218849514498	0.569981659734581	0.469441615899294	1.21416943115	0.224683031062182	0.630719861690885	c.no_drinker_vs_c.drinker	FALSE	2.07113572796783	8.30542589682925	0.197953459473891	1.3231729923086
hsa-miR-182-3p	14.5710442039234	1.21436152011431	0.409403742091149	2.96617103183181	0.00301532752587371	0.102691814796265	c.no_drinker_vs_c.drinker	FALSE	9.3544465817076	28.6703006158942	4.66672112654811	12.4118336919741
hsa-miR-182-5p	58.3372713616915	0.0361813147420022	0.429208835377622	0.084297693243359	0.93281974640108	0.978974859655848	c.no_drinker_vs_c.drinker	FALSE	41.6553544074912	122.590731590104	19.3226208845173	21.032445159299
hsa-miR-1825	1.36368009549196	0.0217431068625412	0.433363921470358	0.0501728588498302	0.959984639805794	NA	c.no_drinker_vs_c.drinker	NA	1.36327557473245	1.74935680711018	0.715884340895446	1.45408582556815
hsa-miR-1825-5p:Novel	0.95208734419158	-0.290972271922244	0.483598746715384	-0.601681195202708	0.547386369729048	NA	c.no_drinker_vs_c.drinker	NA	0.939067610727767	4.19411049957871	0.343570426910072	0.732936311526099
hsa-miR-1827	13.1113151195221	0.281044487942759	0.608685379207504	0.4617237369964	0.644279446564262	0.875696085126877	c.no_drinker_vs_c.drinker	FALSE	23.4113097889165	10.1632606090506	2.05638617093436	4.34297983051211
hsa-miR-1827-5p:Novel	7.2537483070571	0.320486051358648	0.323405806193161	0.990971854003236	0.32169932405982	0.711714323064111	c.no_drinker_vs_c.drinker	FALSE	6.42772124161966	9.49645141983565	4.18210249021029	5.70360179327639
hsa-miR-183-3p	1.17582842511868	-0.0842955076297368	0.70163702560504	-0.12014119060642	0.904371303296103	NA	c.no_drinker_vs_c.drinker	NA	1.48530900216583	2.0999199646949	0	0
hsa-miR-183-5p	10.3324289352847	0.325501751843807	0.522759883388707	0.622660158491493	0.53350786945028	0.83087291143896	c.no_drinker_vs_c.drinker	FALSE	4.80927330980135	39.6985604722059	1.64844606363454	1.40656206755676
hsa-miR-184	2.32377278710042	0.526360776122884	0.387099675909614	1.35975514545713	0.173907420913453	NA	c.no_drinker_vs_c.drinker	NA	2.17573481440116	4.450219192463	1.29205637214399	2.18542952745486
