ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	no_coffee.x	light_drinker.x	heavy_drinker.x	no_coffee.y	light_drinker.y	heavy_drinker.y
hsa-miR-4798-3p	0.334818755645241	-0.108954644453431	0.545658214401931	-0.199675624003664	0.841734279073545	NA	heavy_drinker_vs_light_drinker	NA	0.27	0.254	0.432	0	0	0
hsa-miR-4798-5p	0.870840344740353	-0.792029823509111	0.383714695152197	-2.06411126161055	0.0390071684537292	NA	heavy_drinker_vs_light_drinker	NA	1.092	0.906	0.52	0	0	0
hsa-miR-4799-3p	1.39201873117612	-0.789007338379076	0.347835593380034	-2.268334102074	0.0233088509079416	NA	heavy_drinker_vs_light_drinker	NA	1.107	1.762	1.077	0.684	0.658	0.069
hsa-miR-4799-5p	0.18750622681613	-0.208553007043011	0.641646656063854	-0.325027809421416	0.745160024515391	NA	heavy_drinker_vs_light_drinker	NA	0.107	0.2	0.242	0	0	0
hsa-miR-4800-3p	23.1346758100773	0.334102362104803	0.290211035270816	1.15123934482033	0.249633782896212	0.617013905008211	heavy_drinker_vs_light_drinker	FALSE	21.429	25.235	26.674	10.574	8.283	8.315
hsa-miR-4800-5p	4.74429807711058	0.00936990902493303	0.227094375118721	0.0412599784562457	0.967088638448081	0.991575742981979	heavy_drinker_vs_light_drinker	FALSE	5.464	4.266	4.7	3.086	3.014	2.608
hsa-miR-4801	0.240025721080858	-0.308241336869073	0.621330635961124	-0.496098725909855	0.619824758097657	NA	heavy_drinker_vs_light_drinker	NA	0.32	0.231	0.175	0	0	0
hsa-miR-4801-5p:Novel	0.36592801839225	-0.443625755996709	0.506792441034625	-0.875359851640723	0.381378137656558	NA	heavy_drinker_vs_light_drinker	NA	0.578	0.357	0.172	0	0	0
hsa-miR-4802-3p	14.1182756186149	-0.389158602078211	0.25090274444528	-1.55103366022799	0.120893617627353	0.470802467189946	heavy_drinker_vs_light_drinker	FALSE	11.982	16.017	12.366	7.425	8.943	7.659
hsa-miR-4802-5p	0.687011119867844	0.666721880442086	0.375096231591757	1.77746888475202	0.0754911258544782	NA	heavy_drinker_vs_light_drinker	NA	0.635	0.46	1.011	0	0	0
hsa-miR-4803	2.93988543791859	0.123956879278522	0.304553406904905	0.407011960687824	0.683999203535022	0.885760325353045	heavy_drinker_vs_light_drinker	FALSE	2.921	2.501	3.459	0.943	1.484	1.158
hsa-miR-4803-3p:Novel	0.863917872159979	-0.607335126367862	0.314620949406607	-1.93037090350573	0.0535608974571971	NA	heavy_drinker_vs_light_drinker	NA	0.992	0.898	0.642	0.636	0.139	0
hsa-miR-4804-3p	0.169028984132276	-0.287193743725075	2.4257164478949	-0.118395430749669	0.90575434604999	NA	heavy_drinker_vs_light_drinker	NA	0.391	0.033	0.038	0	0	0
hsa-miR-4804-5p	3.57128204737726	-0.0338094108633787	0.236551612865342	-0.142926148140976	0.886348507347332	0.96856164294217	heavy_drinker_vs_light_drinker	FALSE	3.217	3.872	3.511	1.871	3.051	2.061
hsa-miR-483-3p	0.821069251387215	-0.0139472862449906	0.421643542247196	-0.0330783822056352	0.973612081815465	NA	heavy_drinker_vs_light_drinker	NA	0.876	0.754	0.793	0	0	0
hsa-miR-483-5p	14.6328079807708	-0.259242235804757	0.252329409869878	-1.02739603734041	0.304234016663134	0.66673752257405	heavy_drinker_vs_light_drinker	FALSE	18.538	14.682	12.327	7.53	8.487	5.907
hsa-miR-484	1.49668777569633	-0.183510957626857	0.375336126007741	-0.48892431319833	0.62489528192215	NA	heavy_drinker_vs_light_drinker	NA	2.366	1.143	1.157	0.437	0.402	0.091
hsa-miR-484-3p:Novel	25.9293862785003	-0.0356271825190255	0.1626726522264	-0.219011505815012	0.826641084995475	0.9456172497166	heavy_drinker_vs_light_drinker	FALSE	29.497	27.337	23.332	15.338	18.747	18.357
hsa-miR-485-3p	0.470351722621008	-1.18310042505008	0.639263299988833	-1.85072477189094	0.0642091584108317	NA	heavy_drinker_vs_light_drinker	NA	0.53	0.664	0.171	0	0	0
hsa-miR-485-5p	3.78687229511202	-0.437444824843272	0.280751032236817	-1.55812365624459	0.119203937916035	0.468489006000889	heavy_drinker_vs_light_drinker	FALSE	4.884	3.832	2.704	2.154	1.916	1.122
hsa-miR-486-3p	87.0631226009605	0.652167563392698	0.413459928143372	1.57734164546788	0.114716934774756	0.462005053578657	heavy_drinker_vs_light_drinker	FALSE	162.953	26.174	67.847	8.204	4.672	4.19
hsa-miR-486-5p	57.4762449888716	-0.139814992515317	0.39137795933334	-0.357237777910318	NA	NA	heavy_drinker_vs_light_drinker	NA	148.412	9.303	26.47	2.031	1.943	1.285
hsa-miR-487a-3p	0.197829043920342	-0.164778525816888	1.1875548602531	-0.138754453652582	0.889644186447228	NA	heavy_drinker_vs_light_drinker	NA	0.174	0.275	0.098	0	0	0
hsa-miR-487a-5p	1.10444744229351	-0.388630482052983	0.420116681313251	-0.925053679939952	0.354937985564142	NA	heavy_drinker_vs_light_drinker	NA	1.485	1.027	0.893	0	0	0
hsa-miR-487b-3p	0.356192216080861	-0.284680615889641	0.577506883863383	-0.492947571438795	0.622049632903396	NA	heavy_drinker_vs_light_drinker	NA	0.468	0.348	0.215	0	0	0
hsa-miR-487b-5p	0.904716101603241	-0.760994715701374	0.504329562568845	-1.50892347421631	0.131318340181312	NA	heavy_drinker_vs_light_drinker	NA	0.957	1.198	0.629	0	0	0
hsa-miR-488-3p	0.519600339644059	0.0774217579460318	0.492758644343618	0.157119025378361	0.875151043723026	NA	heavy_drinker_vs_light_drinker	NA	0.685	0.45	0.352	0	0	0
hsa-miR-488-5p	0.176900435797987	-0.076304504375448	0.804196475990463	-0.0948829131357109	0.924407828623834	NA	heavy_drinker_vs_light_drinker	NA	0.196	0.176	0.163	0	0	0
hsa-miR-489-3p	3.40930983312737	-0.101622156974632	0.317347295882071	-0.320223799897749	0.748798682643605	0.914208934398657	heavy_drinker_vs_light_drinker	FALSE	3.294	2.893	3.204	1.448	0.793	1.737
hsa-miR-489-5p	0.538264400204195	-0.0641401565832543	0.49107389604466	-0.130612026214118	0.896082228688632	NA	heavy_drinker_vs_light_drinker	NA	1.068	0.408	0.403	0	0	0
hsa-miR-490-3p	1.90753200946569	-0.551331968024027	0.3267918451003	-1.68710442531028	0.091583274289866	0.433685264740113	heavy_drinker_vs_light_drinker	FALSE	2.041	1.907	1.525	0.662	0.588	0.702
hsa-miR-490-5p	0.127703206466033	0.20260773636351	0.939944925871848	0.215552774196404	0.829336371062098	NA	heavy_drinker_vs_light_drinker	NA	0.118	0.089	0.218	0	0	0
hsa-miR-491-3p	0.38296824514479	-1.26717367875312	0.718322694964865	-1.76407301013244	0.0777196878592305	NA	heavy_drinker_vs_light_drinker	NA	0.345	0.649	0.035	0	0	0
hsa-miR-491-5p	9.01620063799627	0.296037168194187	0.404335408849166	0.732157416133252	0.464072492512133	0.771529540428414	heavy_drinker_vs_light_drinker	FALSE	8.45	8.018	9.671	2.031	1.388	1.335
hsa-miR-492	2.2799453344304	0.432737785673312	0.310309580486902	1.39453569236989	0.163155899060048	0.515975646188431	heavy_drinker_vs_light_drinker	FALSE	2.355	1.398	2.907	1.133	0.627	1.183
hsa-miR-492-3p:Novel	6.05184224169017	-0.153063863224127	0.228494622203385	-0.669879499780454	0.502934609081713	0.794076989712354	heavy_drinker_vs_light_drinker	FALSE	8.961	5.022	5.373	4.16	2.931	3.418
hsa-miR-493-3p	2.08792947717945	0.147025077114692	0.461125945120811	0.318839307721391	0.749848369388472	0.914208934398657	heavy_drinker_vs_light_drinker	FALSE	2.74	2.279	1.294	0.072	0	0
hsa-miR-493-5p	2.69047299877042	-0.523338564639062	0.272517159770372	-1.92038756414472	0.0548089631810152	0.3647319715304	heavy_drinker_vs_light_drinker	FALSE	2.68	2.991	2.407	1.236	1.406	1.118
hsa-miR-494-3p	10.2199708253075	0.493505442063515	0.242058422376214	2.03878649302479	0.0414713409381725	0.329612367753951	heavy_drinker_vs_light_drinker	FALSE	6.807	7.789	13.755	4.881	5.74	5.966
hsa-miR-494-5p	1.66183517865087	-0.130627265085389	0.31209930942854	-0.418543909387591	0.675549489744645	0.883295498858256	heavy_drinker_vs_light_drinker	FALSE	2.537	1.438	1.275	0.73	0.467	0.322
hsa-miR-495-3p	0.326869125201229	-0.0122220534128619	0.542908860103202	-0.0225121642158107	0.982039408818656	NA	heavy_drinker_vs_light_drinker	NA	0.203	0.334	0.415	0	0	0
hsa-miR-495-5p	0.765404337639301	-0.217345263665407	0.414160545569096	-0.524785052537426	0.599732623649016	NA	heavy_drinker_vs_light_drinker	NA	1.036	0.677	0.686	0	0	0
hsa-miR-496	5.50355827466684	0.244961656929829	0.323239289418343	0.757833793567078	0.448550488959844	0.761591927760379	heavy_drinker_vs_light_drinker	FALSE	8.467	2.98	5.699	1.608	1.42	1.263
hsa-miR-496-5p:Novel	4.78959158042194	-0.111394854586135	0.214262539505273	-0.519898881266616	0.603134055189747	0.845970426529747	heavy_drinker_vs_light_drinker	FALSE	6.843	3.846	3.806	4.545	2.456	2.731
hsa-miR-497-3p	1.86603408177902	0.0764044450792437	0.287510010202823	0.265745338833053	0.790435343083839	0.926211467948647	heavy_drinker_vs_light_drinker	FALSE	2.908	1.719	1.43	0.362	0	0.283
hsa-miR-497-5p	0.69983466107743	-0.298255010927017	0.395955977901066	-0.753252956321169	0.451297922348412	NA	heavy_drinker_vs_light_drinker	NA	1.094	0.523	0.611	0	0	0
hsa-miR-498-3p	2.23132007122353	-0.183648132689204	0.262800452394335	-0.698812087330955	0.48466947360693	0.785265793137368	heavy_drinker_vs_light_drinker	FALSE	2.334	2.157	2.038	1.435	1.438	1.267
hsa-miR-498-5p	4.59780702069498	0.149386033847153	0.37536933898578	0.397970793914024	0.690651714504184	0.888455695312844	heavy_drinker_vs_light_drinker	FALSE	4.761	5.374	4.069	1.31	1.207	1.152
hsa-miR-4999-3p	0.968217209033385	-0.515386310648413	0.562839122828563	-0.915690274084583	0.359829367648772	NA	heavy_drinker_vs_light_drinker	NA	1.174	0.934	0.638	0	0	0
hsa-miR-4999-5p	0.471562667345116	-0.670659467260058	0.461097919476968	-1.45448382855598	0.145812213741068	NA	heavy_drinker_vs_light_drinker	NA	0.937	0.463	0.138	0	0	0
hsa-miR-499a-3p	1.05103133982706	-0.656458290852819	0.419449179478442	-1.56504845633286	0.117571547914438	NA	heavy_drinker_vs_light_drinker	NA	0.902	1.653	0.665	0	0	0
hsa-miR-499a-5p	1.24082520001127	-0.256021562283734	0.300498848309448	-0.851988497540225	0.394220476230623	NA	heavy_drinker_vs_light_drinker	NA	1.614	1.109	1.094	0.777	0.246	0.406
hsa-miR-499b-3p	2.30543328872278	-0.484057669574996	0.309892644646835	-1.56201729191296	0.118283915320344	0.468489006000889	heavy_drinker_vs_light_drinker	FALSE	3.185	2.148	1.582	1.237	0.802	0.704
hsa-miR-499b-5p	10.3355986622332	0.00752757645115479	0.259550513382025	0.0290023562391308	0.976862711378995	0.994539274727758	heavy_drinker_vs_light_drinker	FALSE	15.604	8.517	8.987	6.097	3.328	2.693
hsa-miR-5000-3p	0.648680953178788	-0.457659449519927	0.474668843572629	-0.964165766759244	0.33496282439479	NA	heavy_drinker_vs_light_drinker	NA	0.764	0.907	0.338	0	0	0
hsa-miR-5000-5p	0.83006552003705	-0.387599459080397	0.346452284082511	-1.11876722102397	0.263239459116231	NA	heavy_drinker_vs_light_drinker	NA	0.842	0.871	0.803	0	0.167	0.131
hsa-miR-5001-3p	2.08414918084174	-0.490171456209393	0.485152002886594	-1.01034614572945	0.312329479852799	0.672895656548642	heavy_drinker_vs_light_drinker	FALSE	2.976	2.231	1.234	0.073	0	0
hsa-miR-5001-5p	51.3331780140108	-0.0482353781810754	0.18440564523942	-0.261572134185209	0.793651329890259	0.926604286764281	heavy_drinker_vs_light_drinker	FALSE	46.066	48.104	53.425	33.571	39.73	34.138
hsa-miR-5002-3p	6.18280568805364	0.307637430689072	0.271578872972559	1.1327737954055	0.257309258564663	0.623726978244047	heavy_drinker_vs_light_drinker	FALSE	6.895	5.252	6.95	3.233	3.437	2.771
hsa-miR-5002-5p	0.556161507855932	-0.0609250971038686	0.366013518328521	-0.166455865843688	0.867798212522771	NA	heavy_drinker_vs_light_drinker	NA	0.657	0.433	0.535	0	0	0
hsa-miR-5003-3p	5.45913638792589	0.225035023620906	0.246147208222866	0.914229437114538	0.360596299297108	0.702601483740297	heavy_drinker_vs_light_drinker	FALSE	8.366	3.661	3.925	4.714	2.229	3.195
hsa-miR-5003-5p	0.630776782072875	-0.705275841842579	0.475897721541119	-1.4819903729706	0.138342856554906	NA	heavy_drinker_vs_light_drinker	NA	0.432	0.718	0.656	0	0	0
hsa-miR-5004-3p	0.666804760424184	-0.416060768294309	0.321266443645768	-1.29506450649749	0.195297977739741	NA	heavy_drinker_vs_light_drinker	NA	0.832	0.607	0.614	0.347	0	0
hsa-miR-5004-5p	1.96447185385233	0.230320881432638	0.310784514077467	0.741095102876418	0.458635778676341	0.768166663986177	heavy_drinker_vs_light_drinker	FALSE	2.882	1.416	1.722	1.376	0.856	0.78
hsa-miR-5006-3p	1.48157549151978	-0.154703529080132	0.52937685415893	-0.292237047888926	0.770105387215735	NA	heavy_drinker_vs_light_drinker	NA	0.967	1.936	1.63	0	0	0
hsa-miR-5006-5p	38.5572760849455	0.0723641542803074	0.185906058134845	0.389251189586402	0.697090339616183	0.890592747594361	heavy_drinker_vs_light_drinker	FALSE	50.961	34.536	37.311	23.852	17.425	15.227
hsa-miR-5007-3p	0.0395280292651746	-0.38652073610498	2.29078988357796	-0.168728148694841	0.866010476754419	NA	heavy_drinker_vs_light_drinker	NA	0.043	0.06	0.018	0	0	0
hsa-miR-5007-5p	0.70133262043865	-0.0600516127630591	0.355219242888047	-0.169055066597237	0.865753327793403	NA	heavy_drinker_vs_light_drinker	NA	0.837	0.566	0.698	0	0	0
hsa-miR-5008-3p	0.179352784214844	-0.225886410908317	0.69337772189222	-0.325776851168329	0.744593194191241	NA	heavy_drinker_vs_light_drinker	NA	0.254	0.167	0.148	0	0	0
hsa-miR-5008-5p	1.45620790742171	-0.201558035361181	0.358723066284106	-0.561876428658615	0.574200214487181	NA	heavy_drinker_vs_light_drinker	NA	1.404	1.404	1.294	0.547	0.396	0.442
hsa-miR-5009-3p	0.352661145173006	-0.225834800664464	0.572043145278687	-0.394786306816845	0.6930006013955	NA	heavy_drinker_vs_light_drinker	NA	0.457	0.348	0.321	0	0	0
hsa-miR-5009-5p	2.34595835920798	0.0388076632186507	0.346959695836154	0.111850637651518	0.910941836353788	0.973443711171528	heavy_drinker_vs_light_drinker	FALSE	3.653	1.369	2.272	1.138	0.743	0.652
hsa-miR-500a-3p	2.9632443379575	0.188674247841472	0.341874844049469	0.551881049821177	0.581029852552711	0.836408527252962	heavy_drinker_vs_light_drinker	FALSE	4.774	2.485	1.84	1.415	0.763	0.696
hsa-miR-500a-5p	4.22073243842549	0.239223034181846	0.324407620194102	0.737414965896032	0.460870037080817	0.77050016691482	heavy_drinker_vs_light_drinker	FALSE	3.073	3.957	5.422	1.518	1.601	1.465
hsa-miR-500b-3p	0.615235447053234	-0.88583590706774	0.454780957299405	-1.94782981312155	0.0514353302247386	NA	heavy_drinker_vs_light_drinker	NA	0.788	0.597	0.377	0	0	0
hsa-miR-500b-5p	3.90528279169178	0.117135332194506	0.334041634954866	0.350660875583166	0.72584278067528	0.900668522973737	heavy_drinker_vs_light_drinker	FALSE	2.607	3.739	5.114	1.292	1.437	1.226
hsa-miR-501-3p	47.5669416264676	0.0849856363098363	0.117589483834808	0.722731604377361	0.469844794761083	0.775456099703212	heavy_drinker_vs_light_drinker	FALSE	46.805	48.22	48.499	38.17	40.44	43.351
hsa-miR-501-5p	0.819341612412801	-0.438000873828814	0.410186273138778	-1.06780968187257	0.285606369841502	NA	heavy_drinker_vs_light_drinker	NA	0.72	0.867	0.842	0	0	0
hsa-miR-5010-3p	0.911145335788113	-0.694551033593186	0.415115756662044	-1.6731502537463	0.0942977206078627	NA	heavy_drinker_vs_light_drinker	NA	1.391	1.049	0.448	0	0	0
hsa-miR-5010-5p	10.6431185823672	-0.388381661471987	0.232701920592308	-1.66900926508651	0.0951155436570708	0.434587273183251	heavy_drinker_vs_light_drinker	FALSE	10.858	12.281	8.878	5.183	6.24	5.014
hsa-miR-5011-3p	1.16721483923623	-0.347684829190109	0.377741723149888	-0.920430039580638	0.357348076782047	NA	heavy_drinker_vs_light_drinker	NA	1.956	0.958	0.564	0.329	0	0
hsa-miR-5011-5p	0.307997878795239	-0.363246588958163	0.517227903684774	-0.702295035457995	0.482495188678682	NA	heavy_drinker_vs_light_drinker	NA	0.343	0.279	0.318	0	0	0
hsa-miR-502-3p	1.38091116214735	0.512349674841613	0.327976271241079	1.56215470376212	0.118251548464525	NA	heavy_drinker_vs_light_drinker	NA	2.08	0.76	1.507	0.64	0	0.36
hsa-miR-502-5p	1.131967119052	-0.389296400134427	0.431235382953922	-0.90274688841111	0.366660245008394	NA	heavy_drinker_vs_light_drinker	NA	2.426	0.672	0.487	0	0	0
hsa-miR-503-3p	1.0449690399684	-0.196302309790077	0.321213875161607	-0.611126495364857	0.541115840449339	NA	heavy_drinker_vs_light_drinker	NA	1.632	0.763	0.731	0.758	0	0.334
hsa-miR-503-5p	3.13229055820785	-0.302932250903549	0.309158040513035	-0.979862113244234	0.327154186773947	0.683321914701219	heavy_drinker_vs_light_drinker	FALSE	3.241	2.983	2.952	1.61	1.868	0.682
hsa-miR-504-3p	4.03318800636793	-0.459753002164183	0.326174063632691	-1.40953268032347	0.158677717129498	0.51275525148418	heavy_drinker_vs_light_drinker	FALSE	7.347	2.651	1.672	1.013	1.026	1.048
hsa-miR-504-5p	22.0377846456776	-0.198648903051493	0.177119060530602	-1.12155576286591	0.262051369481986	0.627363099820126	heavy_drinker_vs_light_drinker	FALSE	20.815	23.603	21.74	13.593	19.654	16.504
hsa-miR-5047	4.05111410353599	0.778591963996428	0.356418249542991	2.18448961296107	0.0289262897148175	0.298839611669442	heavy_drinker_vs_light_drinker	FALSE	6.172	1.525	2.658	1.125	0.442	0.716
hsa-miR-5047-5p:Novel	2.46967021409233	-0.305648015395243	0.360777118405631	-0.847193460455534	0.396887297980117	0.731326961165576	heavy_drinker_vs_light_drinker	FALSE	2.892	2.342	1.744	0.84	0.539	0.181
hsa-miR-505-3p	1.56620969437465	0.262251715588596	0.518648814633675	0.505644104814596	0.613106513706766	0.850266590572347	heavy_drinker_vs_light_drinker	FALSE	2.304	1.121	1.784	0	0	0
hsa-miR-505-5p	7.29655345688499	-0.685707032630078	0.360706561023137	-1.90101070156607	0.0573006109122235	0.3647319715304	heavy_drinker_vs_light_drinker	FALSE	8.561	10.12	1.983	0.782	0.728	0.187
hsa-miR-506-3p	0.338319262716099	-0.42667773974452	0.523520927865504	-0.81501563172301	0.415063362421814	NA	heavy_drinker_vs_light_drinker	NA	0.396	0.392	0.25	0	0	0
hsa-miR-506-5p	0.847606891164882	-1.04262365011931	0.444244551329362	-2.34695877979674	0.0189273485828717	NA	heavy_drinker_vs_light_drinker	NA	0.916	1.269	0.555	0	0	0
hsa-miR-507	12.9002254157639	-0.41896433303913	0.430158730751997	-0.973976123434024	0.330068394579992	0.685237647413822	heavy_drinker_vs_light_drinker	FALSE	11.648	16.784	11.162	1.192	1.54	1.929
hsa-miR-507-5p:Novel	0.649176536243564	-0.697126773738707	0.403500368756391	-1.72769798423552	0.0840423851452463	NA	heavy_drinker_vs_light_drinker	NA	0.782	0.711	0.543	0	0	0
hsa-miR-508-3p	0.652692524470838	-0.0803550828744159	0.393843699782571	-0.204027848912595	0.838331736335735	NA	heavy_drinker_vs_light_drinker	NA	0.949	0.586	0.61	0	0	0
hsa-miR-508-5p	0.286112952849509	-0.189951770823658	0.62958233091465	-0.301710771564536	0.76287255620842	NA	heavy_drinker_vs_light_drinker	NA	0.283	0.315	0.282	0	0	0
hsa-miR-5087	2.01659081144638	0.22949324516731	0.380984416009489	0.60236911412564	0.546928464390768	0.814866241719486	heavy_drinker_vs_light_drinker	FALSE	3.32	0.936	1.937	0.555	0	0
hsa-miR-5087-3p:Novel	2.27090046437405	0.102305150259554	0.299136000501527	0.342002133103439	0.732349286969021	0.905413787054897	heavy_drinker_vs_light_drinker	FALSE	2.64	1.689	2.11	1.134	0.788	0.989
hsa-miR-5088-3p	0.164707243614145	-0.293483953180924	0.773685717336224	-0.379332261931085	0.704441145154906	NA	heavy_drinker_vs_light_drinker	NA	0.337	0.134	0.062	0	0	0
hsa-miR-5088-5p	3.25384758256541	-0.615676902351994	0.28735662341967	-2.14255337157421	0.0321489787161718	0.307281765393021	heavy_drinker_vs_light_drinker	FALSE	3.667	4.134	2.096	1.94	1.349	1.28
hsa-miR-5089-3p	7.71251827702398	-0.219043657698711	0.72184840590182	-0.303448280702449	0.761548256356758	0.916710341205787	heavy_drinker_vs_light_drinker	FALSE	7.315	9.722	6.783	0	0	0
hsa-miR-5089-5p	1.95659418166517	-0.100065401841524	0.350491566645347	-0.285500169944965	0.775260974220965	0.921211226644308	heavy_drinker_vs_light_drinker	FALSE	2.263	2.161	1.941	0.573	0	0
hsa-miR-509-3-5p	0.342621704056802	0.0269794058749976	0.555281763382585	0.048586875446167	0.961248529489099	NA	heavy_drinker_vs_light_drinker	NA	0.418	0.403	0.305	0	0	0
hsa-miR-509-3p	2.91384569847357	-0.617865011327747	0.252317730061234	-2.44875780698328	0.0143349801744237	0.247162803329982	heavy_drinker_vs_light_drinker	FALSE	3.504	3.35	2.111	2.162	1.92	1.297
hsa-miR-509-5p	9.73220705606502	-0.0508423691683766	0.243396382840153	-0.208887118925537	0.834536359960131	0.94956824778859	heavy_drinker_vs_light_drinker	FALSE	9.972	8.582	10.677	6.073	5.212	5.986
hsa-miR-5090	7.40428711007744	-0.132397364007118	0.214980235577939	-0.6158583073983	0.537988040627126	0.808305292242302	heavy_drinker_vs_light_drinker	FALSE	10.174	6.804	6.325	5.438	4.684	4.432
hsa-miR-5090-3p:Novel	17.9967604395566	0.465887396925706	0.264203551384253	1.76336538432115	0.0778388841250255	0.40912791480466	heavy_drinker_vs_light_drinker	FALSE	25.767	13.23	15.566	10.137	5.72	6.153
hsa-miR-5091	21.9331088746072	-0.383183203885128	0.220609741629488	-1.73692784849311	0.0823999071545896	0.413140708916773	heavy_drinker_vs_light_drinker	FALSE	20.324	23.472	20.855	11.754	15.218	13.871
hsa-miR-5091-3p:Novel	21.0133012846961	0.186585495409142	0.192386199195572	0.969848649171902	0.332121939288023	0.68606445043265	heavy_drinker_vs_light_drinker	FALSE	25.465	17.573	19.085	15.103	11.991	10.88
