ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	light.x	heavy.x	abstemious.y	light.y	heavy.y
hsa-miR-6805-3p	0.945087687111843	-0.424129794804416	0.388635949905694	-1.0913292887787	0.275128014497879	NA	heavy_vs_light	NA	1.155	1.047	0.711	0	0.049	0
hsa-miR-6805-5p	46.1788801393077	0.0347875396133534	0.190723538364752	0.18239772558552	0.855270610588075	0.93710319515336	heavy_vs_light	FALSE	62.275	43.29	45.354	30.108	24.211	28.367
hsa-miR-6806-3p	14.5708831212945	0.0846683512569521	0.356651342065083	0.237398100808216	0.812347962962049	0.917642908693511	heavy_vs_light	FALSE	18.77	13.185	15.503	1.797	3.136	1.743
hsa-miR-6806-5p	0.889208062282409	-0.570153264437979	0.299972493257772	-1.90068515364852	0.0573432643084062	NA	heavy_vs_light	NA	1.257	0.924	0.652	0	0.538	0
hsa-miR-6807-3p	0.258574987716544	-0.325346282778366	0.711370295407308	-0.45735151562954	0.647418407415145	NA	heavy_vs_light	NA	0.454	0.269	0.165	0	0	0
hsa-miR-6807-5p	7.15851413922805	-0.52625350876405	0.264659772506495	-1.98841517840092	0.0467657914805744	0.313626348813964	heavy_vs_light	FALSE	9.102	6.774	7.019	4.334	4.031	2.416
hsa-miR-6808-3p	0.37862442581213	-0.151528809376582	0.599099292507652	-0.25292770542647	0.80032407955457	NA	heavy_vs_light	NA	0.123	0.346	0.507	0	0	0
hsa-miR-6808-5p	9.02671601446415	-0.276421373737099	0.287195574188005	-0.962484796357437	0.335806136706229	0.666002228936967	heavy_vs_light	FALSE	9.492	9.282	7.83	5.739	4.024	4.466
hsa-miR-6809-3p	0.234919084102743	-0.583611768963865	0.668769497483829	-0.872665052996047	0.3828456712729	NA	heavy_vs_light	NA	0.267	0.276	0.124	0	0	0
hsa-miR-6809-5p	5.1702907479644	-0.272988797034886	0.283173177467367	-0.96403479833942	0.33502847981726	0.666002228936967	heavy_vs_light	FALSE	3.921	5.818	4.151	2.665	2.912	1.074
hsa-miR-6810-3p	0.451987086689235	0.19136039661255	0.427253066441121	0.447885367345681	0.65423592931512	NA	heavy_vs_light	NA	0.223	0.41	0.588	0	0	0
hsa-miR-6810-5p	2.00361274671201	-0.257245013308446	0.225957546132743	-1.13846613096658	0.254925893648247	NA	heavy_vs_light	NA	2.41	2.093	1.6	1.332	1.623	1.445
hsa-miR-6811-3p	0.214766143120365	-0.393276061461292	0.701582828706552	-0.560555426059018	0.575100645193482	NA	heavy_vs_light	NA	0.167	0.196	0.253	0	0	0
hsa-miR-6811-5p	12.462357689262	-0.906209211811317	0.293872468731783	-3.0836818968517	0.00204456080409181	0.0979130171736741	heavy_vs_light	FALSE	8.389	15.668	6.919	2.433	7.552	3.805
hsa-miR-6812-3p	0.804266007822383	-0.542580349836067	0.380379684792416	-1.42641779129758	0.153747781186972	NA	heavy_vs_light	NA	0.508	0.853	0.745	0	0	0
hsa-miR-6812-5p	7.84161769326631	0.139093136408679	0.249651375662574	0.557149489120682	0.577425297186654	0.807887040757754	heavy_vs_light	FALSE	21.478	5.788	8.041	7.186	3.494	3.78
hsa-miR-6813-3p	0.164164392964133	-0.393799679547068	0.779568905382448	-0.50515057338501	0.613453082712158	NA	heavy_vs_light	NA	0.057	0.2	0.107	0	0	0
hsa-miR-6813-5p	1.57274209002173	-0.154522695420762	0.403251616121464	-0.383191757312679	0.701577589176224	NA	heavy_vs_light	NA	1.238	1.849	1.028	0.791	0	0.229
hsa-miR-6814-3p	2.85316535367163	-0.961060788189184	0.407662969541039	-2.35748856284685	0.0183990220687007	0.214712759199347	heavy_vs_light	FALSE	0.985	3.966	0.847	0	0.577	0.276
hsa-miR-6814-5p	2.92021743837667	-0.248249610634672	0.416519702737942	-0.596009286002157	0.551169023266026	0.796084001578791	heavy_vs_light	FALSE	4.428	2.497	3.183	0	0	0
hsa-miR-6815-3p	0.106142188751179	-0.424329891713303	1.23663636690313	-0.34313230879336	0.731498926086228	NA	heavy_vs_light	NA	0.059	0.132	0.057	0	0	0
hsa-miR-6815-5p	8.42421646356005	0.205412644977165	0.277073752104519	0.741364504638025	0.458472460281522	0.743112595101408	heavy_vs_light	FALSE	10.151	7.914	8.612	5.118	2.707	3.311
hsa-miR-6816-3p	7.2830927733305	-0.129871888391748	0.156325329387365	-0.830779560169254	0.406098171545304	0.710573328290716	heavy_vs_light	FALSE	6.657	7.479	6.777	4.94	6.836	5.935
hsa-miR-6816-5p	3.62544307800022	0.113731958584133	0.245448450759595	0.463363929298245	0.643103529112847	0.851054982857992	heavy_vs_light	FALSE	5.092	3.294	3.676	2.737	1.715	2.358
hsa-miR-6817-3p	0.211118159890616	-0.626547046976578	0.868964100073807	-0.721027539484498	0.470892570990526	NA	heavy_vs_light	NA	0.131	0.269	0.097	0	0	0
hsa-miR-6817-5p	2.18898243414107	0.212177338669788	0.24730224000605	0.857967718628821	0.390910288941152	NA	heavy_vs_light	NA	2.24	2.017	2.397	1.797	1.245	1.172
hsa-miR-6818-3p	0.453326300594525	-0.253671072790965	0.498866563122355	-0.508494839187586	0.61110635744796	NA	heavy_vs_light	NA	0.37	0.51	0.343	0	0	0
hsa-miR-6818-5p	12.7843361759528	-0.417982542124717	0.310272197285233	-1.34714791006706	0.177932600483754	0.50640827742914	heavy_vs_light	FALSE	9.24	12.368	13.901	3.144	2.216	3.234
hsa-miR-6819-3p	0.30083736297232	-0.313036158234908	0.508103643322852	-0.616087214387484	0.53783696007004	NA	heavy_vs_light	NA	0.738	0.291	0.18	0	0	0
hsa-miR-6819-5p	3.61569133923568	-0.177908031434227	0.233546664096656	-0.761766527997152	0.446199360989315	0.736201366366555	heavy_vs_light	FALSE	6.845	3.18	3.396	3.91	1.97	2.267
hsa-miR-6820-3p	2.16704405498058	-0.200160997661884	0.49920823988373	-0.400956918716933	0.688451842578409	NA	heavy_vs_light	NA	4.894	1.901	1.816	0	0	0
hsa-miR-6820-5p	1.09820334579465	-0.0809028056863764	0.357073921479986	-0.226571588737295	0.820756886681973	NA	heavy_vs_light	NA	1.091	1.15	0.95	0	0.309	0.312
hsa-miR-6821-3p	0.117503531081864	-0.197066759321364	0.868425525071353	-0.226924190540314	0.820482691355389	NA	heavy_vs_light	NA	0.121	0.123	0.096	0	0	0
hsa-miR-6821-5p	8.25612798705821	-0.149265475495414	0.260079144886321	-0.573923278472239	0.566019719764896	0.802120639792516	heavy_vs_light	FALSE	7.619	8.205	8.142	4.746	4.152	4.918
hsa-miR-6822-3p	0.287713891916436	-0.39592030312132	0.563887076318345	-0.702126932410492	0.482600007744716	NA	heavy_vs_light	NA	0.371	0.304	0.211	0	0	0
hsa-miR-6822-5p	0.506976975635393	0.000787680880226384	0.388722193150163	0.00202633370079311	0.998383220731526	NA	heavy_vs_light	NA	0.542	0.533	0.408	0	0	0
hsa-miR-6823-3p	3.69271491016344	0.264829064445416	0.291563148317899	0.908307740444159	0.363715654100583	0.686342092047544	heavy_vs_light	FALSE	3.562	3.085	4.772	1.597	1.421	1.967
hsa-miR-6823-5p	6.26086802818893	0.0350769123224533	0.218935405979674	0.160215805047584	0.872711079592306	0.947274842108616	heavy_vs_light	FALSE	9.26	5.976	5.979	6.309	4.077	3.782
hsa-miR-6824-3p	2.41484444686234	-0.499874294778428	0.33217673910236	-1.5048443672764	0.132364094049406	0.458320202812146	heavy_vs_light	FALSE	12.28	1.574	1.277	0	0.714	0.276
hsa-miR-6824-5p	1.90478748055664	0.00410268638587126	0.25111400609474	0.016337943269972	0.98696478722359	NA	heavy_vs_light	NA	5.929	1.428	1.688	1.577	0.949	0.882
hsa-miR-6825-3p	0.733819332920493	-0.601921658441466	0.554550079967546	-1.08542344539323	0.277734152994201	NA	heavy_vs_light	NA	0.322	0.957	0.349	0	0	0
hsa-miR-6825-5p	3.88768593849758	-0.339562816171948	0.266807366445187	-1.27268905913701	0.20312840153144	0.537321730992032	heavy_vs_light	FALSE	3.036	3.693	4.252	2.49	1.941	1.735
hsa-miR-6826-3p	0.420902415854728	-0.56499929425855	1.07162677165853	-0.527235143056489	NA	NA	heavy_vs_light	NA	0.119	0.58	0.141	0	0	0
hsa-miR-6826-5p	11.6053639871059	-0.302502984059297	0.208718009792614	-1.44933819731163	0.147243158830451	0.469305050406597	heavy_vs_light	FALSE	13.945	11.467	10.497	7.3	5.125	5.054
hsa-miR-6827-3p	0.296188125646686	-0.513481181492265	0.564564957227509	-0.909516566550448	0.363077517101135	NA	heavy_vs_light	NA	0.072	0.361	0.236	0	0	0
hsa-miR-6827-5p	1.41526191905362	-0.323390738564455	0.349409699173867	-0.925534521019505	0.354687935568771	NA	heavy_vs_light	NA	3.056	1.324	1.086	1.303	0.36	0.37
hsa-miR-6828-3p	0.148711592886042	-0.0467753172908728	1.04839116166471	-0.0446162835030005	0.964413163225912	NA	heavy_vs_light	NA	0.026	0.12	0.231	0	0	0
hsa-miR-6828-5p	2.56693226943565	-0.6441044597088	0.36167082354351	-1.78091352074827	0.0749265794603709	0.361410559750024	heavy_vs_light	FALSE	1.305	3.081	1.859	0.663	1.058	0.505
hsa-miR-6829-3p	0.0502144090513919	-0.411537319243815	1.95389349911704	-0.210624232809919	0.833180501431278	NA	heavy_vs_light	NA	0	0.066	0.027	0	0	0
hsa-miR-6829-5p	27.2349902586218	-0.0903371177108782	0.259304270342959	-0.348382684139359	0.727552805045519	0.885631079825989	heavy_vs_light	FALSE	31.628	21.841	36.218	18.328	8.741	8.447
hsa-miR-6830-3p	0.272242466646857	-0.353004087808688	0.635479960263787	-0.55549208453742	0.578558122777118	NA	heavy_vs_light	NA	0.215	0.254	0.306	0	0	0
hsa-miR-6830-5p	4.8492211712059	-0.207524091288532	0.269374805127316	-0.770391615468449	0.441067625524538	0.734705444548722	heavy_vs_light	FALSE	12.816	4.087	3.964	2.653	1.643	1.745
hsa-miR-6831-3p	0.353489805328075	-0.520960011698577	0.741266690000099	-0.702797007779355	0.482182262232335	NA	heavy_vs_light	NA	0.121	0.38	0.337	0	0	0
hsa-miR-6831-5p	1.52075953752449	-0.129308489999125	0.298534788919735	-0.433143790266571	0.66491031143979	NA	heavy_vs_light	NA	1.89	1.402	1.736	0.663	0.331	0.399
hsa-miR-6832-3p	0.283348854318098	-0.554133801249381	0.660278387337726	-0.839242676840712	0.401333143291822	NA	heavy_vs_light	NA	0.06	0.38	0.122	0	0	0
hsa-miR-6832-5p	19.2800415762668	0.0208339055204531	0.272478198652969	0.0764608164009017	0.939052486663661	0.976961179896912	heavy_vs_light	FALSE	38.293	13.851	24.078	13.594	6.544	10.041
hsa-miR-6833-3p	0.111631005320374	-0.260301314941504	1.25031867310641	-0.208187976825769	0.835082196026051	NA	heavy_vs_light	NA	0.023	0.093	0.167	0	0	0
hsa-miR-6833-5p	8.30490899180536	0.29443598416458	0.200498200516226	1.46852182915603	0.141962531167147	0.466660323939427	heavy_vs_light	FALSE	7.497	7.517	9.785	5.187	5.464	5.794
hsa-miR-6834-3p	0.193329990832686	-0.290582255197634	1.22259211237885	-0.237677187882585	0.812131478147205	NA	heavy_vs_light	NA	0.025	0.193	0.226	0	0	0
hsa-miR-6834-5p	2.96431462627357	0.105317337547869	0.272432702932091	0.386581113112992	0.699066342459976	0.872116494385408	heavy_vs_light	FALSE	4.605	2.681	2.897	2.373	1.497	1.745
hsa-miR-6835-3p	0.0404266479396424	-0.29223222213555	2.26493933404501	-0.129024304423044	0.897338417418015	NA	heavy_vs_light	NA	0.068	0.048	0.014	0	0	0
hsa-miR-6835-5p	5.7038701692127	-0.0112855249977563	0.229491444156249	-0.0491762341696386	0.960778850731694	0.984022537586807	heavy_vs_light	FALSE	4.28	5.516	6.287	2.383	3.123	3.716
hsa-miR-6836-3p	1.84933598406284	0.627983305041126	0.358806757616053	1.75019921367565	0.0800839444755643	NA	heavy_vs_light	NA	2.183	1.362	2.663	0.173	0.336	0.638
hsa-miR-6836-5p	8.66542176133689	-0.115844315766221	0.320606676733339	-0.361328456869826	0.717853923148997	0.881582522476323	heavy_vs_light	FALSE	7.954	8.872	7.831	2.46	3.665	2.968
hsa-miR-6837-3p	1.34768853521378	-0.238219246486327	0.307115353677055	-0.775667004707372	0.437945626562597	NA	heavy_vs_light	NA	1.994	1.287	1.201	0.999	0.591	0.312
hsa-miR-6837-5p	0.408510244976805	-0.286140915871801	0.424836993970243	-0.673531071759357	0.50060948803448	NA	heavy_vs_light	NA	0.495	0.418	0.532	0	0	0
hsa-miR-6838-3p	1.19481095916515	-0.45532296184924	0.420606529028535	-1.08253897746402	0.279013105682821	NA	heavy_vs_light	NA	0.574	1.496	0.829	0	0	0
hsa-miR-6838-5p	22.7960441314372	0.0876488299173651	0.127718957612572	0.686263273328951	0.492547104202529	0.761401007696112	heavy_vs_light	FALSE	21.925	23.847	20.291	18.192	21.388	16.544
hsa-miR-6839-3p	0.898817591426019	-0.666611416181023	0.399725096081311	-1.66767466620465	0.095380327123776	NA	heavy_vs_light	NA	4.034	0.628	0.554	0.684	0	0
hsa-miR-6839-5p	2.73741806590832	-0.32728569891695	0.310050728462593	-1.05558758252179	0.291156676508495	0.632093266116053	heavy_vs_light	FALSE	5.428	2.53	2.25	1.998	1.096	0.989
hsa-miR-6840-3p	0.982088562221018	0.121695608695033	0.323800744209996	0.375834864098118	0.707039666974727	NA	heavy_vs_light	NA	0.6	0.964	1.09	0	0.108	0.37
hsa-miR-6840-5p	1.59607715857397	-0.881535964533015	0.388402928382773	-2.26964294065326	0.0232292560150895	NA	heavy_vs_light	NA	2.516	1.687	1.04	0.663	0.34	0
hsa-miR-6841-3p	0.0712945440261549	-0.0245246784813048	1.60789303026882	-0.015252680383349	0.987830593670181	NA	heavy_vs_light	NA	0.031	0.057	0.107	0	0	0
hsa-miR-6841-5p	0.609715236732724	-0.148460459516204	0.509747127270545	-0.291243347090821	0.770865212556206	NA	heavy_vs_light	NA	1.312	0.544	0.511	0	0	0
hsa-miR-6842-3p	0.472840621735819	0.00166724955133935	0.634914729799859	0.00262594246610865	0.997904803456666	NA	heavy_vs_light	NA	0.281	0.369	0.71	0	0	0
hsa-miR-6842-5p	1.91899336705551	-0.702065560212477	0.394465005886661	-1.77979174257652	0.0751100494983205	NA	heavy_vs_light	NA	7.478	1.545	1.057	0.82	0.385	0.349
hsa-miR-6843-3p	0.583783397879917	-0.289793457922214	0.442318273034253	-0.655169536483908	0.512358605621713	NA	heavy_vs_light	NA	1.361	0.562	0.374	0	0	0
hsa-miR-6843-5p:Novel	5.03426991624203	0.369135648360377	0.219311818407018	1.68315438283998	0.0923452090222079	0.384322286645848	heavy_vs_light	FALSE	7.229	4.25	5.925	5.228	2.827	3.303
hsa-miR-6844	1.86707324521518	0.563761318862603	0.477846769621727	1.17979518687316	0.238081684308765	NA	heavy_vs_light	NA	0.539	2.277	1.955	0	0	0
hsa-miR-6844-5p:Novel	0.979035289750844	-0.739960086832358	0.467656681853494	-1.5822720289158	0.113587483288509	NA	heavy_vs_light	NA	0.649	1.245	0.625	0	0	0
hsa-miR-6845-3p	1.26438342351346	-0.447823962656928	0.455076704056593	-0.98406259574482	0.325084736532766	NA	heavy_vs_light	NA	1.598	1.161	1.317	0.791	0	0
hsa-miR-6845-5p	0.96871222639113	-0.0744877106694824	0.302357007423579	-0.246356819391094	0.805406029396261	NA	heavy_vs_light	NA	0.872	1.031	0.974	0	0.366	0.139
hsa-miR-6846-3p	9.83750238466126	-0.903529436363049	0.321570641002079	-2.80973858044836	0.00495817551134067	0.120122397877858	heavy_vs_light	FALSE	4.34	12.939	5.088	2.559	5.414	1.386
hsa-miR-6846-5p	28.8107086052074	-0.109595560296203	0.341549289267335	-0.32087772904256	0.748303051871028	0.897332411547088	heavy_vs_light	FALSE	34.411	26.674	29.687	7.778	4.491	4.168
hsa-miR-6847-3p	1.57819822187812	-0.169278322929437	0.374466476407475	-0.452052008909971	0.651231515463239	NA	heavy_vs_light	NA	3.19	1.427	1.339	0	0	0
hsa-miR-6847-5p	8.58248685409397	0.19683024009838	0.223916525986057	0.879034002656133	0.379382839715754	0.693299967436232	heavy_vs_light	FALSE	8.584	8.063	9.51	5.228	4.917	4.281
hsa-miR-6848-3p	0.866889147865802	-0.431713990620987	0.538475406101606	-0.801733906004105	0.42270689825216	NA	heavy_vs_light	NA	2.908	0.825	0.398	0	0	0
hsa-miR-6848-5p	3.06632056689127	-0.280198302555466	0.243418699526577	-1.15109604603271	0.249692724488391	0.583478853597225	heavy_vs_light	FALSE	3.706	2.774	3.283	2.246	1.723	1.83
hsa-miR-6849-3p	2.72330664963148	-0.963799768104565	0.366332294544935	-2.63094404303561	0.00851480543800094	0.149133097185958	heavy_vs_light	FALSE	1.764	3.441	1.315	1.174	0.851	0.692
hsa-miR-6849-5p	74.4653382400247	-0.080931913622325	0.178610088161355	-0.453120618524143	0.65046188915713	0.851463124596946	heavy_vs_light	FALSE	88.405	72.895	69.469	55.016	47.733	46.6
hsa-miR-6850-3p	1.98760423077798	-0.627625943106158	0.301077960345745	-2.08459610389754	0.0371059784513693	NA	heavy_vs_light	NA	2.61	2.212	1.259	1.729	1.168	0.619
hsa-miR-6850-5p	4.27830302332636	0.0998795259070116	0.25167174441503	0.396864281046588	0.691467545355339	0.867657336337815	heavy_vs_light	FALSE	4.525	3.919	4.661	3.164	2.3	2.952
hsa-miR-6851-3p	0.120173554328895	-0.557320864250031	1.13077758145748	-0.492865151723021	0.622107871888864	NA	heavy_vs_light	NA	0.053	0.165	0.036	0	0	0
hsa-miR-6851-5p	0.851446770088992	-0.258879812546839	0.326971905261224	-0.791749408378114	0.428506806795093	NA	heavy_vs_light	NA	1.054	0.817	0.808	0.666	0	0
hsa-miR-6852-3p	0.760495421346752	-0.0336575573351579	0.515707819416166	-0.0652647799160029	0.947963184089603	NA	heavy_vs_light	NA	1.181	0.621	0.899	0	0	0
hsa-miR-6852-5p	1.64182675357386	-0.403276216777674	0.376920247971312	-1.0699245236843	0.284653283473178	NA	heavy_vs_light	NA	5.291	1.227	1.384	0.228	0.391	0
hsa-miR-6853-3p	0.404280003114805	-0.587534203702743	0.462118219759066	-1.27139372260428	0.203588614727462	NA	heavy_vs_light	NA	0.313	0.514	0.191	0	0	0
hsa-miR-6853-5p	1.61464292974287	0.240204440436935	0.281300919889627	0.853905634333451	0.393157277455374	NA	heavy_vs_light	NA	2.28	1.459	1.856	1.327	0.779	0.656
hsa-miR-6854-3p	0.487703234338614	0.234498771042416	0.542787981662717	0.432026461463052	0.665722181074031	NA	heavy_vs_light	NA	0.486	0.453	0.526	0	0	0
hsa-miR-6854-5p	1.29543854203661	0.133403384618002	0.392042479873153	0.340277881777418	0.733647272184425	NA	heavy_vs_light	NA	1.408	1.195	1.417	0	0	0.276
hsa-miR-6855-3p	3.70746399140393	-0.0845945431785033	0.277075130622739	-0.305312652883618	0.760128040110659	0.899823120931844	heavy_vs_light	FALSE	8.687	3.171	3.227	3.955	1.639	1.261
hsa-miR-6855-5p	13.0405059509706	-0.35689008764187	0.312912458581864	-1.14054291497154	0.25406018428258	0.590624449028061	heavy_vs_light	FALSE	5.778	15.386	9.437	3.279	2.185	1.918
hsa-miR-6856-3p	0.205580432950009	-0.38699750401098	0.734626080272656	-0.526795215148564	0.598335806039627	NA	heavy_vs_light	NA	0.112	0.167	0.298	0	0	0
hsa-miR-6856-5p	7.09338741844463	-0.367781623701902	0.190504444082344	-1.93056716064289	0.0535366022515228	0.321933434872491	heavy_vs_light	FALSE	8.066	7.357	6.005	6.311	4.703	4.377
hsa-miR-6857-3p	0.668161995032849	0.105104768982073	0.469336527292841	0.223943296270424	0.82280142560717	NA	heavy_vs_light	NA	0.358	0.476	1.108	0	0	0
hsa-miR-6857-5p	1.63728192862546	0.433599389257873	0.320120108456707	1.35448969872042	0.175580197676156	NA	heavy_vs_light	NA	2.395	1.656	1.455	1.037	0.373	0.886
hsa-miR-6858-3p	2.41251446950266	0.473435223284621	0.360229938682673	1.31425840121987	0.188759261087346	0.519095133167634	heavy_vs_light	FALSE	2.332	2.324	2.82	1.383	0.599	0.37
hsa-miR-6858-5p	7.13661688136905	0.0677367821106546	0.279733815955671	0.242147278044456	0.808666045448537	0.916944408652245	heavy_vs_light	FALSE	4.513	7.252	7.186	3.997	2.504	2.657
hsa-miR-6859-3p	12.2594087554413	0.355251397235639	0.254587665690053	1.39539909081118	0.162895525350683	0.493059610289652	heavy_vs_light	FALSE	15.47	9.915	15.563	7.3	6.323	7.175
hsa-miR-6859-5p	0.847322905941414	-0.211590551373788	0.277358330207156	-0.762877939219467	0.44553619395862	NA	heavy_vs_light	NA	0.969	0.816	0.821	0.663	0.531	0.277
hsa-miR-6860	30.6162051792593	-0.0404808496734619	0.224136377217513	-0.180608119824197	0.856675182002807	0.937196058937214	heavy_vs_light	FALSE	284.604	7.306	7.016	6.328	4.702	4.59
hsa-miR-6860-5p:Novel	1.41191946073829	0.124977983261333	0.279482782797617	0.447175965582946	0.654748013384226	NA	heavy_vs_light	NA	3.3	1.104	1.453	1.321	0.577	0.74
hsa-miR-6861-3p	0.837343501942469	-0.617730052608312	0.414317942339417	-1.49095655650427	0.135972901160793	NA	heavy_vs_light	NA	0.3	0.976	0.689	0	0	0
hsa-miR-6861-5p	12.6466550839252	0.130906376062059	0.226353249344135	0.578327797110771	0.563042830849847	0.801048317707511	heavy_vs_light	FALSE	37.463	9.491	11.559	7.755	3.116	4.123
hsa-miR-6862-3p	14.2742093385966	-0.431377228323765	0.358003019454301	-1.20495416206631	0.228220997845543	0.56126504782167	heavy_vs_light	FALSE	4.644	9.988	24.986	2.46	2.492	2.597
hsa-miR-6862-5p	3.48403339158276	-0.107619620623119	0.284260037015912	-0.378595675118044	0.704988134259998	0.876497997384587	heavy_vs_light	FALSE	6.494	3.23	3.005	2.091	1.799	1.379
hsa-miR-6863	1.43616706327787	-0.23586009969172	0.355999689632004	-0.66252894752669	0.507632289263019	NA	heavy_vs_light	NA	2.022	1.486	1.071	0	0.648	0.346
hsa-miR-6863-5p:Novel	4.1742091887809	-0.0551074071087048	0.307366890920905	-0.179288689629508	0.85771102733112	0.937196058937214	heavy_vs_light	FALSE	2.07	4.33	4.149	1.279	1.336	1.027
hsa-miR-6864-3p	4.92777011584377	-0.92788834898091	0.476362860875123	-1.9478603921311	0.0514316701916546	0.321933434872491	heavy_vs_light	FALSE	1.13	5.866	3.674	0.456	0.295	0.578
hsa-miR-6864-5p	1.09820338646255	-0.0975264872544871	0.392696226554038	-0.248350966115196	0.803862868613578	NA	heavy_vs_light	NA	1.743	1.119	0.904	0	0	0
hsa-miR-6865-3p	0.689098612532815	-0.323218683237609	0.427169869571974	-0.756651407931641	0.449258733794647	NA	heavy_vs_light	NA	0.641	0.681	0.671	0	0	0
hsa-miR-6865-5p	2.89940110862457	0.172317019484191	0.243266717349688	0.708346054739955	0.478730383632921	0.753603500936989	heavy_vs_light	FALSE	1.621	2.811	3.236	1.332	1.789	1.902
hsa-miR-6866-3p	1.23904236957029	-0.193415414145054	0.361459048421378	-0.535096340760505	0.592583240146813	NA	heavy_vs_light	NA	1.771	1.253	1.154	0	0.364	0.248
hsa-miR-6866-5p	1.72252472042269	-0.00656841076808801	0.346547693698722	-0.0189538435474293	0.984877926300643	NA	heavy_vs_light	NA	3.374	0.999	2.685	1.303	0.419	0.349
