ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-101-5p	6.03741962706507	14.0205696519708	5.87691430298185	136.565326886642	2.32777218050189	1.88666946534056	1.81608521001171	2.65109261431153	3.45202497092731	2.98689556600308e-10	6.75610556074359e-08	16__vs__16	TRUE
hsa-miR-10226	4.31331796477687	4.31520620207505	4.13075509260789	2.60135502394689	2.06775320071334	2.10501660864068	2.44728105254073	0.401690825356153	-0.595279259941159	0.276451926557598	0.666841721650434	16__vs__16	FALSE
hsa-miR-10226-3p:Novel	13.2891278217174	13.3165292290292	18.6155735103945	28.6723251402798	6.53403529615514	7.210813233688	8.2402672007334	11.6719464108363	0.543330681138832	0.258463210532681	0.644192526631835	16__vs__16	FALSE
hsa-miR-10392-3p	2.1295427830914	1.21014280921387	0.754213821403208	0.301772217526894	0.976664081071118	0.461543842695367	0	0	-0.0353604390262837	0.959355826294783	0.983807044721112	16__vs__16	FALSE
hsa-miR-10392-5p	121.787289873137	163.750913314563	144.809092282454	380.214557732842	82.9826022401961	92.0136430973288	88.6113059828001	115.367809880335	0.238275311179259	0.507986221769664	0.82654847171477	16__vs__16	FALSE
hsa-miR-10393-3p	0.359819396014783	0.157711596307154	0.130118859578756	0.897810572898476	0	0	0	0	0.640629079146478	0.605457823450525	NA	16__vs__16	NA
hsa-miR-10393-5p	0.215200197911349	0.0408221904110802	0.0950092237362841	0.0741045122544008	0	0	0	0	0.265923400853267	0.913757150368958	NA	16__vs__16	NA
hsa-miR-10394-3p	2.96478289226766	2.21520956029746	2.64738472848902	3.82103655177289	1.13198430900244	0.931810490488392	0.75492943845532	1.78639253539943	0.354145835210527	0.571701946282176	0.862049288347091	16__vs__16	FALSE
hsa-miR-10394-5p	1.0267309400668	0.981362336952976	0.593020934236098	0.244134360914678	0	0	0	0	0.0997831944023245	0.909790926481554	NA	16__vs__16	NA
hsa-miR-10395-3p	1.46707464987814	0.796738923968495	0.985618655618339	6.95944613484903	0.182507666868778	0	0	0.228623963441542	0.703552697947566	0.371287112021444	0.75232190263906	16__vs__16	FALSE
hsa-miR-10395-5p	7.61425378692876	5.60873483032973	4.86779330354711	0.878769799482111	3.2862950784815	1.9477089661982	2.39992726878663	0.353269443366255	-0.595872501892294	0.295583091428573	0.688923533701574	16__vs__16	FALSE
hsa-miR-10396a-3p	1.48843634764272	1.25063426366883	1.47456373754775	1.73653413910893	0.897542505092966	0.662015167016488	0.881569917666296	0.735559988724362	-0.350896634199735	0.475388233112586	0.805967918740529	16__vs__16	FALSE
hsa-miR-10396a-5p	5.48657922281739	6.6840200514869	5.90145751505748	5.53698448516795	3.25988539958856	2.77679324502865	2.7467557335778	3.60702834990006	0.0727787294513024	0.887953381717131	0.963713305304305	16__vs__16	FALSE
hsa-miR-10396b-3p	1.5080427362381	1.65118249204485	0.843369382007686	1.87211786791566	1.05105253408756	0.893906526668173	0.160869519095132	0	0.618649911391523	0.226994989960131	0.624734187952735	16__vs__16	FALSE
hsa-miR-10396b-5p	4.14112652070086	5.66426969812962	4.42754743638372	4.05596209097086	2.11273506216674	1.77272546465883	1.71006277271641	1.98821437615514	0.323453499407257	0.59221445189558	0.870923102503117	16__vs__16	FALSE
hsa-miR-10397-3p	21.6999686278936	21.2428011191602	16.9910149602621	100.442467658607	14.8819823385739	13.8935532214309	13.8308266528983	15.0565956511994	1.01740777579148	0.0128928006691845	0.135219693418407	16__vs__16	FALSE
hsa-miR-10397-5p	3.70902771269475	3.08075330963402	2.80161493940925	2.82315350333144	1.50433137657579	1.10429267454642	1.32235487649944	1.15461486952859	-0.474895747610013	0.464814808680413	0.798093619050518	16__vs__16	FALSE
hsa-miR-10398-3p	1.95910901398458	1.99636204780654	1.9223021433629	4.20138674261721	1.33234483839521	1.05505848738377	1.3733778667889	1.77487047592969	0.649987115510075	0.151681150730061	0.528974395169474	16__vs__16	FALSE
hsa-miR-10398-5p	0.717321318647698	0.679999377178512	0.875082736660329	0.240229237037627	0	0	0.125821573075887	0	0.0566279502651422	0.939081158591922	NA	16__vs__16	NA
hsa-miR-10399-3p	0.475780834159677	0.279146632252773	0.172678576242547	1.47060557847341	0	0	0	0	0.786914405329719	0.395304518781819	NA	16__vs__16	NA
hsa-miR-10399-5p	0.754005841613729	0.521926772975826	0.889527689474234	1.27595177365047	0	0	0	0	-0.205365530132334	0.831042465017455	NA	16__vs__16	NA
hsa-miR-103a-1-5p	0.845946446669226	0.724381964128291	0.577759906181391	0.195462637289577	0	0	0	0	-0.580879730883698	0.538212495231094	NA	16__vs__16	NA
hsa-miR-103a-2-5p	0.389459810629019	0.381433603561574	0.222004233164917	0.169745032847771	0	0	0	0	0.482607571720419	0.606417668232432	NA	16__vs__16	NA
hsa-miR-103a-3p	2.10663522744533	2.05721591371673	1.91557047092395	2.09686858329115	1.29421107166128	1.27725504398421	1.3733778667889	1.17501389976543	-0.119691319026604	0.809702518499701	0.948067428386785	16__vs__16	FALSE
hsa-miR-103b-3p:Novel	4.05835530629542	8.81368525978352	5.01875334241954	194.289630170847	1.10103044337056	0.82581679510843	0.787391004157056	1.60535133359046	3.77818136372879	3.76607512864461e-09	5.19718367752956e-07	16__vs__16	TRUE
hsa-miR-103b-5p	0.359588773604929	0.22573327506691	0.125770991274861	0.313169501845915	0	0	0	0	0.566212499325349	0.603195908349532	NA	16__vs__16	NA
hsa-miR-10400-3p	3.20909607256843	3.25542923934869	2.67654814475875	30.8696664416938	1.898245710888	1.45356408276191	1.7365263438338	2.47542631002748	1.93589739843094	0.000263487362384431	0.00664292177088441	16__vs__16	TRUE
hsa-miR-10400-5p	68.8073403579566	84.3377358393234	175.575580669751	171.407186251582	36.5100378323552	34.2288193628046	49.8291024070264	47.5058830798193	-0.639270235770929	0.179276933275282	0.565660793077966	16__vs__16	FALSE
hsa-miR-10401-3p	1.29114547555582	0.856036733243313	0.90033902901261	2.60712961226607	0.387962030083648	0	0.599981817196659	0.524737415947412	0.345094734172909	0.629433166154968	NA	16__vs__16	NA
hsa-miR-10401-5p	101.545812259583	73.4728981853607	77.4033319181274	110.56265183534	45.7795195498705	40.4944519344132	51.3018831814922	54.1069469663138	0.751835776079686	0.101943573007236	0.431819141235821	16__vs__16	FALSE
hsa-miR-105-3p	12.3187928870764	6.96118562608745	7.20935240519405	3.26723311298312	4.9703015544447	3.7918984648201	3.91564968406516	3.02141682684193	-0.703494490975126	0.213178542578722	0.614235317188362	16__vs__16	FALSE
hsa-miR-105-5p	4.7137127268411	2.94143294111027	3.88156979801595	5.33364496776943	2.44454838800835	1.84621727614929	1.56163014428002	1.38503739163963	0.291103953395384	0.59259016430849	0.870923102503117	16__vs__16	FALSE
hsa-miR-10522-3p:Novel	8.62431979954341	18.5568440307362	8.17873842374172	8.96787914664978	3.81139075953795	5.34595793689124	5.4935114671556	4.5850387649593	-0.617494643588902	0.256524347570597	0.643306021776686	16__vs__16	FALSE
hsa-miR-10522-5p	0.708299818274094	0.589797210136563	0.490808532074214	5.10091029612195	0	0	0	0.0955726363395267	1.09080124974864	0.0910393888891673	NA	16__vs__16	NA
hsa-miR-10523-3p:Novel	18.6758795135256	16.7432015741174	23.7585144664062	14.3712767795441	13.4560825666358	12.9825607605411	13.1068141300796	11.1759501148018	-0.411905261235359	0.324124357997414	0.712964821031224	16__vs__16	FALSE
