miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-369-3p	-0.018	0.812	0.944697259821723	-0.063	0.411	0.896943374197315
hsa-miR-369-5p	-0.024	0.744	0.921832865168539	-0.038	0.619	0.939025398191993
hsa-miR-3690	0.075	0.326	0.702651219512195	-0.051	0.513	0.909532635774788
hsa-miR-3690-3p:Novel	-0.124	0.081	0.458913183279743	0.051	0.482	0.904292379471229
hsa-miR-3691-3p	-0.029	0.686	0.896352984797924	0.012	0.868	0.98481390856407
hsa-miR-3691-5p	0.012	0.861	0.959477494491659	0.045	0.536	0.916785299806576
hsa-miR-3692-3p	0.066	0.389	0.741393185505679	-0.11	0.163	0.808864429530201
hsa-miR-3692-5p	-0.029	0.679	0.891819873464831	-0.029	0.684	0.950245914396887
hsa-miR-370-3p	-0.092	0.194	0.607479331574318	-0.021	0.777	0.967635734072022
hsa-miR-370-5p	-0.123	0.09	0.473683899556869	-0.085	0.252	0.844389036251105
hsa-miR-3713	-0.123	0.119	0.519004950495049	-0.011	0.892	0.987427674929401
hsa-miR-3713-3p:Novel	-0.091	0.223	0.630699839486356	-0.085	0.269	0.844389036251105
hsa-miR-3714	-0.232	0.001	0.100685714285714	-0.253	0.001	0.293666666666667
hsa-miR-3714-3p:Novel	-0.084	0.222	0.629386967015286	-0.066	0.348	0.872848398576512
hsa-miR-371a-3p	0.012	0.858	0.959477494491659	-0.045	0.522	0.910657425742574
hsa-miR-371a-5p	-0.143	0.038	0.376157303370787	-0.158	0.026	0.606781456953642
hsa-miR-371b-3p	-0.106	0.191	0.605736794986571	-0.007	0.934	0.994515994020927
hsa-miR-371b-5p	-0.054	0.474	0.79807740086001	-0.053	0.493	0.904292379471229
hsa-miR-372-3p	-0.12	0.109	0.504751642575558	-0.042	0.582	0.927034234234234
hsa-miR-372-5p	-0.091	0.21	0.619280334728033	0.005	0.942	0.994515994020927
hsa-miR-373-3p	-0.031	0.681	0.892467088136854	0.039	0.606	0.933275741710297
hsa-miR-373-5p	-0.051	0.498	0.811105166051661	-0.061	0.421	0.896943374197315
hsa-miR-374a-3p	-0.089	0.254	0.655267935578331	0.04	0.616	0.938108902333621
hsa-miR-374a-5p	-0.187	0.019	0.327813953488372	-0.051	0.531	0.912356899073623
hsa-miR-374b-3p	-0.057	0.484	0.804156529938708	0.005	0.953	0.995550827423168
hsa-miR-374b-5p	-0.008	0.92	0.979480362537764	-0.047	0.557	0.922991207774179
hsa-miR-374c-3p	-0.175	0.034	0.368664615384615	-0.117	0.167	0.808864429530201
hsa-miR-374c-5p	-0.096	0.216	0.626105949470253	-0.128	0.112	0.808864429530201
hsa-miR-375-3p	-0.012	0.865	0.959477494491659	-0.041	0.563	0.922991207774179
hsa-miR-375-5p	-0.103	0.197	0.607905429071804	-0.039	0.63	0.939047539616347
hsa-miR-376a-2-5p	-0.027	0.734	0.917188385269122	-0.159	0.052	0.718619607843137
hsa-miR-376a-3p	-0.129	0.087	0.471673846153846	-0.015	0.844	0.978056881333769
hsa-miR-376a-5p	-0.039	0.627	0.868191748526523	-0.142	0.086	0.773122448979592
hsa-miR-376b-3p	-0.148	0.063	0.424497131931166	-0.113	0.165	0.808864429530201
hsa-miR-376b-5p	-0.098	0.226	0.632584590945195	0.009	0.913	0.994449784349969
hsa-miR-376c-3p	-0.051	0.531	0.823248570171579	0.12	0.153	0.808864429530201
hsa-miR-376c-5p	-0.114	0.129	0.53356338028169	-0.074	0.341	0.872848398576512
hsa-miR-377-3p	-0.034	0.681	0.892467088136854	0.085	0.312	0.859043613707165
hsa-miR-377-5p	-0.174	0.033	0.365698113207547	-0.074	0.376	0.886849933598938
hsa-miR-378a-3p	-0.024	0.723	0.909947142857143	-0.033	0.637	0.939047539616347
hsa-miR-378a-5p	0.122	0.126	0.53356338028169	0.045	0.582	0.927034234234234
hsa-miR-378b	-0.034	0.63	0.869952978056426	-0.106	0.142	0.808864429530201
hsa-miR-378b-5p:Novel	-0.014	0.85	0.955775366943204	0.015	0.833	0.975121433311214
hsa-miR-378c	-0.018	0.795	0.940127516778524	-0.059	0.407	0.896943374197315
hsa-miR-378c-3p:Novel	-0.193	0.006	0.217979381443299	-0.065	0.367	0.879212981744422
hsa-miR-378d	-0.053	0.454	0.785417771232204	-0.095	0.187	0.818927070457355
hsa-miR-378d-1:Novel	0.034	0.655	0.883681887366819	0.037	0.639	0.939047539616347
hsa-miR-378d-2-3p:Novel	-0.072	0.305	0.687281070745698	-0.029	0.688	0.950245914396887
hsa-miR-378e	0.019	0.787	0.93704476607203	-0.006	0.931	0.994515994020927
hsa-miR-378e-5p:Novel	-0.112	0.12	0.522074074074074	0.039	0.597	0.932686369651522
hsa-miR-378f	-0.011	0.879	0.966275754746343	-0.05	0.485	0.904292379471229
hsa-miR-378f-5p:Novel	0.036	0.604	0.859303996770287	0.012	0.865	0.98481390856407
hsa-miR-378g	-0.159	0.033	0.365698113207547	-0.011	0.889	0.987427674929401
hsa-miR-378g-3p:Novel	-0.121	0.1	0.49160773480663	-0.135	0.075	0.748725212464589
hsa-miR-378h	-0.153	0.026	0.343161048689139	-0.159	0.024	0.591440559440559
hsa-miR-378h-3p:Novel	-0.081	0.241	0.647320121951219	-0.002	0.979	0.99586904078116
hsa-miR-378i	-0.108	0.118	0.517848069738481	-0.085	0.228	0.844389036251105
hsa-miR-378i-3p:Novel	-0.078	0.258	0.657881331403763	-0.136	0.055	0.723208955223881
hsa-miR-378j	-0.074	0.305	0.687281070745698	-0.215	0.004	0.4405
hsa-miR-378j-3p:Novel	-0.141	0.041	0.380483290488432	-0.064	0.361	0.879173462335867
hsa-miR-379-3p	-0.121	0.141	0.555798657718121	-0.054	0.521	0.910657425742574
hsa-miR-379-5p	-0.112	0.107	0.504751642575558	-0.067	0.344	0.872848398576512
hsa-miR-380-3p	-0.051	0.535	0.826178790534619	0.153	0.068	0.746517133956386
hsa-miR-380-5p	-0.099	0.177	0.590111636707663	-0.076	0.314	0.859779331779332
hsa-miR-381-3p	0.071	0.357	0.723443358251869	0.075	0.341	0.872848398576512
hsa-miR-381-5p	-0.165	0.034	0.368664615384615	-0.126	0.116	0.808864429530201
hsa-miR-382-3p	-0.051	0.525	0.821536412078153	-0.06	0.466	0.901263964950712
hsa-miR-382-5p	0.001	0.992	0.997529076396807	-0.079	0.298	0.850522928399035
hsa-miR-383-3p	-0.046	0.561	0.840545918367347	-0.062	0.449	0.898352279122116
hsa-miR-383-5p	-0.06	0.389	0.741393185505679	-0.019	0.785	0.967635734072022
hsa-miR-384	-0.093	0.215	0.62513201320132	-0.08	0.298	0.850522928399035
hsa-miR-384-5p:Novel	-0.095	0.212	0.623092577147623	0.004	0.955	0.995550827423168
hsa-miR-3907	-0.083	0.232	0.639224394057858	0.049	0.49	0.904292379471229
hsa-miR-3907-5p:Novel	0.006	0.93	0.983932893948472	-0.096	0.176	0.815011826544021
hsa-miR-3908	0.007	0.918	0.979480362537764	0.017	0.813	0.97271481858257
hsa-miR-3908-3p:Novel	-0.238	0.001	0.100685714285714	-0.083	0.263	0.844389036251105
hsa-miR-3909	-0.105	0.132	0.539012746234067	-0.052	0.466	0.901263964950712
hsa-miR-3909-5p:Novel	-0.215	0.002	0.143836734693878	-0.097	0.176	0.815011826544021
hsa-miR-3910	-0.178	0.016	0.308109289617486	0.021	0.785	0.967635734072022
hsa-miR-3910-5p:Novel	-0.078	0.291	0.679578528827038	0.05	0.508	0.909532635774788
hsa-miR-3911	0.008	0.908	0.977931540342298	-0.097	0.171	0.808864429530201
hsa-miR-3911-3p:Novel	-0.032	0.646	0.879978353304987	-0.126	0.075	0.748725212464589
hsa-miR-3912-3p	-0.019	0.804	0.943009296148739	-0.052	0.518	0.909532635774788
hsa-miR-3912-5p	-0.03	0.699	0.898299636363636	0.066	0.406	0.896943374197315
hsa-miR-3913-3p	-0.019	0.79	0.93704476607203	-0.106	0.15	0.808864429530201
hsa-miR-3913-5p	-0.074	0.328	0.704370505789153	-0.14	0.074	0.748725212464589
hsa-miR-3914	0.077	0.297	0.683247885491217	0.065	0.387	0.893084258654474
hsa-miR-3914-5p:Novel	0.028	0.702	0.898600799128224	0.042	0.576	0.926860273972603
hsa-miR-3915	-0.086	0.238	0.643677666922487	-0.091	0.223	0.844389036251105
hsa-miR-3915-3p:Novel	-0.021	0.783	0.935279620853081	-0.069	0.377	0.886849933598938
hsa-miR-3916	-0.091	0.204	0.611701947502117	0.024	0.748	0.966612394572791
hsa-miR-3916-3p:Novel	0.003	0.966	0.991606175356831	0.013	0.855	0.979207019824504
hsa-miR-3917	-0.032	0.648	0.880660239105283	-0.06	0.408	0.896943374197315
hsa-miR-3917-5p:Novel	-0.014	0.837	0.950686816720257	-0.186	0.008	0.533939393939394
hsa-miR-3918	-0.041	0.575	0.848534338358459	-0.04	0.594	0.932686369651522
hsa-miR-3918-3p:Novel	-0.11	0.116	0.517448101265823	-0.054	0.449	0.898352279122116
hsa-miR-3919	-0.07	0.349	0.71997904540163	0.014	0.852	0.978633637548892
hsa-miR-3919-5p:Novel	-0.1	0.173	0.588447817836812	-0.001	0.986	0.996329991406474
hsa-miR-3920	-0.065	0.342	0.715256973293769	-0.033	0.645	0.940023016851623
hsa-miR-3920-5p:Novel	-0.127	0.078	0.454153344208809	0.062	0.404	0.896943374197315
hsa-miR-3921	-0.043	0.536	0.826998248686515	-0.078	0.279	0.848538131962297
hsa-miR-3921-5p:Novel	-0.164	0.035	0.369281437125749	0.018	0.826	0.975121433311214
hsa-miR-3922-3p	-0.094	0.218	0.626105949470253	-0.13	0.097	0.802413145539906
hsa-miR-3922-5p	0.089	0.216	0.626105949470253	-0.185	0.012	0.549194805194805
hsa-miR-3923	-0.029	0.679	0.891819873464831	-0.065	0.375	0.885130609511052
hsa-miR-3923-5p:Novel	-0.101	0.186	0.598597260273973	-0.089	0.256	0.844389036251105
hsa-miR-3924	-0.176	0.02	0.327813953488372	-0.033	0.671	0.945360479041916
hsa-miR-3924-5p:Novel	-0.099	0.183	0.595468144044321	-0.06	0.433	0.896943374197315
hsa-miR-3925-3p	-0.031	0.694	0.898299636363636	-0.04	0.626	0.939034424139396
hsa-miR-3925-5p	-0.085	0.235	0.642467028704422	-0.024	0.741	0.966530823181986
hsa-miR-3926	-0.068	0.362	0.726060330108139	-0.052	0.497	0.905547987616099
hsa-miR-3926-3p:Novel	-0.014	0.85	0.955775366943204	-0.084	0.255	0.844389036251105
hsa-miR-3927-3p	-0.044	0.563	0.841753075943997	0.075	0.332	0.872848398576512
hsa-miR-3927-5p	0.064	0.437	0.774252388134741	-0.022	0.793	0.967635734072022
hsa-miR-3928-3p	-0.078	0.259	0.659000722021661	0.003	0.968	0.99586904078116
hsa-miR-3928-5p	-0.037	0.611	0.863337610264635	0.088	0.235	0.844389036251105
hsa-miR-3929	-0.021	0.76	0.928011088011088	0.072	0.312	0.859043613707165
hsa-miR-3929-5p:Novel	-0.183	0.015	0.296966292134831	-0.026	0.74	0.966530823181986
hsa-miR-3934-3p	-0.013	0.849	0.955565633982753	-0.174	0.014	0.549614678899083
hsa-miR-3934-5p	0.031	0.658	0.883681887366819	0.042	0.558	0.922991207774179
hsa-miR-3935	-0.146	0.034	0.368664615384615	-0.036	0.612	0.936468953538862
hsa-miR-3935-5p:Novel	-0.075	0.298	0.683247885491217	-0.035	0.641	0.939635607321131
hsa-miR-3936	-0.129	0.062	0.424497131931166	-0.039	0.584	0.927034234234234
hsa-miR-3936-5p:Novel	-0.046	0.508	0.815205828779599	0.026	0.716	0.958292442081276
hsa-miR-3937	-0.165	0.021	0.331856502242153	-0.116	0.116	0.808864429530201
hsa-miR-3937-5p:Novel	0.047	0.5	0.811607554122524	-0.054	0.447	0.898352279122116
hsa-miR-3938	-0.1	0.163	0.58025702811245	-0.024	0.741	0.966530823181986
hsa-miR-3938-5p:Novel	-0.017	0.811	0.944469266358229	-0.014	0.844	0.978056881333769
hsa-miR-3939	-0.12	0.092	0.476776470588235	-0.002	0.981	0.99586904078116
hsa-miR-3939-5p:Novel	-0.038	0.589	0.85311796136457	-0.014	0.851	0.97844176182708
hsa-miR-3940-3p	-0.201	0.013	0.288125786163522	-0.155	0.063	0.733703470031546
hsa-miR-3940-5p	0.061	0.382	0.741393185505679	-0.006	0.931	0.994515994020927
hsa-miR-3941	-0.135	0.055	0.418617710583153	-0.079	0.276	0.848538131962297
hsa-miR-3941-5p:Novel	-0.129	0.076	0.450882154882155	-0.103	0.167	0.808864429530201
hsa-miR-3942-3p	-0.029	0.723	0.909947142857143	-0.108	0.19	0.821126213592233
hsa-miR-3942-5p	-0.06	0.431	0.772162684290798	-0.002	0.981	0.99586904078116
hsa-miR-3943	0.003	0.964	0.991285672599942	-0.045	0.527	0.910754772393539
hsa-miR-3943-3p:Novel	-0.042	0.547	0.832309153713299	-0.009	0.9	0.98927011852776
hsa-miR-3944-3p	0.04	0.595	0.855562423749492	-0.074	0.334	0.872848398576512
hsa-miR-3944-5p	-0.115	0.128	0.53356338028169	-0.077	0.323	0.865590874524715
hsa-miR-3945	-0.122	0.086	0.469139318885449	0.003	0.971	0.99586904078116
hsa-miR-3945-3p:Novel	-0.143	0.041	0.380483290488432	-0.164	0.022	0.591440559440559
hsa-miR-3960	0.021	0.755	0.927368421052632	0.105	0.138	0.808864429530201
hsa-miR-3960-5p:Novel	0.079	0.25	0.653076352853966	0.055	0.439	0.897352668213457
hsa-miR-3972	0.039	0.574	0.84741348973607	0.006	0.929	0.994515994020927
hsa-miR-3972-5p:Novel	-0.138	0.047	0.395293556085919	-0.08	0.267	0.844389036251105
hsa-miR-3973	0.033	0.645	0.879636222910217	0.082	0.257	0.844389036251105
hsa-miR-3973-5p:Novel	-0.023	0.755	0.927368421052632	-0.016	0.83	0.975121433311214
hsa-miR-3974	-0.149	0.04	0.380483290488432	0.007	0.926	0.994515994020927
hsa-miR-3974-3p:Novel	-0.149	0.047	0.395293556085919	-0.05	0.514	0.909532635774788
hsa-miR-3975	0.066	0.368	0.731433728144388	0.003	0.969	0.99586904078116
hsa-miR-3975-5p:Novel	-0.053	0.486	0.805016317016317	0.02	0.801	0.969342032967033
hsa-miR-3976	-0.041	0.551	0.835463477146519	-0.078	0.266	0.844389036251105
hsa-miR-3976-3p:Novel	-0.145	0.036	0.374230088495575	0.05	0.482	0.904292379471229
hsa-miR-3977	0.059	0.46	0.790365675280351	-0.065	0.43	0.896943374197315
hsa-miR-3977-3p:Novel	0.03	0.69	0.897536989326463	0.103	0.189	0.821126213592233
hsa-miR-3978	0.064	0.382	0.741393185505679	0.02	0.788	0.967635734072022
hsa-miR-3978-3p:Novel	-0.166	0.017	0.31040414507772	-0.179	0.012	0.549194805194805
hsa-miR-409-3p	-0.028	0.714	0.902487804878049	-0.157	0.044	0.692752136752137
hsa-miR-409-5p	-0.096	0.185	0.598597260273973	-0.151	0.044	0.692752136752137
hsa-miR-410-3p	0.04	0.583	0.851073736536868	0.005	0.95	0.995550827423168
hsa-miR-410-5p	0.021	0.775	0.933000341180484	0.004	0.96	0.99586904078116
hsa-miR-411-3p	-0.021	0.79	0.93704476607203	-0.051	0.534	0.913946576007771
hsa-miR-411-5p	-0.061	0.383	0.741393185505679	-0.014	0.841	0.978056881333769
hsa-miR-412-3p	-0.081	0.275	0.668344827586207	-0.129	0.092	0.788827250608273
hsa-miR-412-5p	-0.034	0.631	0.870651527016445	-0.148	0.039	0.670419512195122
hsa-miR-421	-0.024	0.759	0.928011088011088	-0.066	0.405	0.896943374197315
hsa-miR-421-5p:Novel	-0.029	0.7	0.898299636363636	0.001	0.991	0.997662100456621
hsa-miR-422a	-0.037	0.596	0.855562423749492	-0.095	0.18	0.816318987341772
hsa-miR-422a-3p:Novel	-0.184	0.009	0.262115702479339	-0.196	0.006	0.515707317073171
hsa-miR-423-3p	0.011	0.881	0.966275754746343	-0.003	0.968	0.99586904078116
hsa-miR-423-5p	0.042	0.541	0.828185925282363	-0.009	0.902	0.989924634070383
hsa-miR-424-3p	-0.029	0.695	0.898299636363636	-0.002	0.975	0.99586904078116
hsa-miR-425-3p	0.012	0.858	0.959477494491659	-0.177	0.012	0.549194805194805
hsa-miR-425-5p	-0.058	0.421	0.764744329896907	-0.178	0.017	0.549614678899083
hsa-miR-4251	0.007	0.922	0.980720796860851	0	0.995	0.998132954545455
hsa-miR-4251-5p:Novel	-0.008	0.914	0.979480362537764	0.099	0.22	0.839956663055255
hsa-miR-4252	-0.157	0.024	0.338304	-0.075	0.293	0.850522928399035
hsa-miR-4252-5p:Novel	0.062	0.388	0.741393185505679	0.074	0.313	0.859043613707165
hsa-miR-4253	-0.16	0.031	0.360541254125413	-0.096	0.206	0.824257627118644
hsa-miR-4253-5p:Novel	-0.227	0.003	0.160181818181818	-0.052	0.509	0.909532635774788
hsa-miR-4254	0.043	0.533	0.824535557506585	0.024	0.732	0.963964125560538
