miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-548an-3p:Novel	0.042	0.397	0.772090507726269	0.072	0.15	0.747666195190948
hsa-miR-548ao-3p	-0.057	0.246	0.644059435364042	0.052	0.296	0.84189184826473
hsa-miR-548ao-5p	0.07	0.152	0.544911495422177	0.029	0.567	0.928051565377532
hsa-miR-548ap-3p	-0.012	0.819	0.947212340006564	-0.104	0.042	0.580423529411765
hsa-miR-548ap-5p	-0.018	0.718	0.91391091954023	0.03	0.565	0.92693668528864
hsa-miR-548aq-3p	0.009	0.855	0.950779425686336	-0.001	0.989	0.999
hsa-miR-548aq-5p	0.006	0.905	0.972026821091131	0.039	0.476	0.906660194174757
hsa-miR-548ar-3p	0.021	0.659	0.886380152671756	-0.035	0.469	0.905897826086956
hsa-miR-548ar-5p	0.035	0.468	0.806470415647922	0.113	0.022	0.481540372670807
hsa-miR-548as-3p	-0.032	0.53	0.833600711427301	-0.003	0.95	0.990766498964191
hsa-miR-548as-5p	-0.024	0.633	0.87685736677116	0.034	0.513	0.916740365111562
hsa-miR-548at-3p	-0.014	0.794	0.938000670465974	-0.01	0.85	0.978888888888889
hsa-miR-548at-5p	-0.078	0.12	0.508880866425993	0.08	0.117	0.719307032590051
hsa-miR-548au-3p	-0.078	0.126	0.514512166859791	0.044	0.402	0.890948557089084
hsa-miR-548au-5p	0.034	0.506	0.818331344653511	0.01	0.85	0.978888888888889
hsa-miR-548av-3p	-0.016	0.744	0.918660126138753	-0.058	0.234	0.811629921259843
hsa-miR-548av-5p	-0.221	0	0	-0.139	0.004	0.265962264150943
hsa-miR-548aw	-0.038	0.433	0.787353973168215	-0.021	0.675	0.944678316123908
hsa-miR-548aw-3p:Novel	-0.053	0.28	0.674911080711354	-0.053	0.287	0.836154351395731
hsa-miR-548ax	-0.031	0.568	0.85067233319167	-0.141	0.009	0.333852631578947
hsa-miR-548ax-3p:Novel	-0.072	0.152	0.544911495422177	-0.066	0.192	0.771502850627138
hsa-miR-548ay-3p	-0.001	0.979	0.996686868686869	0.034	0.53	0.919982300884956
hsa-miR-548ay-5p	0.006	0.911	0.975498024916439	-0.127	0.014	0.407735537190083
hsa-miR-548az-3p	0.008	0.878	0.961788001243394	-0.031	0.573	0.928643446379468
hsa-miR-548az-5p	0	0.995	0.99698038100654	-0.012	0.809	0.976617064846417
hsa-miR-548b-3p	-0.066	0.184	0.580497761862131	-0.037	0.466	0.905897826086956
hsa-miR-548b-5p	0.032	0.53	0.833600711427301	0.075	0.148	0.746907539118065
hsa-miR-548ba	0.021	0.693	0.901821270310192	0.006	0.914	0.988057545148454
hsa-miR-548ba-3p:Novel	-0.141	0.005	0.183541666666667	0.057	0.262	0.827318996415771
hsa-miR-548bb-3p	-0.01	0.838	0.948251908396947	-0.05	0.313	0.848570552147239
hsa-miR-548bb-5p	0.003	0.957	0.98874078408426	0.025	0.644	0.940217731958763
hsa-miR-548bc	-0.061	0.196	0.584859309182814	-0.066	0.171	0.761467336683417
hsa-miR-548bc-5p:Novel	-0.062	0.217	0.615211584875302	-0.053	0.297	0.842017699115044
hsa-miR-548c-3p	-0.044	0.398	0.772330396475771	0.027	0.612	0.938739957716702
hsa-miR-548c-5p, hsa-miR-548o-2-5p, hsa-miR-548am-5p	0.089	0.082	0.466077419354839	0.077	0.139	0.742175757575758
hsa-miR-548d-3p	0.01	0.848	0.948898192197907	-0.107	0.038	0.580423529411765
