ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-101-2-5p	1.39657262953386	-1.85663582060436	0.945265880347988	-1.96414136932655	0.0495136998400245	NA	a.no_drinker_vs_a.drinker	NA	1.31529890608981	1.08207354660138	0.551768155769909	0.805407873652536
hsa-miR-101-3p	3.28552941596658	-0.929338388333428	0.627211234670106	-1.48169920588593	0.138420348495461	NA	a.no_drinker_vs_a.drinker	NA	3.22499811191401	2.47117593155532	2.08536069151727	2.40819783426395
hsa-miR-101-5p	10.9359193946549	-0.378352752688993	0.931856217909179	-0.406020527005668	0.684727518023262	0.959840592248722	a.no_drinker_vs_a.drinker	FALSE	19.7915111144754	40.472939270098	1.09021442872091	2.04384155205762
hsa-miR-10226	2.65220822471686	0.147303642126359	0.79275021222071	0.18581343764478	0.852591066333762	NA	a.no_drinker_vs_a.drinker	NA	2.67316664618276	2.79621484122351	1.51119692139651	1.71811576444607
hsa-miR-10226-3p:Novel	12.4038973450119	-0.250252330800735	0.80175950731423	-0.312128922099148	0.754942547106229	0.96944114258514	a.no_drinker_vs_a.drinker	FALSE	12.3260661388011	10.8564260968047	5.49831602396992	9.24723076480853
hsa-miR-10392-3p	1.05634339559084	-0.162096881657871	1.05599269839588	-0.153501896276466	0.878002495018505	NA	a.no_drinker_vs_a.drinker	NA	1.26395045043035	0.72986171336861	0.488547308771048	0
hsa-miR-10392-5p	116.047671391635	0.0104353210643389	0.531702343069297	0.0196262461513713	0.984341526462455	0.992381564980398	a.no_drinker_vs_a.drinker	FALSE	110.738429876623	331.830976051341	70.9622850763722	92.666895596493
hsa-miR-10393-3p	0.257270619941029	-0.0678044832418731	2.6024533428645	-0.0260540629586239	0.97921421705982	NA	a.no_drinker_vs_a.drinker	NA	0.282859353626545	0.113638246988715	0	0
hsa-miR-10393-5p	0.0554761165325158	-0.0328223124115274	6.83629864711185	-0.00480118176601222	0.996169225912713	NA	a.no_drinker_vs_a.drinker	NA	0.066461539256755	0.0247012918769284	0	0
hsa-miR-10394-3p	2.32289731864564	-0.0257277037377483	1.05240804731552	-0.0244465098906975	0.980496449869156	NA	a.no_drinker_vs_a.drinker	NA	2.56961464691592	2.76215794891639	0.687140853820144	0
hsa-miR-10394-5p	0.670799753300176	0.394495101840865	1.5370663327587	0.256654572046238	0.797445443250999	NA	a.no_drinker_vs_a.drinker	NA	0.575965285615971	0.300320929667199	0	0
hsa-miR-10395-3p	0.676505482585388	-0.414797467576775	1.29931678175851	-0.319242753884378	0.749542438841553	NA	a.no_drinker_vs_a.drinker	NA	0.782964112210568	6.11099902937389	0	0
hsa-miR-10395-5p	2.93495428117654	0.0145740143671281	0.705624036011587	0.0206540786925359	0.9835216010913	NA	a.no_drinker_vs_a.drinker	NA	3.13670798077408	2.53210845574575	1.67926646237976	0.395482757592498
hsa-miR-10396a-3p	1.23881998142499	-0.417431202039988	0.919059026274624	-0.454194116053711	0.64968911764286	NA	a.no_drinker_vs_a.drinker	NA	1.18448515665463	0.96816275017655	0.403984454946311	0.311020904650748
hsa-miR-10396a-5p	4.38555736770626	0.27326192809237	0.764148709506402	0.357603074758685	0.720640376960707	NA	a.no_drinker_vs_a.drinker	NA	4.54194741572455	6.00804673678722	2.15641874873504	2.8613813420268
hsa-miR-10396b-3p	1.28886369583891	0.413174868422779	0.831082086524488	0.497152898759544	0.619081233593351	NA	a.no_drinker_vs_a.drinker	NA	1.34284165631925	2.2261086386186	0.666073305912009	1.03377473763474
hsa-miR-10396b-5p	3.22211683290458	0.299330924869102	0.894342985911296	0.334693657337847	0.737856186498047	NA	a.no_drinker_vs_a.drinker	NA	3.43383358453493	4.85387117338852	1.276072339263	1.4135242009675
hsa-miR-10397-3p	16.4007488974015	0.934083358393754	0.572073089130562	1.63280422753913	0.102510177671895	0.603532658542172	a.no_drinker_vs_a.drinker	FALSE	18.0190264915632	82.8771852791784	12.6953951885588	11.932879917883
hsa-miR-10397-5p	3.29621319127187	0.730929606738498	1.01749485516158	0.718361968152089	0.472534130406734	NA	a.no_drinker_vs_a.drinker	NA	2.98585319323104	4.10819927174315	1.19488642577437	2.03647495611935
