ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
hsa-miR-145-3p	2.78456839607045	0.277521137602451	0.547758604338307	0.506648613831812	0.612401391797653	0.999770134585052	nowine_vs_abstemious	FALSE	6.471	2.5	1.858	1.825	0.886	0
hsa-miR-145-5p	0.568694295091833	-0.471768628060542	1.8312326576346	-0.257623533576517	0.796697465468308	0.999770134585052	nowine_vs_abstemious	FALSE	2.308	0.473	0.043	0	0	0
hsa-miR-1468-3p	0.201616542954771	-0.237993349744898	1.61604862064501	-0.147268681588249	0.882919951387126	0.999770134585052	nowine_vs_abstemious	FALSE	0.131	0.213	0.156	0	0	0
hsa-miR-1468-5p	0.421237239206442	0.284228155593712	0.880035560131244	0.322973489334139	0.746715319479236	0.999770134585052	nowine_vs_abstemious	FALSE	1.164	0.314	0.501	0	0	0
hsa-miR-1469	1.16762942633231	0.162206177391348	0.649996488220553	0.24954931346692	0.802935900483966	0.999770134585052	nowine_vs_abstemious	FALSE	1.658	1.062	1.335	0.663	0	0
hsa-miR-1469-3p:Novel	28.8482084464542	-0.15904489377608	0.547628730111433	-0.290424671006061	0.771491371921658	0.999770134585052	nowine_vs_abstemious	FALSE	40.194	25.524	36.312	9.099	11.594	16.253
hsa-miR-146a-3p	0.549443676842764	1.03987384315894	0.722890648063593	1.43849397684761	0.150293945225492	0.919227558613866	nowine_vs_abstemious	FALSE	0.626	0.514	0.611	0	0	0
hsa-miR-146a-5p	20.1081750166189	0.618979904612643	0.536885610007393	1.15290835342769	0.248948003024668	0.989288716886341	nowine_vs_abstemious	FALSE	158.659	7.852	5.082	2.652	3.675	2.643
hsa-miR-146b-3p	12.719433402143	0.414103213275589	0.75863917615138	0.545850025009726	0.585169033161781	0.999770134585052	nowine_vs_abstemious	FALSE	11.553	10.912	20.837	2.433	2.45	4.565
hsa-miR-146b-5p	28.8731802808404	0.25621349793605	0.552152705909828	0.464026518739712	0.642628746255378	0.999770134585052	nowine_vs_abstemious	FALSE	240.205	10.401	5.099	4.746	3.327	2.996
hsa-miR-1470	2.55771948395776	0.562932333736093	0.547350001654114	1.0284686800674	0.303729416225368	0.999770134585052	nowine_vs_abstemious	FALSE	2.129	2.494	2.817	1.279	1.276	1.213
hsa-miR-1470-3p:Novel	4.26044976997875	0.0398102300271285	0.439433728137577	0.0905943888191141	0.927814890672288	0.999770134585052	nowine_vs_abstemious	FALSE	4.614	4.327	3.407	3.816	2.749	2.223
hsa-miR-1471	0.450909396010859	-0.431882125989354	0.954693478727397	-0.452377789953119	0.650996844354844	0.999770134585052	nowine_vs_abstemious	FALSE	0.337	0.419	0.638	0	0	0
hsa-miR-1471-3p:Novel	10.636277602524	-1.85063227519866	0.504029279222983	-3.6716761336794	0.000240964922154461	0.145978308652227	nowine_vs_abstemious	FALSE	32.025	8.904	6.618	6.309	4.801	2.663
hsa-miR-147a	2.27389625015553	0.0383553730491789	0.609030544101484	0.0629777495080569	0.949784222462526	0.999770134585052	nowine_vs_abstemious	FALSE	1.471	2.47	1.464	1.245	1.126	0.416
hsa-miR-147a-5p:Novel	8.08128821935829	-0.103842184059604	0.418855540379372	-0.247918850412126	0.804197194611042	0.999770134585052	nowine_vs_abstemious	FALSE	7.103	8.025	8.129	6.226	5.328	5.51
hsa-miR-147b-3p	2.19132897156486	-0.306361913680821	0.605837868948341	-0.505683004287314	0.613079201287202	0.999770134585052	nowine_vs_abstemious	FALSE	9.697	1.606	0.834	0.881	0.597	0.142
hsa-miR-147b-5p	1.33631836209879	0.834018223996959	0.767073997019045	1.08727218917349	0.276916535568319	0.999770134585052	nowine_vs_abstemious	FALSE	1.03	1.366	1.212	0	0	0.118
hsa-miR-148a-3p	264.086741943925	0.493821205284737	0.625211097764162	0.789847152506901	0.429617037807794	0.999770134585052	nowine_vs_abstemious	FALSE	1324.399	187.571	48.503	17.109	14.06	19.114
hsa-miR-148a-5p	5.6766530669992	0.972347302893372	0.651183025075702	1.49320124366008	0.135384516674943	0.915278021497784	nowine_vs_abstemious	FALSE	9.541	4.041	11.048	1.046	2.025	2.092
hsa-miR-148b-3p	6.17802773847277	-1.37725894719575	0.770898181131911	-1.78656401183035	0.0740079826550314	0.883034235441526	nowine_vs_abstemious	FALSE	24.753	5.07	0.987	1.046	0.522	0
hsa-miR-148b-5p	2.5783978011277	-0.700982653680369	0.582137210979682	-1.20415366078503	0.22853019271687	0.974968687210501	nowine_vs_abstemious	FALSE	4.245	2.561	1.57	0.82	1.17	0.891
hsa-miR-149-3p	45.6183547039279	-0.585364690563297	0.469775314677909	-1.24605246864586	0.212745133193215	0.970424079053526	nowine_vs_abstemious	FALSE	62.777	47.315	22.771	38.625	20.173	15.473
hsa-miR-149-5p	0.932720728195962	0.735979318455438	0.628091029590387	1.17177173973558	0.241288711643529	0.988366257973026	nowine_vs_abstemious	FALSE	3.515	0.622	0.967	0	0	0.108
hsa-miR-150-3p	7.54364779330678	-0.0823142955557378	0.406213012207662	-0.202638254024363	0.839417787858048	0.999770134585052	nowine_vs_abstemious	FALSE	6.768	7.152	8.905	5.283	4.207	5.351
hsa-miR-150-5p	8.50475257022954	-0.543506980681153	0.447373103404086	-1.21488524130212	0.224409863520314	0.970424079053526	nowine_vs_abstemious	FALSE	37.955	5.744	5.417	4.323	3.49	3.845
hsa-miR-151a-3p	134.093293189194	-0.391525207330414	0.299191183593985	-1.30861211425846	0.190665775271385	0.94353819207355	nowine_vs_abstemious	FALSE	360.591	111.083	114.258	131.837	82.707	96.93
hsa-miR-151a-5p	0.860178114456804	0.874487604754107	1.12486449358224	0.777415955204715	0.436913402091724	0.999770134585052	nowine_vs_abstemious	FALSE	3.463	0.682	0.615	0	0	0
hsa-miR-151b	6.91935275840945	0.275249820018595	0.403575643923694	0.682027828395506	0.495221354466675	0.999770134585052	nowine_vs_abstemious	FALSE	10.705	6.81	5.22	4.042	3.657	2.568
hsa-miR-151b-5p:Novel	1.12958736872724	0.476325412871081	0.586065901191903	0.812750600064533	0.416361063695312	0.999770134585052	nowine_vs_abstemious	FALSE	2.043	0.9	1.655	0.44	0.499	0.549
hsa-miR-152-3p	29.0313991184417	0.899034017945917	0.465704219156743	1.93048287080974	0.053547035591905	0.834901537009209	nowine_vs_abstemious	FALSE	175.611	16.745	8.02	7.91	3.935	3.176
hsa-miR-152-5p	5.84966209041566	0.732663941731788	0.543938331211927	1.34696141031166	0.177992661467832	0.939330952476988	nowine_vs_abstemious	FALSE	4.471	5.217	9.368	3.155	2.581	3.7
hsa-miR-153-1-5p:Novel	1.26173476889928	1.36543183945393	0.692347953408629	1.97217574303718	0.048589547752296	0.79317304006917	nowine_vs_abstemious	FALSE	0.662	1.303	1.273	0	0.453	0
hsa-miR-153-2-5p	3.65293213062611	0.703632476588975	0.496820130661751	1.41627207345998	0.156695860987024	0.923443235003189	nowine_vs_abstemious	FALSE	3.533	3.641	3.341	2.013	2.319	1.079
hsa-miR-153-3p	15.3334399512651	-0.337991067053125	0.44370213384417	-0.761752178482487	0.446207926862817	0.999770134585052	nowine_vs_abstemious	FALSE	31.101	12.447	19.635	12.077	7.762	7.061
hsa-miR-1537-3p	0.148597995886326	0.298723791239566	1.71036999358357	0.174654485497421	0.861351133269362	0.999770134585052	nowine_vs_abstemious	FALSE	0.271	0.091	0.349	0	0	0
hsa-miR-1537-5p	0.078380957486273	0.112941971290135	2.92189525971492	0.0386536686811816	0.96916651281558	0.999770134585052	nowine_vs_abstemious	FALSE	0.163	0.059	0.12	0	0	0
hsa-miR-1538	13.1144520777639	0.370686550242185	0.516573057737623	0.717587850720747	0.47301145093495	0.999770134585052	nowine_vs_abstemious	FALSE	9.868	13.376	12.264	6.661	6.76	9.069
hsa-miR-1538-5p:Novel	2.87885789102186	1.50158625881361	0.50442942325389	2.97680149014193	0.00291272538491316	0.466596597040623	nowine_vs_abstemious	FALSE	2.975	2.516	4.253	2.373	1.172	1.908
hsa-miR-1539	2.74311703818729	1.53009975423056	0.602312292358788	2.54037610329743	0.0110733319250922	0.604813034938463	nowine_vs_abstemious	FALSE	1.589	2.417	4.656	0.666	1.194	2.135
hsa-miR-1539-5p:Novel	8.30848917312594	0.64965449498185	0.475291240980438	1.36685560129771	0.171670570825823	0.93469593169666	nowine_vs_abstemious	FALSE	8.777	7.656	10.954	6.397	4.382	4.411
hsa-miR-154-3p	0.485330252426464	-0.134541097911611	1.15488140790487	-0.1164977607144	0.907258060706377	0.999770134585052	nowine_vs_abstemious	FALSE	0.287	0.475	0.576	0	0	0
hsa-miR-154-5p	0.855453224501989	1.36779763352547	0.859117804751435	1.59209554959836	0.111363236925508	0.904725515141507	nowine_vs_abstemious	FALSE	1.378	0.629	1.612	0	0	0
hsa-miR-155-3p	0.0299566293487493	0.208990360514953	5.19594381260574	0.0402218284208399	0.967916275146422	0.999770134585052	nowine_vs_abstemious	FALSE	0.009	0.036	0.008	0	0	0
hsa-miR-155-5p	11.262635715049	-1.60652472007893	0.758387144032009	-2.11834382046318	0.0341459600019233	0.773045739045032	nowine_vs_abstemious	FALSE	97.156	3.636	2.138	1.303	0.741	0.847
hsa-miR-1587	0.815458670676566	0.999028340086958	0.73811815098417	1.35348025076325	0.17590225511469	0.93558256558743	nowine_vs_abstemious	FALSE	0.553	0.697	1.424	0	0	0
hsa-miR-1587-3p:Novel	17.5629790052991	-0.190353365471997	0.374298441299183	-0.508560401190246	0.611060391319963	0.999770134585052	nowine_vs_abstemious	FALSE	49.547	14.409	13.815	10.264	9.075	9.593
hsa-miR-15a-3p	0.527038084233974	0.41161249562603	0.904729450438767	0.454956446290557	0.64914057274696	0.999770134585052	nowine_vs_abstemious	FALSE	0.46	0.539	0.464	0	0	0
hsa-miR-15a-5p	1.86137017494878	0.803765629494239	0.674928984307462	1.19088918713274	0.233697089931027	0.982545080641091	nowine_vs_abstemious	FALSE	3.385	1.73	1.449	0.82	0.371	0.658
hsa-miR-15b-3p	0.871502595464405	-0.192701945636435	0.911345208373539	-0.211447806896737	0.832537855429636	0.999770134585052	nowine_vs_abstemious	FALSE	1.488	0.914	0.22	0	0	0
hsa-miR-15b-5p	5.37997091102175	-1.14422584948726	0.946352087451145	-1.2090910609909	NA	NA	nowine_vs_abstemious	NA	16.113	5.066	0.552	0.44	0	0
hsa-miR-16-1-3p	1.09725150821806	1.42302059409353	0.789539661584954	1.80234212836997	0.0714915942126696	0.879370718127206	nowine_vs_abstemious	FALSE	0.594	1.182	0.866	0	0	0
hsa-miR-16-2-3p	5.0189332884032	-0.509386772606966	1.3385117912393	-0.380562036091842	0.703528255970687	0.999770134585052	nowine_vs_abstemious	FALSE	32.116	2.934	0.266	0	0	0
hsa-miR-16-5p	7.0770213545729	0.283132563787168	0.642994585482895	0.44033428924527	0.659695009537828	0.999770134585052	nowine_vs_abstemious	FALSE	33.166	5.169	1.844	1.303	1.425	0.853
hsa-miR-17-3p	1.10970906969334	-0.00564844043992706	0.86156467916154	-0.00655602600309013	0.994769085544011	0.999770134585052	nowine_vs_abstemious	FALSE	1.84	1.13	0.474	0.999	0	0
hsa-miR-17-5p	6.34083153468716	-1.31321711587781	1.10701698094613	-1.18626646066029	NA	NA	nowine_vs_abstemious	NA	25.289	5.256	0.84	0	0	0
hsa-miR-181a-2-3p	1.19180220614987	1.48430774104315	0.703698500740453	2.10929501694449	0.0349191246560038	0.773045739045032	nowine_vs_abstemious	FALSE	0.774	1.223	1.102	0	0	0.425
hsa-miR-181a-3p	10.3116794182853	-0.26557726102781	0.568706293863374	-0.4669849162802	0.640510669840171	0.999770134585052	nowine_vs_abstemious	FALSE	50.401	6.866	4.678	3.137	3.06	2.354
hsa-miR-181a-5p	5.33062959064385	0.898588247056621	0.424327029400007	2.11767854696226	0.0342023009314118	0.773045739045032	nowine_vs_abstemious	FALSE	8.92	4.688	6.319	5.118	2.79	4.388
hsa-miR-181b-2-3p	0.835920164160515	0.0719243916089879	0.762988110452105	0.094266726602554	0.924897280509666	0.999770134585052	nowine_vs_abstemious	FALSE	1.31	0.816	0.632	0	0	0
hsa-miR-181b-3p	3.49216261971895	-0.827884264462352	0.639853075061779	-1.29386619636456	0.195711642561026	0.950027412019996	nowine_vs_abstemious	FALSE	8.144	3.008	2.98	1.303	1.148	1.768
hsa-miR-181b-5p	30.9597892737848	0.566588420812523	0.338968255953688	1.67150879429233	0.0946212231158733	0.893334463131481	nowine_vs_abstemious	FALSE	22.982	29.284	40.683	19.9	23.087	24.233
hsa-miR-181c-3p	19.6949189604376	0.112720682823864	0.46119263134882	0.244411283185938	0.806912304004867	0.999770134585052	nowine_vs_abstemious	FALSE	18.574	18.969	23.828	13.594	10.552	10.69
hsa-miR-181c-5p	0.903784959470273	0.548896167351901	0.589386126203164	0.93130147275081	0.351697640366502	0.999770134585052	nowine_vs_abstemious	FALSE	1.053	0.867	0.984	0.791	0.33	0.108
hsa-miR-181d-3p	2.66945115895884	0.337223986700552	0.488252479679975	0.690675420474229	0.489769539182334	0.999770134585052	nowine_vs_abstemious	FALSE	3.364	2.483	2.925	2.652	1.572	1.88
hsa-miR-181d-5p	3.24776169292344	-0.239917519606923	0.587240042594008	-0.408551022078022	0.682869180026577	0.999770134585052	nowine_vs_abstemious	FALSE	8.482	2.902	1.738	0.791	0.371	0.118
hsa-miR-182-3p	15.2299794640275	0.367236122867302	0.494536021278747	0.742587207131487	0.457731636059098	0.999770134585052	nowine_vs_abstemious	FALSE	29.435	12.656	18.56	6.017	6.199	9.396
hsa-miR-182-5p	64.803108898565	-0.876200582518854	0.54060105333776	-1.62078963240831	0.10506276273537	0.903245066226884	nowine_vs_abstemious	FALSE	89.394	69.185	23.456	18.573	20.326	15.986
hsa-miR-1825	1.41167411710181	-0.038165575110823	0.524593931441803	-0.0727526050595517	0.94200298663877	0.999770134585052	nowine_vs_abstemious	FALSE	1.625	1.455	0.995	1.825	0.849	0.485
hsa-miR-1825-5p:Novel	1.75569389887624	0.0561158444181174	0.67957518910895	0.082574886955034	0.934189570369727	0.999770134585052	nowine_vs_abstemious	FALSE	8.383	1.153	0.972	0.82	0.289	0.142
hsa-miR-1827	21.6578161547957	0.998011902580187	0.822233586561436	1.21378148362177	0.224831178879162	0.970424079053526	nowine_vs_abstemious	FALSE	9.773	18.57	40.515	4.183	2.181	3.181
hsa-miR-1827-5p:Novel	7.14745194792655	-0.070001838655498	0.406010549211581	-0.172413841934483	0.86311219083995	0.999770134585052	nowine_vs_abstemious	FALSE	10.587	7.061	5.496	3.98	4.833	4.189
hsa-miR-183-3p	1.7348528584899	1.47942398348491	0.880096578716106	1.68097913258919	0.092766967875942	0.893334463131481	nowine_vs_abstemious	FALSE	0.408	2.114	0.405	0	0.277	0
hsa-miR-183-5p	11.9240947088672	-0.712760897158384	0.688070282179809	-1.03588385607987	0.300256330052676	0.999770134585052	nowine_vs_abstemious	FALSE	32.856	11.449	1.731	1.279	1.655	0.818
hsa-miR-184	3.04786622391123	0.103868904233558	0.471463345904052	0.220311727594399	0.82562838723812	0.999770134585052	nowine_vs_abstemious	FALSE	4.542	2.818	2.985	2.091	1.56	1.945
hsa-miR-184-5p:Novel	9.00743479098036	0.0333477639891964	0.65278739666796	0.0510851835672904	0.959257642377271	0.999770134585052	nowine_vs_abstemious	FALSE	10.614	9.752	3.297	1.99	1.89	1.022
hsa-miR-1843	9.34607373861286	0.83978544110048	0.460601086584899	1.82323808075882	0.0682673398029581	0.879370718127206	nowine_vs_abstemious	FALSE	6.752	9.069	14.024	4.643	5.581	5.483
hsa-miR-1843-3p:Novel	6.03756216944425	0.374471184443665	0.462832115400017	0.809086431091792	0.418465432567756	0.999770134585052	nowine_vs_abstemious	FALSE	9.651	5.769	4.627	4.919	3.328	2.479
hsa-miR-185-3p	0.537003221597134	-0.600092596641607	0.918386665472218	-0.653420415607897	0.513485280739462	0.999770134585052	nowine_vs_abstemious	FALSE	1.527	0.496	0.142	0	0	0
hsa-miR-185-5p	36.303235093042	-1.26314633227096	0.741892879496954	-1.70259934712872	NA	NA	nowine_vs_abstemious	NA	130.923	32.186	1.89	1.614	1.902	1.123
hsa-miR-186-3p	1.67079434316425	0.690175298401581	0.682342572824718	1.01147916880584	0.311787146379547	0.999770134585052	nowine_vs_abstemious	FALSE	0.935	1.788	1.258	0.82	0.465	0
hsa-miR-186-5p	8.26289971154936	-0.0664111417664188	0.711293499081056	-0.0933667211245674	0.925612227696231	0.999770134585052	nowine_vs_abstemious	FALSE	32.011	6.617	2.771	1.908	1.009	0.946
hsa-miR-187-3p	6.42313801031228	0.283196024369836	0.563706967816783	0.502381628289329	0.615399099640111	0.999770134585052	nowine_vs_abstemious	FALSE	5.508	6.815	4.473	2.433	2.621	2.595
hsa-miR-187-5p	6.03116034253589	0.240141962987674	0.618725793539494	0.388123407000561	0.697924710797493	0.999770134585052	nowine_vs_abstemious	FALSE	7.558	5.666	6.255	1.582	1.721	4.752
hsa-miR-188-3p	0.495873778016951	0.565795818039142	0.74820697342379	0.756202278428473	0.449527926939117	0.999770134585052	nowine_vs_abstemious	FALSE	0.39	0.512	0.408	0	0	0
hsa-miR-188-5p	1.40726660007095	0.260772136547568	0.580816649667219	0.448974967740643	0.653449714467479	0.999770134585052	nowine_vs_abstemious	FALSE	2.097	1.345	1.192	1.046	0.489	0.378
hsa-miR-18a-3p	0.372532742815195	-0.356021428180843	1.29629366908908	-0.274645658364608	0.783588484388599	0.999770134585052	nowine_vs_abstemious	FALSE	0.924	0.353	0.128	0	0	0
hsa-miR-18a-5p	1.50936575258005	-0.469782281242465	0.64923228216983	-0.723596614253966	0.469313420607983	0.999770134585052	nowine_vs_abstemious	FALSE	3.314	1.455	0.619	0.228	0	0
hsa-miR-18b-3p	0.240750184259666	0.746203236423909	1.30390090870235	0.572285233826959	0.567128751771907	0.999770134585052	nowine_vs_abstemious	FALSE	0.207	0.235	0.254	0	0	0
hsa-miR-18b-5p	0.490319148449215	0.637211560524832	0.951158538637667	0.669932019363987	0.502901127084301	0.999770134585052	nowine_vs_abstemious	FALSE	0.274	0.525	0.369	0	0	0
hsa-miR-1908-3p	3.3897357834894	0.17599356053083	0.557194368905059	0.315856674712407	0.752111298204819	0.999770134585052	nowine_vs_abstemious	FALSE	6.515	3.053	3.004	1.245	1.698	1.685
hsa-miR-1908-5p	3.12652118622343	0.138260537749789	0.618895505436136	0.223398839602749	0.823225107372368	0.999770134585052	nowine_vs_abstemious	FALSE	2.439	2.343	7.055	1.614	0.945	1.063
hsa-miR-1909-3p	1.98234201279175	0.442252039132998	0.775769168433155	0.57008200006998	0.568622082957618	0.999770134585052	nowine_vs_abstemious	FALSE	1.032	1.982	2.624	0	0.377	0.617
hsa-miR-1909-5p	2.88997513744053	0.869284007717212	0.642219912393944	1.35356128164395	0.175876386518244	0.93558256558743	nowine_vs_abstemious	FALSE	1.891	2.858	3.387	1.006	1.17	0.891
hsa-miR-190a-3p	0.047983894606878	-0.530590391234828	4.71416256755422	-0.112552417026659	0.910385410953617	0.999770134585052	nowine_vs_abstemious	FALSE	0.282	0.019	0.059	0	0	0
hsa-miR-190a-5p	0.319317768904769	0.311368828019491	1.02695349966774	0.303196618074949	0.761740026177319	0.999770134585052	nowine_vs_abstemious	FALSE	0.362	0.334	0.182	0	0	0
hsa-miR-190b-3p	0.0642620465259435	0.339122406066569	3.14386568406815	0.107867968973708	0.914100425887385	0.999770134585052	nowine_vs_abstemious	FALSE	0.043	0.06	0.086	0	0	0
hsa-miR-190b-5p	1.83359945248684	0.457472313389759	0.681992700573178	0.670787697588668	0.50235578577167	0.999770134585052	nowine_vs_abstemious	FALSE	1.432	1.995	1.358	0	0.493	0.475
hsa-miR-191-3p	0.978125119831845	1.81273939007394	0.751187590588471	2.41316471782217	0.015814670665173	0.632290025777798	nowine_vs_abstemious	FALSE	0.624	0.953	1.16	0	0	0
hsa-miR-191-5p	47.4416607379038	0.417459764745491	0.650871067466209	0.641386267745208	NA	NA	nowine_vs_abstemious	NA	211.163	36.553	8.651	6.017	4.065	5.02
hsa-miR-1910-3p	34.1169285410908	-1.49608796624773	0.54529767714912	-2.74361698012259	0.00607663931040668	0.541755766212411	nowine_vs_abstemious	FALSE	107.407	29.233	15.475	10.457	7.986	7.534
hsa-miR-1910-5p	0.719292031963972	0.497434454254659	0.848970611134601	0.585926588895541	0.557924848539882	0.999770134585052	nowine_vs_abstemious	FALSE	0.405	0.659	1.083	0	0	0
hsa-miR-1911-3p	0.676915661418964	-0.164095836424768	0.870360653373872	-0.188537746724494	0.850455128439345	0.999770134585052	nowine_vs_abstemious	FALSE	1.798	0.53	0.719	0	0	0
hsa-miR-1911-5p	0.69239231703746	0.260319517615192	0.924180968911852	0.281675912372116	0.778192026060714	0.999770134585052	nowine_vs_abstemious	FALSE	0.554	0.731	0.483	0	0	0
hsa-miR-1912-3p	0.216036988812679	0.558338134284559	1.26519794478385	0.441304964639307	0.65899223244917	0.999770134585052	nowine_vs_abstemious	FALSE	0.179	0.229	0.14	0	0	0
hsa-miR-1912-5p	3.39278610809809	1.08700218295667	0.535668805642902	2.02924301640463	0.0424335441479955	0.785948580044733	nowine_vs_abstemious	FALSE	1.738	3.207	5.066	1.279	1.663	2.45
hsa-miR-1913	9.8011281210285	0.595006361398377	0.347283645345056	1.7133152377711	0.0866545605665456	0.883331991672042	nowine_vs_abstemious	FALSE	11.205	9.742	8.971	8.199	5.682	5.749
hsa-miR-1913-5p:Novel	1.8695181138175	0.333362313393596	0.540269889559805	0.617029228975187	0.537215446736569	0.999770134585052	nowine_vs_abstemious	FALSE	2.876	1.832	1.338	0.82	0.738	0.418
hsa-miR-1914-3p	1.13189970429268	0.702334475401735	0.535504869185736	1.31153704814986	0.189676385503787	0.943036437756067	nowine_vs_abstemious	FALSE	0.734	1.117	1.262	0	0.585	0.891
hsa-miR-1914-5p	0.419900649451524	1.40282474877846	0.997183986771887	1.40678627754516	0.159490772855584	0.928893496179006	nowine_vs_abstemious	FALSE	0.347	0.353	0.731	0	0	0
hsa-miR-1915-3p	11.4802258369031	-0.335232050590197	0.484969612574384	-0.691243413810343	0.489412585558283	0.999770134585052	nowine_vs_abstemious	FALSE	17.716	11.623	6.033	9.659	5.786	3.667
