ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_40.x	40_60.x	60_.x	_40.y	40_60.y	60_.y
hsa-miR-12120	2.42414733849936	-0.0248546790533818	0.290608021233664	-0.0855264729028155	0.931842850239907	0.978008845106975	40_60_vs__40	FALSE	3.398	1.864	1.784	0.812	0.646	0.339
hsa-miR-12120-3p:Novel	28.9499653163433	0.00640832362366798	0.263275213020628	0.0243407784202073	0.980580786281093	0.992473166269066	40_60_vs__40	FALSE	24.019	32.884	29.67	11.674	9.935	9.475
hsa-miR-12121	145.538667305202	0.262367664702121	0.291167670405511	0.901087900097975	0.367541585803366	0.708183333772725	40_60_vs__40	FALSE	99.635	177.303	163.389	37.163	43.565	65.893
hsa-miR-12121-3p:Novel	10.2387936052482	-0.0986312906979758	0.239429780693889	-0.411942450985561	0.680381604889173	0.892490329244887	40_60_vs__40	FALSE	12.194	9.828	7.317	7.291	5.17	5.627
hsa-miR-12122	2.19477544842635	0.0295533399821351	0.228446478224134	0.129366581668813	0.897067589405268	0.971499858915497	40_60_vs__40	FALSE	2.185	2.151	2.315	1.511	1.529	1.301
hsa-miR-12122-3p:Novel	3.96559599652983	-0.146631686679823	0.277795604909411	-0.527840196491373	0.597610255346288	0.851823524077294	40_60_vs__40	FALSE	4.782	3.61	3.166	2.335	1.685	2.065
hsa-miR-12123	26.3970492340973	-0.0155970177865273	0.233779790747269	-0.0667167069346416	0.946807233735228	0.982268411940781	40_60_vs__40	FALSE	21.166	30.574	27.151	13.224	17.12	12.768
hsa-miR-12123-3p:Novel	1.01624636618547	-0.0819876024940972	0.375943226486805	-0.218085063695049	0.82736283477205	0.945067294467949	40_60_vs__40	FALSE	1.121	1.055	0.72	0	0	0
hsa-miR-12124	5.8918001288506	-0.297651190613103	0.208297205229925	-1.42897352023781	0.153011844384643	0.497514308660339	40_60_vs__40	FALSE	7.981	4.905	4.025	3.782	2.387	2.264
hsa-miR-12124-5p:Novel	8.59351422754021	-0.0278076103679004	0.257834014817935	-0.107850821729384	0.914114028056893	0.974798721929322	40_60_vs__40	FALSE	11.188	7.563	5.828	4.945	2.794	3.117
hsa-miR-12125	5.35567071516905	-0.0483900249175464	0.268526128623824	-0.180206020045578	0.856990832490146	0.956020935043899	40_60_vs__40	FALSE	4.468	6.392	4.731	3.147	2.18	2.507
hsa-miR-12125-5p:Novel	3.42907051041916	-0.537868036405474	0.355362806443028	-1.51357437146902	0.130133825297936	0.472919350900911	40_60_vs__40	FALSE	2.965	4.766	1.278	0.735	0.277	0.746
hsa-miR-12126	4.87583934866324	-0.31468671538401	0.217013285276627	-1.45008041780889	0.147036095125446	0.494543059720718	40_60_vs__40	FALSE	6.033	4.097	4.374	3.19	2.749	2.745
hsa-miR-12126-5p:Novel	123.211840764641	0.417977636247061	0.310583652994955	1.34578118396286	0.178373095343602	0.524828530530214	40_60_vs__40	FALSE	122.934	152.234	57.142	47.338	33.794	14.226
hsa-miR-12127	64.0427335508732	-0.0942092024239765	0.271348603102934	-0.347188824068643	0.728449466367372	0.907760104242418	40_60_vs__40	FALSE	55.613	84.31	34.189	21.157	17.827	14.475
hsa-miR-12127-5p:Novel	5.09779238177612	-0.0939645677845124	0.278145557621055	-0.337825160999082	0.735494947732507	0.908689382487843	40_60_vs__40	FALSE	6.383	4.377	4.211	2.367	1.348	0.882
hsa-miR-12128	14.2123011526562	-0.646283980503949	0.19933535207289	-3.24219449176092	0.0011861304491507	0.0700416433097744	40_60_vs__40	FALSE	19.407	11.024	11.259	11.154	7.899	9.962
hsa-miR-12128-5p:Novel	2.44756133142884	0.113919933668496	0.228414926386894	0.498741196429238	0.617961718396222	0.859558746800818	40_60_vs__40	FALSE	2.833	2.353	1.904	1.891	1.744	1.04
hsa-miR-12129	1.45555169805512	-0.13964911974979	0.308567879591665	-0.452571796956283	0.650857110974056	0.875742147949432	40_60_vs__40	FALSE	1.721	1.311	1.264	0.597	0.488	0.696
hsa-miR-12129-5p:Novel	1.68212911173977	0.016656120864293	0.296444110671215	0.0561863780210706	0.955193332784662	0.984506900632096	40_60_vs__40	FALSE	2.33	1.508	0.801	0.473	0	0
hsa-miR-12130	1.26577563956899	-0.562814841544839	0.314906136909642	-1.78724634288829	0.0738976821399874	0.388041200093886	40_60_vs__40	FALSE	1.568	1.135	0.967	0.693	0.195	0.279
hsa-miR-12130-5p:Novel	1.04072956899516	-0.233330208099535	0.327183453854124	-0.713147946055873	0.475754213192123	0.781081664255943	40_60_vs__40	FALSE	1.372	0.987	0.51	0.375	0	0
hsa-miR-12131	2.36878525038382	-0.375857443273561	0.298987331125834	-1.25710156968281	0.208716858849178	0.557379564669387	40_60_vs__40	FALSE	2.929	2.336	1.336	1.948	0.78	0.854
hsa-miR-12131-5p:Novel	1.31269991859305	-0.616218894481139	0.456317211482145	-1.350417821146	0.176881997578771	0.522961560982538	40_60_vs__40	FALSE	1.585	1.216	0.996	0	0	0.246
hsa-miR-12132	4.27993961388625	-0.0625847429697045	0.32614201599505	-0.1918941439629	0.847825124641478	0.954946473642237	40_60_vs__40	FALSE	5.681	4.332	1.39	0.909	0.861	0.537
hsa-miR-12132-5p:Novel	1.70137163831614	-0.379508267190859	0.253546546456087	-1.49679919721008	0.134445515257776	0.479615218937714	40_60_vs__40	FALSE	1.852	1.66	1.498	1.261	0.832	1.048
hsa-miR-12133	0.609513020778921	-0.171005556512916	0.373137603150413	-0.458290869290875	0.646743483112334	NA	40_60_vs__40	NA	0.594	0.643	0.564	0	0	0
hsa-miR-12133-5p:Novel	0.266760153571341	-0.20102484305697	0.571533299579562	-0.351729012473728	0.725041500356144	NA	40_60_vs__40	NA	0.274	0.217	0.367	0	0	0
hsa-miR-12135	2.17459686607976	-0.531292813301441	0.303554469457942	-1.75023880969426	0.0800771146172686	0.395928857551091	40_60_vs__40	FALSE	2.607	2.013	1.692	1.234	1.049	0.822
hsa-miR-12135-5p:Novel	1.44403387727289	-0.491822705067765	0.36091689440303	-1.36270347189277	0.172975983201475	0.52176983322767	40_60_vs__40	FALSE	1.689	1.345	1.187	0	0	0.132
hsa-miR-12136	89.2131758751429	0.167419637789984	0.199554013992774	0.83896903119196	0.401486688239972	0.730795994324444	40_60_vs__40	FALSE	93.955	85.063	89.365	51.978	54.717	74.878
hsa-miR-12136-3p:Novel	23.4383767834448	-0.154181436537344	0.189854789617136	-0.812101906137153	0.416733159526564	0.743799819401269	40_60_vs__40	FALSE	20.805	24.019	27.313	15.653	16.578	18.215
hsa-miR-122-3p	0.0957432891704217	-0.83089822490073	1.07472727910454	-0.773124718294142	0.439448573646568	NA	40_60_vs__40	NA	0.192	0.046	0.019	0	0	0
hsa-miR-122-5p	13.2250960031124	-0.0937488585209654	0.198320850405609	-0.472713072423947	0.636417898899441	0.868899340468031	40_60_vs__40	FALSE	13.711	10.477	18.571	8.408	7.086	8.925
hsa-miR-1224-3p	0.814919874733772	-0.0266595336722828	0.402308961033182	-0.0662663183137101	0.947165798353657	0.982268411940781	40_60_vs__40	FALSE	1.218	0.605	0.499	0	0	0
hsa-miR-1224-5p	5.29835932969018	-0.317360872224433	0.22252860708466	-1.42615763600989	0.153822845033788	0.498386017909474	40_60_vs__40	FALSE	4.744	4.282	8.728	2.891	1.993	3.157
hsa-miR-1225-3p	1.35928106502533	0.961651643421033	0.321539995158419	2.99076835821695	0.00278276497270674	0.0956514639321146	40_60_vs__40	FALSE	0.891	1.926	0.984	0.393	0.777	0.424
hsa-miR-1225-5p	1.72035212305736	-0.30961040135518	0.300133554771076	-1.0315754317818	0.302271054544071	0.651372835848492	40_60_vs__40	FALSE	1.669	1.762	1.727	0.74	0.764	0.936
hsa-miR-1226-3p	0.427420479926214	-1.13970798904538	0.892009325799344	-1.27768618116641	0.201360099612804	NA	40_60_vs__40	NA	0.919	0.112	0.179	0	0	0
hsa-miR-1226-5p	2.27402347122356	-0.56633844704429	0.258102252614681	-2.19424062094403	0.0282181157268004	0.27693325176793	40_60_vs__40	FALSE	3.37	1.609	1.633	1.135	0.86	0.882
hsa-miR-1227-3p	0.0973143814819938	-0.325020269628471	0.959875231828014	-0.338606788519267	0.734905967918051	NA	40_60_vs__40	NA	0.127	0.096	0.043	0	0	0
hsa-miR-1227-5p	2.2645479845087	-0.0111593796881997	0.281462078839475	-0.0396478976287393	0.968373840651428	0.985915410001957	40_60_vs__40	FALSE	2.732	1.777	2.459	0.787	0.436	1.048
hsa-miR-1228-3p	1.7548593601952	0.578650698832118	0.34295174659446	1.68726564182328	0.0915522844240021	0.413336051317544	40_60_vs__40	FALSE	1.301	2.211	1.605	0.419	0.701	0.431
hsa-miR-1228-5p	4.96973901358396	-0.373047830898338	0.255137571579388	-1.4621438488618	0.143701794942694	0.488763465156733	40_60_vs__40	FALSE	5.12	4.952	4.713	2.424	2.926	3.017
hsa-miR-1229-3p	0.121992799929323	-0.747420299290421	1.54768926516456	-0.482926590054853	0.629147861044795	NA	40_60_vs__40	NA	0.125	0.114	0.135	0	0	0
hsa-miR-1229-5p	42.3642217135813	-0.980840540715994	0.247750693035029	-3.9589820262473	7.52699005111564e-05	0.0177427823151644	40_60_vs__40	TRUE	50.347	30.447	53.937	18.912	11.917	14.874
hsa-miR-122b-3p	0.363727150798884	-0.618741839051669	0.671361793201337	-0.92162206029218	0.356725747485094	NA	40_60_vs__40	NA	0.593	0.214	0.254	0	0	0
hsa-miR-122b-5p	0.766304889480806	-0.475953106160772	0.426099809234434	-1.11699910642041	0.263994707256697	0.612683976820322	40_60_vs__40	FALSE	1.144	0.663	0.256	0	0	0
hsa-miR-1231	21.5733284513886	-0.744847243769773	0.209774479445855	-3.55070476512386	0.000384201137206772	0.0364858597195673	40_60_vs__40	TRUE	29.335	14.679	22.052	15.534	11.157	13.38
hsa-miR-1231-3p:Novel	28.7524957649801	-0.29030264989957	0.229810624888701	-1.26322553641794	0.206508138054806	0.55215865262421	40_60_vs__40	FALSE	33.159	26.607	24.964	21.813	11.717	17.115
hsa-miR-1233-3p	11.1109625148164	-0.114826906927834	0.216792122668301	-0.52966364974212	0.596345155127621	0.850950547783144	40_60_vs__40	FALSE	11.796	10.181	11.89	8.614	7.673	6.266
hsa-miR-1233-5p	6.43682582006908	0.00666228728473165	0.261147269876548	0.0255116099351953	0.979646888112921	0.991892474214332	40_60_vs__40	FALSE	8.391	5.663	4.351	3.018	3.311	2.896
hsa-miR-1234-3p	0.222133107648204	-0.293957633500948	0.912916742388291	-0.321998293877186	0.747453987030151	NA	40_60_vs__40	NA	0.166	0.271	0.221	0	0	0
hsa-miR-1234-5p:Novel	4.62045450412444	-0.318085236045438	0.282703755805237	-1.12515390939686	0.260523820306354	0.609344160149021	40_60_vs__40	FALSE	4.688	3.777	6.424	2.421	1.753	2.471
hsa-miR-1236-3p	0.148156123831739	-0.761306310859924	0.954478190952382	-0.797615197577527	0.425093828973599	NA	40_60_vs__40	NA	0.224	0.117	0.071	0	0	0
hsa-miR-1236-5p	7.39290454680319	-0.29343879948329	0.241418466275713	-1.21547785473944	0.22418388999064	0.577011619658152	40_60_vs__40	FALSE	7.787	7.421	6.549	5.501	3.368	4.517
hsa-miR-1237-5p	4.75207619241402	0.333595585879702	0.222547779192568	1.49898411518654	0.13387775300881	0.478830301021119	40_60_vs__40	FALSE	3.884	4.716	6.551	2.849	3.113	3.337
hsa-miR-1238-3p	0.192421625745373	-0.509451586148524	0.796340446238102	-0.639740940643119	0.522341034188689	NA	40_60_vs__40	NA	0.179	0.197	0.207	0	0	0
hsa-miR-1238-5p	0.973196452380107	-0.577418362492869	0.289177020074747	-1.99676434297447	0.0458507887408461	0.322949033739873	40_60_vs__40	FALSE	1.267	0.778	0.84	0.74	0.545	0
hsa-miR-124-3p	10.069629776476	-0.109240521198108	0.208434248849908	-0.524100630298869	0.600208550192183	0.852927939746787	40_60_vs__40	FALSE	9.125	10.463	11.035	6.73	6.98	6.155
hsa-miR-124-5p	33.5071692895186	-0.412052628563746	0.221071597411153	-1.86388768792132	0.0623374780806082	0.367457119409611	40_60_vs__40	FALSE	41.029	28.207	30.8	24.727	12.928	26.596
hsa-miR-1243	0.411481409328004	-0.344100771897594	0.640077863692684	-0.537592051555159	0.590858718871553	NA	40_60_vs__40	NA	0.326	0.639	0.059	0	0	0
hsa-miR-1243-3p:Novel	5.25249290356312	-0.126640840788115	0.229987593140538	-0.550642054463905	0.581879074087023	0.842531529987204	40_60_vs__40	FALSE	5.548	5.126	4.958	3.828	3.021	3.137
hsa-miR-1244	4.23438008818399	-0.106722260191496	0.320019424319972	-0.333486820114985	0.738766836653284	0.909099136793184	40_60_vs__40	FALSE	5.054	3.697	3.848	2.041	1.746	1.643
hsa-miR-1244-5p:Novel	0.710163836807466	0.010287504092434	0.372271435254352	0.027634417036067	0.977953731315124	0.990542322928228	40_60_vs__40	FALSE	0.61	0.816	0.665	0	0	0.13
hsa-miR-1245a	0.602129822998648	0.356418912219337	0.4348441487453	0.819647483466776	0.412417096273251	NA	40_60_vs__40	NA	0.584	0.668	0.486	0	0	0
hsa-miR-1245a-5p:Novel	0.123709016462238	-0.241421794809798	0.91870082616991	-0.262786086539502	0.792715460083751	NA	40_60_vs__40	NA	0.095	0.136	0.151	0	0	0
hsa-miR-1245b-3p	0.332349389200409	0.0972309111931334	0.823522328933964	0.118067121894554	0.906014474129274	NA	40_60_vs__40	NA	0.458	0.297	0.167	0	0	0
hsa-miR-1245b-5p	0.267230531577062	-0.364879638721878	0.579235832918838	-0.629932780372385	0.528738564676357	NA	40_60_vs__40	NA	0.247	0.213	0.431	0	0	0
hsa-miR-1246	0.849814729425546	-0.190420425568617	0.370739005190214	-0.513623931938098	0.607514944221244	0.855581672177097	40_60_vs__40	FALSE	1.015	0.849	0.525	0	0	0
hsa-miR-1246-3p:Novel	2013.64943946667	-0.778003418233145	0.278187754159842	-2.79668463690216	0.00516299012221932	0.13678239740279	40_60_vs__40	FALSE	2285.227	1387.105	2914.871	658.281	633.63	944.816
hsa-miR-1247-3p	3.61811903094728	-0.153869347987473	0.235513919515074	-0.653334411419468	0.513540712549793	0.800391127539405	40_60_vs__40	FALSE	4.082	3.221	3.611	2.07	1.845	1.887
hsa-miR-1247-5p	0.714602073766054	-0.157157338397659	0.364981438855752	-0.43058994695829	0.666766552178697	0.886603699121682	40_60_vs__40	FALSE	0.688	0.744	0.701	0	0	0.114
hsa-miR-1248	0.554975963570006	-0.54090709397644	0.357067032570534	-1.51486148156114	0.129807486689759	NA	40_60_vs__40	NA	0.815	0.394	0.41	0.099	0	0
hsa-miR-1248-3p:Novel	2.17164618419411	-0.911892369983059	0.324733285198252	-2.80812719714378	0.00498305405397554	0.13678239740279	40_60_vs__40	FALSE	3.286	1.635	1.199	1.135	0.683	0
hsa-miR-1249-3p	1.95884309320231	0.813051642514975	0.433294163854359	1.87644263491225	0.0605945248120482	0.361989851046379	40_60_vs__40	FALSE	1.146	2.765	1.715	0	0.335	0.114
hsa-miR-1249-5p	3.11459472104026	-0.37876295497381	0.231428817766617	-1.63662831029008	0.101708156553073	0.427879347576788	40_60_vs__40	FALSE	4.078	2.417	2.811	2.131	1.289	1.588
hsa-miR-1250-3p	0.120118524517661	-1.22408932142187	1.0704782745593	-1.14349758469018	0.252832056960568	NA	40_60_vs__40	NA	0.253	0.02	0.088	0	0	0
hsa-miR-1250-5p	15.8939636533106	0.120278768044129	0.213481697417678	0.563414894574328	0.573152397153285	0.838445003765756	40_60_vs__40	FALSE	16.674	15.937	14.254	8.148	10.679	10.449
hsa-miR-1251-3p	2.39889017988911	0.032000505270067	0.30712887775239	0.104192433822084	0.917016638227702	0.974798721929322	40_60_vs__40	FALSE	2.56	1.983	3.034	1.268	0.865	1.382
hsa-miR-1251-5p	0.583971380111685	-0.222198566603352	0.436173665724602	-0.509426827119928	0.610453076079601	NA	40_60_vs__40	NA	0.611	0.553	0.601	0	0	0
hsa-miR-1252-3p	1.59797259488329	-0.659533332131987	0.276980235302917	-2.38115666054906	0.0172583706005007	0.230725983659121	40_60_vs__40	FALSE	2.138	1.25	1.329	1.333	0.519	0.733
hsa-miR-1252-5p	1.06731557243743	-0.511055484705432	0.306170766467189	-1.66918445742664	0.0950808293836441	0.418294894764466	40_60_vs__40	FALSE	1.344	1.033	0.6	0.787	0.298	0
hsa-miR-1253	7.37851774478365	0.331490031952267	0.27363028329883	1.21145228501718	0.22572211117734	0.578507190989323	40_60_vs__40	FALSE	7.451	8.776	4.026	4.339	2.985	1.772
hsa-miR-1253-3p:Novel	7.94603257537231	0.147069876368502	0.208351371285974	0.705874290439108	0.480266317086783	0.781081664255943	40_60_vs__40	FALSE	7.618	8.858	6.501	5.631	5.718	5.073
hsa-miR-1255a	2.94023187497601	0.137356932148984	0.321694937853616	0.426978842332567	0.66939473822348	0.887664374707244	40_60_vs__40	FALSE	2.906	3.236	2.329	1.698	0.828	1.084
hsa-miR-1255a-3p:Novel	4.64453073088587	-0.182028994187824	0.24256395420035	-0.750437115802763	0.452991484050404	0.76632288091431	40_60_vs__40	FALSE	5.609	4.212	3.732	2.94	2.282	1.846
hsa-miR-1255b-1-3p:Novel	0.314681257938515	-0.676158052429345	0.523068887042163	-1.29267495960784	0.196123501797101	NA	40_60_vs__40	NA	0.375	0.388	0.028	0	0	0
hsa-miR-1255b-2-3p	0.0530245468530847	-0.609443663321117	2.03997047106061	-0.298751218199869	0.765129874149466	NA	40_60_vs__40	NA	0.058	0.06	0.026	0	0	0
hsa-miR-1255b-5p	20.7412319271902	0.485500010453779	0.261149603355771	1.85908768083545	0.0630147111539678	0.368455444836576	40_60_vs__40	FALSE	16.096	24.358	21.624	7.883	11.073	14.507
hsa-miR-1256	2.67253546848483	-0.658688751043429	0.268447663444327	-2.45369522905173	0.0141396763072405	0.221568992982481	40_60_vs__40	FALSE	3.297	2.576	1.659	1.482	1.133	1.194
hsa-miR-1256-3p:Novel	3.28575030448997	-0.120483238281138	0.241893494946756	-0.498083829445922	0.618424957597515	0.85973868411083	40_60_vs__40	FALSE	3.309	3.394	2.991	2.279	1.875	2.344
hsa-miR-1257	13.5840295775031	0.0695721573894656	0.195786716679267	0.355346667891863	0.722329897799468	0.905872740682939	40_60_vs__40	FALSE	15.739	13.386	9.779	7.349	8.142	8.27
hsa-miR-1257-3p:Novel	14.3895825866243	0.069841644471976	0.215609972182511	0.323925854472334	0.745994169394039	0.913143231739751	40_60_vs__40	FALSE	16.209	13.116	13.715	10.503	7.03	7.731
hsa-miR-1258	4.9682687558668	-0.481989718326357	0.240782114000919	-2.00176711765442	0.045309784014006	0.321606044264362	40_60_vs__40	FALSE	5.933	4.278	4.647	4.123	2.681	3.046
hsa-miR-1258-5p:Novel	0.700703038439207	-0.353305636468919	0.441450703309792	-0.800328629720142	0.423520419688973	0.748636223249955	40_60_vs__40	FALSE	0.649	0.498	1.27	0	0	0
hsa-miR-125a-3p	1.44766104600422	-0.329676158233556	0.271093690282834	-1.21609675935136	0.22394806489089	0.576943845378402	40_60_vs__40	FALSE	1.614	1.393	1.245	1.132	0.797	0.678
hsa-miR-125a-5p	3.5285558014051	-0.656076219107093	0.376242499505488	-1.74375893199041	0.0812011343952173	0.397207680505201	40_60_vs__40	FALSE	7.954	0.978	0.634	0.344	0.215	0
hsa-miR-125b-1-3p	2.72163661516898	-0.537881037845255	0.327373336970567	-1.64302029854561	0.100378733545584	0.427879347576788	40_60_vs__40	FALSE	3.756	2.027	2.272	1.11	1.038	0.989
hsa-miR-125b-2-3p	2.41189170288809	-0.199966630168858	0.253687580050321	-0.78823973222967	0.430556492592178	0.751903982624514	40_60_vs__40	FALSE	2.573	2.257	2.45	1.837	1.395	1.187
hsa-miR-125b-5p	12.5461380956765	-0.252250335295212	0.186614287937451	-1.35172037512883	0.176464784500629	0.522961560982538	40_60_vs__40	FALSE	14.664	11.836	9.99	9.888	8.08	8.572
hsa-miR-126-3p	35.8491225658174	-0.0378413848582756	0.48996965823323	-0.0772320984012091	0.93843890706583	0.97940254400122	40_60_vs__40	FALSE	44.596	40.033	8.95	0.587	0.277	0.276
hsa-miR-126-5p	3.33387943077165	0.373101583597508	0.327124806810713	1.14054812056305	0.25405801690067	0.602440183731219	40_60_vs__40	FALSE	3.094	3.109	4.326	1.502	1.133	0
hsa-miR-1260a	2.14356404635678	-0.0608594019971045	0.332030101409706	-0.183294833024816	0.854566688369447	0.955144748283059	40_60_vs__40	FALSE	2.976	1.988	0.855	0.667	0.695	0.132
hsa-miR-1260a-3p:Novel	19.6947370231703	-0.469875707395319	0.216342010145935	-2.17191153525088	0.0298623362328283	0.284570498218716	40_60_vs__40	FALSE	26.12	17.196	12.726	15.739	10.915	9.771
hsa-miR-1260b	48.8907676315689	-0.216326113339477	0.22220612603486	-0.973538026154779	0.330285970579177	0.674783058586834	40_60_vs__40	FALSE	61.61	43.687	35.687	36.177	31.414	20.303
hsa-miR-1260b-3p:Novel	5.91872787617567	-0.267116606865881	0.220474677381269	-1.21155231992449	0.225683795508092	0.578507190989323	40_60_vs__40	FALSE	7.11	5.461	4.613	4.447	3.692	3.85
hsa-miR-1261	3.39488065691182	0.40333874925442	0.316691720987975	1.27360054754869	0.202805018102957	0.546757497169469	40_60_vs__40	FALSE	2.276	4.506	3.057	1.198	1.172	0.81
hsa-miR-1261-3p:Novel	6.22645769962378	-0.228441395618585	0.220207637598753	-1.0373908830303	0.29955372550082	0.650068199113799	40_60_vs__40	FALSE	6.623	5.95	6.077	3.935	2.985	3.702
hsa-miR-1262	0.985081830678542	-0.262520379572295	0.3727234897111	-0.704330118221891	0.481227214162627	0.781081664255943	40_60_vs__40	FALSE	1.143	1.068	0.481	0.433	0	0
hsa-miR-1262-3p:Novel	10.5535426313629	-0.0852552343594163	0.21155987582639	-0.402983949704047	0.686960031988351	0.894086922540604	40_60_vs__40	FALSE	12.062	9.262	10.536	8.693	5.66	6.116
hsa-miR-1263	2.85402115460594	-0.124744425150691	0.267758640395306	-0.465883845864039	0.641298644698074	0.870256245312824	40_60_vs__40	FALSE	2.941	3.204	1.878	1.425	1.401	1.129
hsa-miR-1263-3p:Novel	1.7120173025403	-0.189707441813553	0.269737002391893	-0.703305220015503	0.481865558304592	0.781081664255943	40_60_vs__40	FALSE	2.332	1.423	1.148	1.016	0.738	0.797
hsa-miR-1264	0.427276594399684	-0.347708535338819	0.423849800054752	-0.820357908140814	0.412012103447167	NA	40_60_vs__40	NA	0.367	0.512	0.354	0	0	0
hsa-miR-1264-5p:Novel	0.478125457214062	-0.230535203510554	0.401319301322852	-0.574443349100455	0.565667825753338	NA	40_60_vs__40	NA	0.554	0.395	0.519	0	0	0
hsa-miR-1265	0.65218657777964	-0.398178955009032	0.432952529358451	-0.919682708861995	0.357738591084331	NA	40_60_vs__40	NA	0.647	0.774	0.383	0	0	0
hsa-miR-1265-3p:Novel	7.39933637411922	-0.333143775501951	0.187032766914129	-1.78120540586829	0.0748789008656392	0.389823238154954	40_60_vs__40	FALSE	7.542	6.622	8.901	5.605	4.847	5.616
