ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
hsa-miR-143-3p	34.3424105328518	0.979780404998594	0.311654190721819	3.14380628968709	0.001667657921537	0.0434298600907615	light_vs_heavy	TRUE	19.5808162451406	33.4596931119842	50.1234374068534	9.99197997081605	15.2316231632187	22.0924535844966
hsa-miR-143-5p	0.679432410886315	0.149222160245585	0.574599900998482	0.259697504274333	0.795097117910218	NA	light_vs_heavy	NA	0.455535110884015	0.76268198937982	0.721048503969152	0	0	0
hsa-miR-144-3p	6.37831083126206	1.17149367518062	0.526008972985784	2.22713629490173	0.0259381661536531	0.175026288176277	light_vs_heavy	FALSE	1.78407944196255	2.69362902366729	14.2898638487515	1.46758758346356	0.885614916840024	0.848954089842231
hsa-miR-144-5p	1.31353961370315	1.10065923286186	0.698441692945512	1.57587847916137	0.115053811547894	NA	light_vs_heavy	NA	1.59080933823862	0.464853151588512	2.67627264700406	0.440276275039069	0	0
hsa-miR-145-3p	2.01737653028826	-0.340720261579243	0.524121260494201	-0.650079069980814	0.515641148087703	NA	light_vs_heavy	NA	4.16623146052229	3.31641553879171	1.1312102218087	2.60695008180667	0.945098578482151	0.453385718287157
hsa-miR-145-5p	0.248961175888823	0.518579964649902	3.20880553771467	0.161611527577716	0.87161177896063	NA	light_vs_heavy	NA	0	0.305869724331298	0.312332212045755	0	0	0
hsa-miR-1468-3p	0.122991607924529	0.187930035857835	2.85796283934953	0.0657566408038419	0.947571577107981	NA	light_vs_heavy	NA	0.0293517516692712	0.171228947901516	0.0868726439074223	0	0	0
hsa-miR-1468-5p	0.276723121650377	-0.32549406194689	1.03672802102539	-0.313962828577698	0.753549270783544	NA	light_vs_heavy	NA	0.515404534243179	0.404045260950792	0.178636753146504	0	0	0
hsa-miR-1469	0.673283285523215	0.0589509665815344	0.609760853287766	0.0966788311576203	0.922981451356304	NA	light_vs_heavy	NA	0.951044132418853	0.794224463901986	0.573566940359944	0.663329212610155	0	0
hsa-miR-1469-3p:Novel	23.5282856129909	0.929078513332667	0.432694535149559	2.14719262172224	0.0317779498683808	0.189242679036815	light_vs_heavy	FALSE	42.7053835959242	21.5800088683563	27.8685569659609	25.0957245297345	8.82558286360018	15.4325180717816
hsa-miR-146a-3p	0.399527148832231	0.278181869414361	0.758919241710953	0.366550028152153	0.713954689068582	NA	light_vs_heavy	NA	0.466157269865566	0.383750191152363	0.48579870601856	0	0	0
hsa-miR-146a-5p	5.08161078232514	0.564035581499332	0.387634894594326	1.45506916267076	0.145650115243887	0.427927772220978	light_vs_heavy	FALSE	2.52467368521665	4.85720944949455	7.52269210909797	2.64165765023441	2.68512037471045	2.83627861823916
hsa-miR-146b-3p	12.3359918907036	0.521421553930994	0.57650861633794	0.904447113458829	0.36575836565416	0.646773781076863	light_vs_heavy	FALSE	5.59542691547391	11.2451714573904	13.2639833400576	2.09131037747788	1.91842486882434	3.93481697288732
hsa-miR-146b-5p	7.41631053988974	0.148773113026411	0.405766716256242	0.3666469108138	0.713882411631954	0.876188394313526	light_vs_heavy	FALSE	9.492009617435	7.63466803907425	9.65075709399255	6.27393113243364	3.43051126664515	3.39581635936893
hsa-miR-1470	2.2349809417609	0.637918008871894	0.454664413178208	1.40305242808141	0.160601205543583	NA	light_vs_heavy	NA	3.04546992589848	1.98976949554518	3.12921997340519	2.65331685044062	0.945098578482151	1.65635814340217
hsa-miR-1470-3p:Novel	3.58696911281336	0.00269718705975049	0.354837308202984	0.00760119355377246	0.993935183422134	0.994844282873227	light_vs_heavy	FALSE	4.06406576904717	3.89222852620393	3.83042360740935	3.81572771700526	3.34114338072032	2.3635655151993
hsa-miR-1471	0.430165665871043	0.0306692388391266	0.930082088103489	0.0329747655947914	0.973694710833183	NA	light_vs_heavy	NA	0.706773880103751	0.369621500819673	0.415027071306781	0	0	0
hsa-miR-1471-3p:Novel	7.87481880974346	0.552996652480245	0.391491190786418	1.4125391975472	0.157791257638163	0.441151137144168	light_vs_heavy	FALSE	12.2957097117785	6.67182115245342	8.33937762188973	6.51737520451669	3.65327556429732	4.61608135923345
hsa-miR-147a	1.5535222463141	0.901715738442992	0.4561375657453	1.97685042004739	0.0480585404980053	NA	light_vs_heavy	NA	1.96632215012112	1.09491953230448	2.02001823304093	1.98998763783047	0.729468365684061	1.10352379038163
hsa-miR-147a-5p:Novel	7.29982457493591	0.568829537083805	0.357868444500664	1.58949341811206	0.111949038853052	0.369821700489683	light_vs_heavy	FALSE	8.5166909088525	6.43046025235374	8.4888507054409	6.27393113243364	4.07087479550741	5.90222545933098
hsa-miR-147b-3p	0.69506162707107	-0.398069484637553	0.565043415307228	-0.704493626248371	0.481125417971854	NA	light_vs_heavy	NA	0.90141624556783	0.725630442133834	0.845906208199559	0.880552550078137	0	0
hsa-miR-147b-5p	1.29460024178982	0.328246137523826	0.690064504468087	0.475674571577687	0.634306239497836	NA	light_vs_heavy	NA	0.84618349907206	1.90317185729815	0.85938373380586	0.333065999027202	0	0
