ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	c.drinker.x	c.no_drinker.x	c.drinker.y	c.no_drinker.y
hsa-miR-6734-3p	1.08723713922979	-0.443588019179558	0.484163469429181	-0.916194730062016	0.359564769067922	NA	c.drinker_vs_c.no_drinker	NA	0.661	1.962	0	0
hsa-miR-6734-5p	4.83476657538062	-0.545707553793153	0.239909996034213	-2.27463449966183	0.022927864735285	0.141843637895199	c.drinker_vs_c.no_drinker	FALSE	4.183	6.173	2.339	4.487
hsa-miR-6735-3p	0.68002277397384	0.0130903936072716	0.385669916810752	0.03394196186086	0.972923431724976	NA	c.drinker_vs_c.no_drinker	NA	0.689	0.661	0	0
hsa-miR-6735-5p	6.59230282803736	0.481800494000343	0.198326746292447	2.42932687097026	0.0151268875609835	0.113579522068214	c.drinker_vs_c.no_drinker	FALSE	6.195	7.409	3.585	4.316
hsa-miR-6736-3p	0.195529013499071	-0.494836281771759	0.607124290880569	-0.815049388081726	0.41504404053554	NA	c.drinker_vs_c.no_drinker	NA	0.165	0.259	0	0
hsa-miR-6736-5p	5.74785739057052	-0.730618983534565	0.247455478945963	-2.9525270026214	0.00315184502453005	0.0458840023979205	c.drinker_vs_c.no_drinker	TRUE	3.017	11.354	1.008	1.632
hsa-miR-6737-3p	0.135854726918104	-0.305189009734213	1.3071416806404	-0.233478141087731	0.8153901414497	NA	c.drinker_vs_c.no_drinker	NA	0.125	0.158	0	0
hsa-miR-6737-5p	3.974736942383	-0.274331670869155	0.261007053616896	-1.05105079371463	0.293235261845351	0.549495149167295	c.drinker_vs_c.no_drinker	FALSE	3.853	4.225	1.765	2.798
hsa-miR-6738-3p	0.606558520718999	-0.750271992338032	0.48770872411516	-1.53836081915335	0.123960416628295	NA	c.drinker_vs_c.no_drinker	NA	0.451	0.925	0	0
hsa-miR-6738-5p	65.1124149473071	0.374385817666046	0.243755741357325	1.53590563890443	0.124561524957422	0.350312324818794	c.drinker_vs_c.no_drinker	FALSE	70.932	53.167	36.756	31.493
hsa-miR-6739-3p	0.0924696709234315	-0.105086372278787	1.09511404470627	-0.0959592955516999	0.923552900765878	NA	c.drinker_vs_c.no_drinker	NA	0.105	0.067	0	0
hsa-miR-6739-5p	2.14704376720516	-0.26248396341283	0.273505155192344	-0.959703897457571	0.337204261172694	0.588115011336239	c.drinker_vs_c.no_drinker	FALSE	1.891	2.673	0.961	1.416
hsa-miR-6740-3p	29.0366287835146	2.08162649638957	0.813877342820756	2.55766610872225	0.0105377216942273	0.093571470645836	c.drinker_vs_c.no_drinker	FALSE	39.209	8.157	0	0
hsa-miR-6740-5p	3.09203986166215	-0.10280847894172	0.2660209398044	-0.386467617990197	0.699150380366849	0.853497897310357	c.drinker_vs_c.no_drinker	FALSE	2.308	4.702	1.033	1.535
hsa-miR-6741-3p	1.91499044181824	-0.884697448793201	0.408916603462729	-2.16351559535987	0.0305015455578029	0.169982571598173	c.drinker_vs_c.no_drinker	FALSE	1.664	2.43	0	0
hsa-miR-6741-5p	16.4035280763759	-0.462463256048847	0.288567091518392	-1.60261952815008	0.109018679673488	0.330760408356533	c.drinker_vs_c.no_drinker	FALSE	14.055	21.224	6.025	6.605
hsa-miR-6742-3p	0.209874118954136	-0.159279586442617	0.711386611824669	-0.223900174384886	0.822834980034902	NA	c.drinker_vs_c.no_drinker	NA	0.256	0.115	0	0
hsa-miR-6742-5p	1.42284038179204	-0.491550643786861	0.276889900172433	-1.77525667595946	0.0758555153988311	NA	c.drinker_vs_c.no_drinker	NA	1.038	2.212	0.479	0.99
hsa-miR-6743-3p	18.359096006455	-0.349256345639601	0.214092153164125	-1.63133650849808	0.102819333904273	0.323103340022239	c.drinker_vs_c.no_drinker	FALSE	16.751	21.659	8.438	10.831
hsa-miR-6743-5p	3.57119702021298	-0.486632151011677	0.33180518803929	-1.4666200787495	0.142479434860005	0.37183657390294	c.drinker_vs_c.no_drinker	FALSE	3.2	4.333	0.96	1.466
hsa-miR-6744-3p	0.836711245681466	-0.245922010324076	0.362933068898618	-0.677596040146929	0.498027857523685	NA	c.drinker_vs_c.no_drinker	NA	0.879	0.749	0	0
hsa-miR-6744-5p	0.978545835759304	-0.00394654908913488	0.47443031732001	-0.00831850104232036	0.993362872994786	NA	c.drinker_vs_c.no_drinker	NA	1.119	0.69	0	0
hsa-miR-6745	4.11191853004817	-0.444734105165808	0.249195508101232	-1.7846794613374	0.0743133242350042	0.265665144150334	c.drinker_vs_c.no_drinker	FALSE	4.019	4.302	2.433	2.646
hsa-miR-6745-5p:Novel	28.1902631101599	0.161035688953247	0.226292604520509	0.71162594683315	0.476696435315754	0.712611080509131	c.drinker_vs_c.no_drinker	FALSE	31.384	21.634	16.183	13.271
hsa-miR-6746-3p	0.190513290333734	-0.549079957613771	0.550917015359413	-0.996665454697486	0.318926923062542	NA	c.drinker_vs_c.no_drinker	NA	0.174	0.224	0	0
hsa-miR-6746-5p	28.8435226359501	-0.00268812411587789	0.231870668441637	-0.0115932046685521	0.990750168185123	0.995401577425429	c.drinker_vs_c.no_drinker	FALSE	20.223	46.539	3.891	4.879
hsa-miR-6747-3p	1.5865314505881	-0.0899704927158854	0.318761274070894	-0.282250386211832	0.77775152555808	0.8943515661979	c.drinker_vs_c.no_drinker	FALSE	1.605	1.548	0.723	0.422
hsa-miR-6747-5p	4.92704086982574	-0.626418150403804	0.24422844222226	-2.56488615619032	0.0103209662317241	0.092413672535103	c.drinker_vs_c.no_drinker	FALSE	3.264	8.34	1.681	2.856
hsa-miR-6748-3p	7.14090363814329	-0.889182206335367	0.299443912930717	-2.96944492086269	0.00298338290182097	0.0449323268174015	c.drinker_vs_c.no_drinker	TRUE	6.557	8.34	2.654	2.839
hsa-miR-6748-5p	2.11175726646485	0.0766066579090477	0.258366147058886	0.296504239356048	0.76684502991351	0.891188446621674	c.drinker_vs_c.no_drinker	FALSE	1.979	2.384	1.142	1.281
hsa-miR-6749-3p	0.444007288798962	-0.476121288670827	0.455486916616051	-1.04530178870576	0.295883511230741	NA	c.drinker_vs_c.no_drinker	NA	0.388	0.558	0	0
hsa-miR-6749-5p	11.2645642809305	0.122783029211127	0.243627247154743	0.5039790526104	0.614276097172334	0.801424168100761	c.drinker_vs_c.no_drinker	FALSE	10.085	13.685	5.976	5.595
hsa-miR-675-3p	1.94549173813377	0.314501962278645	0.481418728029354	0.653281528049462	0.51357479872621	0.741198767878285	c.drinker_vs_c.no_drinker	FALSE	2.139	1.547	0	0.073
hsa-miR-675-5p	6.1161610828703	-0.161497630168876	0.267274340547617	-0.604239186739679	0.545684631234133	0.763203005450553	c.drinker_vs_c.no_drinker	FALSE	5.394	7.599	2.565	3.379
hsa-miR-6750-3p	0.267607035944154	-0.655990957585119	0.692979239417311	-0.946624256935469	0.343830278897131	NA	c.drinker_vs_c.no_drinker	NA	0.197	0.412	0	0
hsa-miR-6750-5p	6.29596241255376	0.29730275431448	0.255880846516529	1.16187967314418	0.245284344936509	0.501054189653306	c.drinker_vs_c.no_drinker	FALSE	6.292	6.304	3.028	4.128
hsa-miR-6751-3p	0.583316572274598	-0.599726424037429	0.361958781531545	-1.65689148775401	0.0975414156556512	NA	c.drinker_vs_c.no_drinker	NA	0.392	0.977	0	0
hsa-miR-6751-5p	2.47567467327582	-0.601551554978358	0.24880081141162	-2.41780383096557	0.0156144921915464	0.114036590700677	c.drinker_vs_c.no_drinker	FALSE	2.151	3.143	1.381	1.709
hsa-miR-6752-3p	1.68274354860587	-0.401526912269043	0.379448656090856	-1.05818509520007	0.289971065052	0.545767879693299	c.drinker_vs_c.no_drinker	FALSE	1.628	1.795	0.041	0.434
hsa-miR-6752-5p	6.1664417787683	-0.0443262712070433	0.199757961289281	-0.221899897861152	0.824391810044525	0.917419903013668	c.drinker_vs_c.no_drinker	FALSE	5.791	6.937	4.145	4.733
hsa-miR-6753-3p	0.601356778374692	-0.233859080068991	0.412436861516519	-0.567017892651732	0.570702025295792	NA	c.drinker_vs_c.no_drinker	NA	0.598	0.609	0	0
hsa-miR-6753-5p	0.811523206019863	-0.321832900997792	0.339884015339045	-0.946890369871478	0.343694645622715	NA	c.drinker_vs_c.no_drinker	NA	0.674	1.094	0	0.36
hsa-miR-6754-3p	0.482441919179289	-0.384360497745148	0.494086842755337	-0.777920933092883	0.436615626789962	NA	c.drinker_vs_c.no_drinker	NA	0.46	0.53	0	0
hsa-miR-6754-5p	7.73552702059749	0.247583815391568	0.24338630470294	1.01724628957143	0.309036280384269	0.56284054469986	c.drinker_vs_c.no_drinker	FALSE	7.671	7.867	4.076	4.09
hsa-miR-6755-3p	0.095229418904802	-0.265370385321474	1.17482909187283	-0.225879991530035	0.821294760121569	NA	c.drinker_vs_c.no_drinker	NA	0.082	0.123	0	0
hsa-miR-6755-5p	0.897751104486517	0.131436261448122	0.353473049735587	0.371842383871817	0.710010204929618	NA	c.drinker_vs_c.no_drinker	NA	0.672	1.361	0	0
hsa-miR-6756-3p	0.358891749369248	-0.181444127933959	0.469741989586227	-0.386263378527826	0.699301619558975	NA	c.drinker_vs_c.no_drinker	NA	0.373	0.329	0	0
hsa-miR-6756-5p	30.3174269816471	-0.0769046164059704	0.223837192481398	-0.343573896515707	0.731166758487974	0.873156731676486	c.drinker_vs_c.no_drinker	FALSE	27.487	36.128	14.728	16.509
hsa-miR-6757-3p	0.158257474242572	-0.0870273199311441	0.980299142197134	-0.088776288976537	0.929259701927618	NA	c.drinker_vs_c.no_drinker	NA	0.176	0.122	0	0
hsa-miR-6757-5p	53.4445211295434	-0.204215402130556	0.24839756433945	-0.822131258306074	0.411002196920932	0.659364774939703	c.drinker_vs_c.no_drinker	FALSE	53.187	53.972	27.674	39.95
hsa-miR-6758-3p	0.092783780294593	-0.473544888516542	1.18096191609792	-0.40098235350485	0.68843311610594	NA	c.drinker_vs_c.no_drinker	NA	0.077	0.125	0	0
hsa-miR-6758-5p	9.35078896975717	-0.0819777290089021	0.1929633920371	-0.424835654802029	0.670956483900849	0.837228498861701	c.drinker_vs_c.no_drinker	FALSE	8.486	11.126	6.181	8.786
hsa-miR-6759-3p	0.31491248467748	-0.459129029346233	0.464979509229338	-0.987417768381229	0.323437877254394	NA	c.drinker_vs_c.no_drinker	NA	0.33	0.285	0	0
hsa-miR-6759-5p	1.18300287973964	0.118032580700362	0.334817339139112	0.352528280058164	0.72444211356302	NA	c.drinker_vs_c.no_drinker	NA	1.14	1.272	0	0.434
hsa-miR-676-3p	1.74426974465509	-0.0517098035283178	0.378861659678444	-0.136487296107519	0.89143606680683	0.955543640196503	c.drinker_vs_c.no_drinker	FALSE	1.738	1.756	0.395	0.291
hsa-miR-676-5p	1.51365424587121	-0.581044956156722	0.425239425284695	-1.36639483925489	0.171815067738579	NA	c.drinker_vs_c.no_drinker	NA	1.342	1.866	0	0.318
hsa-miR-6760-3p	0.558844830805767	-1.0188654870704	0.441748572395464	-2.30643753197756	0.0210861968604347	NA	c.drinker_vs_c.no_drinker	NA	0.419	0.846	0	0
hsa-miR-6760-5p	53.9845035969842	-0.0857020826551232	0.219085332799516	-0.391181287948421	0.695663238599315	0.852719801559229	c.drinker_vs_c.no_drinker	FALSE	53.291	55.409	33.351	31.842
hsa-miR-6761-3p	0.0961004392995397	-0.438221721960921	1.22582654443506	-0.357490808100327	0.720724406270067	NA	c.drinker_vs_c.no_drinker	NA	0.064	0.161	0	0
hsa-miR-6761-5p	1.16791804231178	-0.197818516207215	0.335600272613703	-0.589446828116602	0.555561571047615	NA	c.drinker_vs_c.no_drinker	NA	1.06	1.39	0.242	0.552
hsa-miR-6762-3p	0.206406735210615	-0.489784152405545	0.620876849864806	-0.788858776925237	0.430194551614287	NA	c.drinker_vs_c.no_drinker	NA	0.185	0.25	0	0
hsa-miR-6762-5p	8.18867014759667	0.102780084894468	0.262116342842586	0.392116278519087	0.694972300197536	0.852719801559229	c.drinker_vs_c.no_drinker	FALSE	7.789	9.008	3.706	3.895
hsa-miR-6763-3p	0.226771321528361	-0.256232659341113	0.776479259183135	-0.329992921653404	0.741405310533205	NA	c.drinker_vs_c.no_drinker	NA	0.158	0.369	0	0
hsa-miR-6763-5p	15.2209669893811	-0.325782747322479	0.189933962903403	-1.71524219440504	0.0863008318249171	0.291452744908474	c.drinker_vs_c.no_drinker	FALSE	10.861	24.17	3.422	6.009
hsa-miR-6764-3p	0.295505648732995	-0.543325106896199	0.504080262991739	-1.07785435531941	0.281098757943386	NA	c.drinker_vs_c.no_drinker	NA	0.199	0.493	0	0
hsa-miR-6764-5p	1.39113243392296	-0.3322081759655	0.353456898227829	-0.939883130393362	0.347277511368654	NA	c.drinker_vs_c.no_drinker	NA	0.956	2.284	0	0
hsa-miR-6765-3p	2.57806450230538	-0.473449713154099	0.295168919588348	-1.60399581979833	0.108714974024539	0.330468813085956	c.drinker_vs_c.no_drinker	FALSE	1.814	4.147	1.001	1.043
hsa-miR-6765-5p	4.12445981147105	-0.380453388736604	0.270640293160418	-1.4057529434876	0.159797499635855	0.395337166729167	c.drinker_vs_c.no_drinker	FALSE	2.777	6.89	0.963	1.721
hsa-miR-6766-3p	0.1990379548415	-0.590821397440979	0.738964705564827	-0.79952586773327	0.423985553486667	NA	c.drinker_vs_c.no_drinker	NA	0.193	0.211	0	0
hsa-miR-6766-5p	3.03080819190632	0.0102369917382679	0.240127960888802	0.0426314024421688	0.965995362709222	0.98995338387472	c.drinker_vs_c.no_drinker	FALSE	2.882	3.335	1.7	2.045
hsa-miR-6767-3p	0.383085012618888	-0.683905387134025	0.532459533137166	-1.2844269743929	0.198992599743709	NA	c.drinker_vs_c.no_drinker	NA	0.299	0.556	0	0
hsa-miR-6767-5p	5.24480178452403	0.0060490671334781	0.277612458067854	0.0217896097876112	0.982615782409124	0.993941288693803	c.drinker_vs_c.no_drinker	FALSE	4.94	5.871	2.19	2.951
hsa-miR-6768-3p	0.0995788008864519	-0.232778203347839	0.990898202098634	-0.234916364622356	0.814273647822137	NA	c.drinker_vs_c.no_drinker	NA	0.081	0.137	0	0
hsa-miR-6768-5p	29.342274561862	-0.77656867194943	0.216178116421018	-3.59226310602606	0.000327818618757962	0.0155554556730549	c.drinker_vs_c.no_drinker	TRUE	22.359	43.677	15.418	21.412
hsa-miR-6769a-3p	1.47565677339349	-0.582606477117947	0.360936441205029	-1.61415255044031	0.106494341193339	NA	c.drinker_vs_c.no_drinker	NA	1.251	1.937	0	0.543
hsa-miR-6769a-5p	4.55439876018361	-0.801556203882446	0.316500665060879	-2.53255772378319	0.0113233724173257	0.0956969508394784	c.drinker_vs_c.no_drinker	FALSE	3.819	6.064	1.188	1.881
hsa-miR-6769b-3p	0.115775868992919	0.0546753948986077	1.04046366229759	0.0525490671897866	0.958091199349917	NA	c.drinker_vs_c.no_drinker	NA	0.135	0.076	0	0
hsa-miR-6769b-5p	5.21292728949478	0.16050452406917	0.277850436324172	0.577665186323145	0.563490187626108	0.776359710922025	c.drinker_vs_c.no_drinker	FALSE	4.336	7.013	1.096	1.348
hsa-miR-6770-3p	9.10351322389202	-0.203018010379363	0.259000126002873	-0.783852940585484	0.433126405593221	0.678543563667272	c.drinker_vs_c.no_drinker	FALSE	9.262	8.777	4.452	5.348
hsa-miR-6770-5p	2.59974046284136	-0.56503936107709	0.344968674854409	-1.63794397075491	0.101433382292823	0.323103340022239	c.drinker_vs_c.no_drinker	FALSE	1.86	4.119	0.707	0.662
hsa-miR-6771-3p	1.3669050931235	-0.243827124298721	0.372802703897099	-0.654037971693528	0.513087342187922	NA	c.drinker_vs_c.no_drinker	NA	1.402	1.296	0.181	0.114
hsa-miR-6771-5p	4.32558458640956	-0.117566399451263	0.22175093533588	-0.530173184041763	0.595991861666603	0.792680288357073	c.drinker_vs_c.no_drinker	FALSE	4.178	4.629	2.396	3.195
hsa-miR-6772-3p	0.27464515280639	-0.514146432493155	0.59541694966018	-0.863506544089133	0.387859022964014	NA	c.drinker_vs_c.no_drinker	NA	0.203	0.422	0	0
hsa-miR-6772-5p	49.1734948377332	-0.433073238667982	0.216510764193542	-2.00023883468838	0.0454744802238038	0.208384127792163	c.drinker_vs_c.no_drinker	FALSE	52.091	43.186	17.757	28.481
hsa-miR-6773-3p	0.125000279887427	-0.825493760809089	1.34291914412696	-0.614701014889281	0.538752189472511	NA	c.drinker_vs_c.no_drinker	NA	0.088	0.2	0	0
hsa-miR-6773-5p	80.7492463329992	0.206587306773484	0.20119738407392	1.02678922851991	0.304519722515505	0.558895545611647	c.drinker_vs_c.no_drinker	FALSE	84.223	73.618	59.223	42.646
hsa-miR-6774-3p	0.330245284827664	0.378821668514108	0.503932427712848	0.751731080759043	0.452212795352364	NA	c.drinker_vs_c.no_drinker	NA	0.371	0.247	0	0
hsa-miR-6774-5p	8.11211774543576	0.158660140901735	0.391973134577959	0.404772998212151	0.685644378431346	0.847810364668717	c.drinker_vs_c.no_drinker	FALSE	9.149	5.984	1.33	1.353
hsa-miR-6775-3p	0.285126077577645	-0.0310113620835359	1.0746601926899	-0.02885690034346	0.976978719837072	NA	c.drinker_vs_c.no_drinker	NA	0.274	0.309	0	0
hsa-miR-6775-5p	1.75740626102095	-0.0503096903142348	0.253891914753034	-0.198153967853494	0.842924601623599	0.929241688040438	c.drinker_vs_c.no_drinker	FALSE	1.639	2.001	0.845	1.173
hsa-miR-6776-3p	0.097809648498031	-0.120273832068189	1.09380797776827	-0.109958817738364	0.912442035485138	NA	c.drinker_vs_c.no_drinker	NA	0.11	0.073	0	0
hsa-miR-6776-5p	1.24468603729969	0.236822634251682	0.336341936753047	0.704112714988511	0.481362582378718	NA	c.drinker_vs_c.no_drinker	NA	1.128	1.484	0.367	0.116
hsa-miR-6777-3p	0.0567913674357734	0.102011493188126	1.57219000635898	0.0648849647787629	0.948265591734663	NA	c.drinker_vs_c.no_drinker	NA	0.062	0.046	0	0
hsa-miR-6777-5p	315.385491563085	0.220052635113605	0.214074757759435	1.02792425140047	0.3039854608103	0.55839389367729	c.drinker_vs_c.no_drinker	FALSE	327.091	291.358	218.954	149.953
hsa-miR-6778-3p	5.05175231040554	-1.01216414721107	0.300719907711613	-3.36580359748488	0.000763210286490577	0.0242282703162428	c.drinker_vs_c.no_drinker	TRUE	3.802	7.618	1.574	2.95
hsa-miR-6778-5p	16.8361474094945	-0.0953773126658017	0.184398531785508	-0.517234664193229	0.604992356721562	0.795368958971852	c.drinker_vs_c.no_drinker	FALSE	17.002	16.495	11.41	12.695
hsa-miR-6779-3p	1.7839542148261	-0.873612830970516	0.404724095876288	-2.15853921195133	0.0308859331497676	0.170166956529325	c.drinker_vs_c.no_drinker	FALSE	1.119	3.148	0	0.523
hsa-miR-6779-5p	1.4569611673941	-0.389205455036417	0.265902436741474	-1.46371526265788	0.143271763502693	NA	c.drinker_vs_c.no_drinker	NA	1.207	1.97	0.632	1.139
hsa-miR-6780a-3p	0.26960880308042	-0.31022421704939	0.753090522889112	-0.411934830701712	0.680387190398059	NA	c.drinker_vs_c.no_drinker	NA	0.188	0.438	0	0
hsa-miR-6780a-5p	9.08942406252229	0.000181928674000319	0.246817658092016	0.000737097480815147	0.999411881353506	0.999780579884092	c.drinker_vs_c.no_drinker	FALSE	8.942	9.392	3.028	4.734
hsa-miR-6780b-3p	0.0853778950905667	-0.525110951410428	1.37762526981291	-0.38117110865841	0.70307628571182	NA	c.drinker_vs_c.no_drinker	NA	0.045	0.168	0	0
hsa-miR-6780b-5p	3.71414778730238	-0.412385932118086	0.269297269074476	-1.53134093611635	0.125685153290658	0.351130846007843	c.drinker_vs_c.no_drinker	FALSE	2.802	5.587	1.179	1.623
hsa-miR-6781-3p	0.345582219693467	-0.719916896694384	0.571645955088082	-1.25937547582832	0.207894743195131	NA	c.drinker_vs_c.no_drinker	NA	0.2	0.644	0	0
hsa-miR-6781-5p	10.7644110577269	-0.233853630314024	0.196577107839004	-1.18962799323281	0.234192638322133	0.486978009640034	c.drinker_vs_c.no_drinker	FALSE	9.585	13.185	6.134	8.184
hsa-miR-6782-3p	0.337392525158774	-0.236355120750539	0.539282705409143	-0.43827684140403	0.661185611616298	NA	c.drinker_vs_c.no_drinker	NA	0.275	0.466	0	0
hsa-miR-6782-5p	7.14997050457668	-0.337293298890155	0.21408219565649	-1.5755317617882	0.115133753062746	0.340193797825896	c.drinker_vs_c.no_drinker	FALSE	5.597	10.337	2.601	4.02
hsa-miR-6783-3p	0.863390967684632	-0.518917320471137	0.505991082442458	-1.02554637517777	0.305105455231533	NA	c.drinker_vs_c.no_drinker	NA	0.745	1.106	0	0
hsa-miR-6783-5p	5.80235515875396	-1.16695749988928	0.305382873891206	-3.82129320161224	0.00013275370767459	0.0105219605342082	c.drinker_vs_c.no_drinker	TRUE	4.646	8.176	1.711	2.067
hsa-miR-6784-3p	0.37853456090878	-0.721186590710246	0.663863721468505	-1.0863473441732	0.277325348256309	NA	c.drinker_vs_c.no_drinker	NA	0.358	0.421	0	0
hsa-miR-6784-5p	18.4560433875162	-0.541185822369734	0.260688737879762	-2.0759846657409	0.0378953692471101	0.191264363652867	c.drinker_vs_c.no_drinker	FALSE	10.876	34.014	2.843	4.221
hsa-miR-6785-3p	0.228955786923784	-0.000750293351185539	0.726411571163073	-0.00103287637610759	0.999175884032818	NA	c.drinker_vs_c.no_drinker	NA	0.233	0.22	0	0
hsa-miR-6785-5p	9.42670156893718	-0.296183629310616	0.196309100986343	-1.50876157968459	0.131359722381767	0.357430067567522	c.drinker_vs_c.no_drinker	FALSE	8.666	10.988	6.137	6.246
hsa-miR-6786-3p	0.610732121317264	0.178584580080538	0.401304561132181	0.445010093024375	0.656312460224815	NA	c.drinker_vs_c.no_drinker	NA	0.589	0.656	0	0
hsa-miR-6786-5p	4.21684803882873	-0.0934484620194098	0.197132666760009	-0.474038440991491	0.635472495087004	0.8162731929689	c.drinker_vs_c.no_drinker	FALSE	3.857	4.956	2.723	3.081
hsa-miR-6787-3p	0.242048734782049	-0.801411508708049	0.829752916784248	-0.965843557156704	0.334122469238496	NA	c.drinker_vs_c.no_drinker	NA	0.142	0.447	0	0
hsa-miR-6787-5p	30.9265891544043	0.246982227354705	0.211944351403447	1.16531639422917	0.243890945396618	0.499451314017954	c.drinker_vs_c.no_drinker	FALSE	33.167	26.329	18.311	14.658
hsa-miR-6788-3p	60.2871761714447	-0.489147456898397	0.249440877875007	-1.96097552680802	0.0498818778356211	0.21588989084744	c.drinker_vs_c.no_drinker	FALSE	55.991	69.106	23.421	30.19
hsa-miR-6788-5p	1.73428919147009	-0.215327076219809	0.241604517684717	-0.891237789273465	0.372801615306089	0.622082807302157	c.drinker_vs_c.no_drinker	FALSE	1.582	2.048	0.819	1.235
hsa-miR-6789-3p	1.5746754334876	-0.253497074451299	0.373953343385485	-0.677884230573613	0.497845099269281	0.731722879420509	c.drinker_vs_c.no_drinker	FALSE	1.419	1.895	0	0
hsa-miR-6789-5p	2.62688350155388	-0.300157541211318	0.261545556577573	-1.14763005397223	0.251121317423348	0.508419696580856	c.drinker_vs_c.no_drinker	FALSE	2.232	3.438	1.291	1.78
hsa-miR-6790-3p	13.6988706959572	-0.290436207195449	0.236490844085731	-1.22810761794297	0.219406571687564	0.469530063411388	c.drinker_vs_c.no_drinker	FALSE	13.241	14.64	5.756	7.171
