ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-204-3p	12.6105694595106	12.2310984600893	14.0382933563992	9.16703308738217	5.99981817196659	7.59129012807756	0.120166913315329	0.505478516189538	0.798139951388766	_53_vs__37	FALSE
hsa-miR-204-5p	1.38673001195003	0.825661922488927	1.26521136069832	0	0	0.0571559908603856	0.65603517497782	0.052818922839322	NA	_53_vs__37	NA
hsa-miR-205-3p	1.74464524273694	1.68214159706115	1.55590348207829	0.882670437870044	0.599981817196659	0.889181004594576	0.0397991247104603	0.880106028913187	0.964403616133604	_53_vs__37	FALSE
hsa-miR-205-5p	2.33142219231457	2.51460343456048	2.85083898661881	1.26771424767631	1.43341325676753	1.78669401489703	0.149341996811042	0.565581376817532	0.831090421701726	_53_vs__37	FALSE
hsa-miR-2052	7.96146044956698	1.50360094070761	1.11195464341546	0	0	0	0.759003232014545	0.153461750636998	0.499308164014211	_53_vs__37	FALSE
hsa-miR-2052-3p:Novel	1.73742342585953	1.26562365355481	1.0027145526855	0	0	0	-0.377784115208585	0.287452782073245	0.634520037002991	_53_vs__37	FALSE
hsa-miR-2053	7.65881227160058	5.7024663032515	6.13079111999135	4.24099112085445	3.77992354043453	4.32560976954439	-0.236409881144288	0.247017666384118	0.599639376660985	_53_vs__37	FALSE
hsa-miR-2053-5p:Novel	0.257695216125732	0.115448153762572	0.339238875860421	0	0	0	-0.708537708114874	0.322233797718717	NA	_53_vs__37	NA
hsa-miR-2054	0.217218204948489	0.0417272685403813	0.0377024534168307	0	0	0	-0.72887434769158	0.652397651433049	NA	_53_vs__37	NA
hsa-miR-2054-3p:Novel	0.247850905352196	0.226187769426071	0.37632625465475	0	0	0	-0.258811974631766	0.676129523820799	NA	_53_vs__37	NA
hsa-miR-206	3.35691703173341	3.10111767296693	2.42788700109111	2.15909357026402	1.81668312198141	1.83964058124154	-0.248938366779262	0.223701494643719	0.573199640361995	_53_vs__37	FALSE
hsa-miR-206-5p:Novel	25.411349539889	22.991359993808	37.5808954221461	12.2921333797929	7.91596914607175	12.1022289605825	0.324066236112354	0.178402117954978	0.527717546840053	_53_vs__37	FALSE
hsa-miR-208a-3p	0.388977908424826	0.199873514164118	0.286392476492358	0	0	0	-0.225146302457892	0.639117860426461	NA	_53_vs__37	NA
hsa-miR-208a-5p	1.50428664394552	2.94228578124243	2.72643658887696	0.858809450883081	0.286749858319819	0.586550688225148	0.566009325956276	0.0926258973788096	0.390872366306405	_53_vs__37	FALSE
hsa-miR-208b-3p	1.40536697444626	1.3291057801743	1.01745991775924	0.422120372721091	0	0	-0.572773267711879	0.137102819106339	0.474892373426305	_53_vs__37	FALSE
hsa-miR-208b-5p	1.16311647265943	0.722779909774593	0.351429372597225	0.374345237862872	0	0	-0.752748231322311	0.0247183991996122	NA	_53_vs__37	NA
hsa-miR-20a-3p	0.0700076267723066	0.0834429852432123	0.0944337517615983	0	0	0	-0.204298000733319	0.865717954633407	NA	_53_vs__37	NA
hsa-miR-20a-5p	5.34132042937774	15.9838443665271	5.72871555444892	0	0	0	0.932186866369642	0.0805689545534872	0.359009799188335	_53_vs__37	FALSE
hsa-miR-20b-3p	1.23623221986174	0.977580009998101	1.41047365055661	0	0	0	-0.472367062938807	0.261989237752459	0.605245787391225	_53_vs__37	FALSE
hsa-miR-20b-5p	0.56795292933572	2.55593124398239	1.14651512577765	0	0	0	-0.41584500301044	0.375629616077751	0.705378757620292	_53_vs__37	FALSE
hsa-miR-21-3p	1.37746659163011	1.29907121166728	1.32772494087324	0	0.201853680220157	0.0908959435650516	0.303077554815849	0.392334243737529	0.71678021319386	_53_vs__37	FALSE
hsa-miR-21-5p	308.891438645746	249.784016530077	312.339912638738	49.809113904149	36.7309436629365	43.61110274738	0.041529075138168	0.879588573867503	0.964319583276758	_53_vs__37	FALSE
hsa-miR-210-3p	14.057680863241	6.24037367365787	7.08162600013088	2.60797432899519	2.77007974467475	4.22556827487236	0.124917348863383	0.589852627091314	0.844928915626411	_53_vs__37	FALSE
hsa-miR-210-5p	0.232667634913843	0.201075697736489	0.402042528550509	0	0	0	-0.332182434264126	0.517273811051432	NA	_53_vs__37	NA
hsa-miR-211-3p	5.72535633804216	3.81724472554855	6.02973258004191	2.93507293359559	2.21561509554938	3.10092319737614	-0.0522949288025491	0.82810092032546	0.945785197733048	_53_vs__37	FALSE
hsa-miR-211-5p	1.09643742182064	1.13473901578298	0.901332896645636	0.362638949053326	0	0.290992681532678	0.155564851341173	0.620265134970822	NA	_53_vs__37	NA
hsa-miR-2110	127.450344988778	201.213742978291	240.708814716992	47.8631797625063	77.4774591802256	70.9797869367397	0.802006456444798	0.00361156554492689	0.096857939491225	_53_vs__37	FALSE
hsa-miR-2110-3p:Novel	34.3388774397773	38.231692420035	57.3253145039754	18.7098812650784	25.566556876608	26.2017303869424	0.208074479924132	0.322861716668291	0.669600456623864	_53_vs__37	FALSE
hsa-miR-2113	4.98270592735173	8.25252296633428	11.7468893293511	2.13849065173264	1.89503019977554	2.60060718107294	0.798905724479974	0.00844776039414379	0.14236642356541	_53_vs__37	FALSE
hsa-miR-2113-5p:Novel	16.0874473497909	22.5024570183369	46.8483024999276	7.02727178200637	7.55911927794898	8.50110467950604	0.669284455511338	0.0188013371943162	0.200415958166001	_53_vs__37	FALSE
hsa-miR-2114-3p	1.6950520112038	1.11627429420509	1.3416317583423	0.992736872753082	0.372095653728755	0.477496130848368	-0.343572878201267	0.208758374278453	0.554403556308707	_53_vs__37	FALSE
hsa-miR-2114-5p	31.3725036981255	43.6654088406756	47.3138388362932	19.6283208204977	22.0135605876335	25.0345632716691	0.498858374564154	0.0475235496699398	0.290137960699548	_53_vs__37	FALSE
hsa-miR-2115-3p	14.2303933778339	9.34250205850951	8.00766965424604	7.50180875379808	4.73295281750487	3.87375257972804	-0.688517077122293	0.00429290276333457	0.0977128242902665	_53_vs__37	FALSE
hsa-miR-2115-5p	0.749315215525017	0.632662284398893	0.878093145656806	0	0	0.106339160502815	0.0517049861986459	0.873301890597722	NA	_53_vs__37	NA
hsa-miR-2116-3p	0.171700649546106	0.386291051164054	0.269545374935844	0	0	0	-0.107185092140845	0.84817563163536	NA	_53_vs__37	NA
hsa-miR-2116-5p	3.33774525403488	2.55640400215372	3.30664247769938	1.60049661499427	1.12815387718461	1.58952569978289	-0.0913087938854482	0.731561760779218	0.917042013858151	_53_vs__37	FALSE
hsa-miR-2117	3.45267825615004	2.80669694127126	2.51223714948735	2.20875106072235	1.75598095936459	1.80314767545245	-0.217988468048922	0.330371634853626	0.672855045544995	_53_vs__37	FALSE
hsa-miR-2117-5p:Novel	2.47729581289176	3.30975115309039	2.73979426293541	1.58261926515013	1.44218451195781	1.43604211626547	-0.0795449871887097	0.758749187702266	0.923570637993947	_53_vs__37	FALSE
hsa-miR-212-3p	0.331557852248175	0.204322818513553	0.204028150978783	0	0	0	-0.338163245785292	0.535149840694885	NA	_53_vs__37	NA
hsa-miR-212-5p	1.49589731946131	0.633116325364263	0.74945725311756	0.410186610195783	0	0.408932366417258	-0.144006812985707	0.624043049279297	NA	_53_vs__37	NA
hsa-miR-214-3p	3.07879177919731	1.01325447006166	0.561344028081555	0	0	0	-1.68251754513534	4.20097932935437e-05	0.0184072910947877	_53_vs__37	TRUE
hsa-miR-214-5p	0.511534585747172	0.35637593743993	0.341563067896829	0	0	0	0.0914547507288351	0.808723884148558	NA	_53_vs__37	NA
hsa-miR-215-3p	3.96490214417657	0.998699966251327	1.05849322418685	0	0	0.270195281897475	0.0348703933796592	0.92534190143775	0.978176059059045	_53_vs__37	FALSE
hsa-miR-215-5p	667.007960706923	171.898017953535	131.604331336332	13.4769812610148	10.1939964615601	9.44808241721981	-0.467861671294044	0.132415665287423	0.470359458586318	_53_vs__37	FALSE
hsa-miR-216a-3p	6.61778944028771	6.02883474016026	9.00098744083041	2.51837275460349	2.63832809083642	3.76765824079964	-0.343215099473492	0.193197097182409	0.541487386452615	_53_vs__37	FALSE
hsa-miR-216a-5p	0.787628201191757	0.650200143853498	0.918162261568059	0	0	0	0.110487396388998	0.742288312497632	NA	_53_vs__37	NA
hsa-miR-216b-3p	0.241997800522764	0.46945988595424	0.811912490438	0	0	0	-0.0594053568691472	0.902529845293525	NA	_53_vs__37	NA
hsa-miR-216b-5p	1.29240171276685	1.20899544843962	1.54273858191643	0.592708727616235	0.599981817196659	0.591748910597049	-0.0737235968243354	0.784766341149113	0.936310860031442	_53_vs__37	FALSE
hsa-miR-217-3p	0.147392173942335	0.099366469057592	0.113167420216292	0	0	0	-0.621401745005883	0.567245596506987	NA	_53_vs__37	NA
hsa-miR-217-5p	3.09210629753737	3.48734029619398	2.41009327703787	1.02291966886383	0.931210579259402	1.47687974873045	-0.224761787589157	0.445172788986864	0.760611718176376	_53_vs__37	FALSE
hsa-miR-218-1-3p	0.454397758394583	0.350722908050686	0.34868365505553	0	0	0	0.063139338043884	0.884772242489445	NA	_53_vs__37	NA
hsa-miR-218-2-3p	1.10701652565993	1.13645390064573	0.842412732845496	0.240499014033389	0.456485457704902	0	-0.192521284256699	0.542713288975058	NA	_53_vs__37	NA
hsa-miR-218-5p	9.6428837439299	7.53574284435457	9.3374839877094	5.0830091452819	3.65188366163921	4.08325300418108	0.123857832174892	0.615737807436219	0.853900373317733	_53_vs__37	FALSE
hsa-miR-219a-1-3p	3.52297874646143	1.86919277911042	3.93836709210708	1.58701844050549	0.886530591081733	1.27089069642195	-0.0657406346702422	0.793248948768645	0.941302066749299	_53_vs__37	FALSE
hsa-miR-219a-2-3p	3.47109576669047	2.82814537867693	2.63697410743886	1.71079153676358	1.46006133495022	1.76421535853775	-0.191875516367407	0.427703719733692	0.743181149490996	_53_vs__37	FALSE
hsa-miR-219a-5p	49.5804928454437	40.424051951115	56.1654440723099	23.2694177081083	20.2336980963481	30.557017634924	-0.292322451043525	0.153081661894648	0.498766944263347	_53_vs__37	FALSE
hsa-miR-219b-3p	4.98280243236736	5.8472346523841	6.1976338177354	3.71111683122985	3.6899977379296	4.87336026864436	0.278552812895477	0.168607004344541	0.517242276280718	_53_vs__37	FALSE
hsa-miR-219b-5p	3.50125817395809	3.21961018278268	2.74298158686537	1.08134659117388	1.10780754777469	1.70142341899744	-0.161437611648775	0.562362144911412	0.830589932006799	_53_vs__37	FALSE
hsa-miR-22-3p	48.0016379875127	32.2032339625741	34.822089855608	7.00621213429446	3.88545237702968	6.37365691053601	-0.383925700949266	0.178300846896772	0.527717546840053	_53_vs__37	FALSE
hsa-miR-22-5p	2.98047531523764	2.29347274954067	2.3187204328724	0.696080425222054	0.759088296125295	0.931703721304187	-0.0622195923547259	0.826164185613723	0.945785197733048	_53_vs__37	FALSE
hsa-miR-221-3p	9.5515697422797	4.6117710070522	6.13592815928805	2.87584732151316	2.26396861800487	2.91980734811524	-0.0582280661049467	0.810811989773205	0.944430855030396	_53_vs__37	FALSE
hsa-miR-221-5p	2.68474431535411	8.22164159809595	15.762086677931	0.840107780498568	0.775451411448088	1.11471647402443	0.787586984959513	0.0402851245429966	0.275089850450748	_53_vs__37	FALSE
hsa-miR-222-3p	14.19965892292	5.8243130179369	6.23709481680087	2.61907946184791	2.48032084996977	2.89300289923125	-0.247291151362252	0.33832003706753	0.67911702783916	_53_vs__37	FALSE
hsa-miR-222-5p	10.0424856008959	5.4187637065904	8.73657365110817	1.95549887943095	1.90569537976897	2.21436401594219	0.143590477410929	0.66603621597683	0.880789341953263	_53_vs__37	FALSE
hsa-miR-223-3p	15.4281653557866	13.5435538104027	14.9818112520921	5.66670128494302	5.05802500277928	5.72032695801006	-0.500869329612389	0.0724310585148322	0.341869394677727	_53_vs__37	FALSE
hsa-miR-223-5p	2.91059474973416	3.62135455885479	3.54215839183177	0.40519288271595	0.491321642537372	0.735354660961794	-0.44488496771588	0.221221116521962	0.571171635463607	_53_vs__37	FALSE
hsa-miR-224-3p	0.363862399360984	0.219542802830588	0.369760065529105	0	0	0	-0.0397278111231322	0.938974776792795	NA	_53_vs__37	NA
hsa-miR-224-5p	7.86048526936642	2.92882108377308	3.4000714920009	1.02687754482108	0.53289707024925	0.800292827907476	-0.0505836128199068	0.877089367810016	0.962784111888322	_53_vs__37	FALSE
hsa-miR-2276-3p	5.49747467119869	5.29850386686577	4.87492484325374	1.2524963605922	1.58319382921435	1.94327499566946	0.187970710895688	0.554310310733566	0.825187886137341	_53_vs__37	FALSE
hsa-miR-2276-5p	1.20809307560948	1.1277059197041	0.822885785843757	0.322811159800726	0.286749858319819	0.340740731782533	-0.264204485225483	0.402347403986473	NA	_53_vs__37	NA
hsa-miR-2277-3p	8.17181689229095	6.4535919395699	8.33226109212389	3.71797083191904	3.33814760560488	2.58321139517997	-0.234485442659634	0.40302923231491	0.722587735788013	_53_vs__37	FALSE
hsa-miR-2277-5p	13.332359268417	8.82629532767713	8.93749865206442	7.24744865025666	3.20325293095967	2.73135352354274	-0.170188236948315	0.470324176005555	0.775869355219144	_53_vs__37	FALSE
hsa-miR-2278	5.50746580989292	2.75586007499061	2.76625879696732	2.40671780791494	1.31698571952344	0.925907858291921	-0.747282595398976	0.00556881529466193	0.110912237952017	_53_vs__37	FALSE
hsa-miR-2278-3p:Novel	161.800918428863	156.426958100298	208.405090473581	74.7924191602091	65.7025439123955	77.8616473522396	0.645174241141464	0.00498712622566564	0.104495294038162	_53_vs__37	FALSE
hsa-miR-2355-3p	1.74605436515221	0.448670075938586	0.558248269465273	0	0	0	-0.448861817705018	0.301505452531622	NA	_53_vs__37	NA
hsa-miR-2355-5p	0.291391567038741	0.403460143486341	0.163852686770319	0	0	0	-0.62534683228515	0.220450100460094	NA	_53_vs__37	NA
hsa-miR-2392	16.5784338924322	14.2393364059637	23.0780095579866	11.3446829146562	10.086519132869	10.5513319816222	-0.0129031325481257	0.946903244825507	0.986119928131407	_53_vs__37	FALSE
